
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
07.12.2016 09:48:37.270 10.50620003 10505.91805   0.01  -83.9   20.1  28.0 37.15   21.6     0.0   21.63    0.00    0.00     0.0   21.63    0.00    0.00     0.0   21.63    0.00    0.00    4.2     35317.270      5.50   47.24000   39.71000  "Undefined"           4.41
07.12.2016 09:48:37.470 10.54600001 10545.71803   0.01  -85.9   20.1  28.0 37.15   21.1     0.0   21.10    0.00    0.00     0.0   21.10    0.00    0.00     0.0   21.10    0.00    0.00    4.0     35317.470      5.50   47.24000   39.71000  "Undefined"           4.41
07.12.2016 09:48:37.667 10.58560000 10585.31802   0.01  -86.7   13.3  28.0 36.66   22.3     0.0   22.32    0.00    0.00     0.0   22.32    0.00    0.00     0.0   22.32    0.00    0.00    4.1     35317.667      5.50   47.24000   39.71000  "Undefined"           4.41
07.12.2016 09:48:37.867 10.62540002 10625.12308   0.01  -86.4   19.6  28.0 36.29   21.8     0.0   21.83    0.00    0.00     0.0   21.83    0.00    0.00     0.0   21.83    0.00    0.00    5.1     35317.867      5.50   47.24000   39.71000  "Undefined"           4.38
07.12.2016 09:48:38.065 10.66500001 10664.72307   0.01  -84.6   21.4  28.0 35.42   21.9     0.0   21.88    0.00    0.00     0.0   21.88    0.00    0.00     0.0   21.88    0.00    0.00    4.5     35318.065      5.50   47.24000   39.71000  "Undefined"           4.38
07.12.2016 09:48:38.263 10.70479999 10704.52808   0.01  -83.6   20.4  28.0 34.83   22.0     0.0   21.98    0.00    0.00     0.0   21.98    0.00    0.00     0.0   21.98    0.00    0.00    5.3     35318.263      5.50   47.24000   39.71000  "Undefined"           4.36
07.12.2016 09:48:38.661 10.78420000 10783.92809   0.01  -83.1   18.9  28.0 34.86   23.0     0.0   22.97    0.00    0.00     0.0   22.97    0.00    0.00     0.0   22.97    0.00    0.00    8.3     35318.661      5.50   47.24000   39.71000  "Undefined"           4.36
07.12.2016 09:48:38.859 10.82400003 10823.72812   0.01  -86.4   17.6  28.0 34.84   22.8     0.0   22.78    0.00    0.00     0.0   22.78    0.00    0.00     0.0   22.78    0.00    0.00    6.4     35318.859      5.50   47.24000   39.71000  "Undefined"           4.36
07.12.2016 09:48:39.058 10.86360002 10863.33314   0.01  -82.2   21.8  28.0 34.38   22.8     0.0   22.80    0.00    0.00     0.0   22.80    0.00    0.00     0.0   22.80    0.00    0.00    5.1     35319.058      5.50   47.24000   39.71000  "Undefined"           4.33
07.12.2016 09:48:39.058 10.86360002 10863.34825   0.01  -77.9   26.1  28.0 35.10   22.4     0.0   22.36    0.00    0.00     0.0   22.36    0.00    0.00     0.0   22.36    0.00    0.00    5.7     35319.058      5.50   47.24000   39.71000  "Undefined"           4.26
07.12.2016 09:48:39.256 10.90340000 10903.13312   0.01  -81.3   22.7  28.0 33.94   22.9     0.0   22.86    0.00    0.00     0.0   22.86    0.00    0.00     0.0   22.86    0.00    0.00    6.9     35319.256      5.50   47.24000   39.71000  "Undefined"           4.33
07.12.2016 09:48:39.256 10.90340000 10903.14823   0.01  -78.8   25.2  28.0 34.14   21.7     0.0   21.71    0.00    0.00     0.0   21.71    0.00    0.00     0.0   21.71    0.00    0.00    4.2     35319.256      5.50   47.24000   39.71000  "Undefined"           4.26
07.12.2016 09:48:39.456 10.94320002 10942.96336   0.01  -82.6   15.4  28.0 33.02   21.4     0.0   21.39    0.00    0.00     0.0   21.39    0.00    0.00     0.0   21.39    0.00    0.00    7.2     35319.456      5.50   47.24000   39.71000  "Undefined"           4.18
07.12.2016 09:48:39.456 10.94320002 10942.93314   0.01  -81.6   16.4  28.0 33.67   23.3     0.0   23.31    0.00    0.00     0.0   23.31    0.00    0.00     0.0   23.31    0.00    0.00   13.0     35319.456      5.50   47.24000   39.71000  "Undefined"           4.33
07.12.2016 09:48:39.456 10.94320002 10942.94825   0.01  -78.4   19.6  28.0 34.26   22.1     0.0   22.15    0.00    0.00     0.0   22.15    0.00    0.00     0.0   22.15    0.00    0.00    7.2     35319.456      5.50   47.24000   39.71000  "Undefined"           4.26
07.12.2016 09:48:39.654 10.98280001 10982.56838   0.01  -83.6   20.4  28.0 31.42   21.4     0.0   21.42    0.00    0.00     0.0   21.42    0.00    0.00     0.0   21.42    0.00    0.00    5.3     35319.654      5.50   47.24000   39.71000  "Undefined"           4.16
07.12.2016 09:48:39.654 10.98280001 10982.54824   0.01  -81.8   22.2  28.0 34.25   22.8     0.0   22.78    0.00    0.00     0.0   22.78    0.00    0.00     0.0   22.78    0.00    0.00    8.0     35319.654      5.50   47.24000   39.71000  "Undefined"           4.26
07.12.2016 09:48:39.654 10.98280001 10982.53817   0.01  -79.1   24.9  28.0 34.01   23.0     0.0   22.99    0.00    0.00     0.0   22.99    0.00    0.00     0.0   22.99    0.00    0.00    5.2     35319.654      5.50   47.24000   39.71000  "Undefined"           4.31
07.12.2016 09:48:39.852 11.02260004 11022.36841   0.01  -87.7    8.3  28.0 33.45   20.8     0.0   20.77    0.00    0.00     0.0   20.77    0.00    0.00     0.0   20.77    0.00    0.00    8.9     35319.852      5.50   47.24000   39.71000  "Undefined"           4.16
07.12.2016 09:48:39.852 11.02260004 11022.33316   0.01  -87.1    8.9  28.0 32.18   21.6     0.0   21.64    0.00    0.00     0.0   21.64    0.00    0.00     0.0   21.64    0.00    0.00   17.3     35319.852      5.50   47.24000   39.71000  "Undefined"           4.33
07.12.2016 09:48:40.051 11.06220003 11061.93819   0.01  -79.2    6.8  28.0 35.26   22.1     0.0   22.12    0.00    0.00     0.0   22.12    0.00    0.00     0.0   22.12    0.00    0.00   14.5     35320.051      5.50   47.24000   39.71000  "Undefined"           4.31
07.12.2016 09:48:40.051 11.06220003 11061.95329   0.01  -78.8    7.2  28.0 36.60   22.3     0.0   22.27    0.00    0.00     0.0   22.27    0.00    0.00     0.0   22.27    0.00    0.00   15.0     35320.051      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:40.250 11.10200000 11101.75327   0.01  -77.0    9.0  28.0 31.21   21.1     0.0   21.14    0.00    0.00     0.0   21.14    0.00    0.00     0.0   21.14    0.00    0.00   20.8     35320.250      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:40.447 11.14159999 11141.37340   0.01  -85.7   20.3  28.0 33.17   21.2     0.0   21.22    0.00    0.00     0.0   21.22    0.00    0.00     0.0   21.22    0.00    0.00   13.1     35320.447      5.50   47.24000   39.71000  "Undefined"           4.13
07.12.2016 09:48:40.447 11.14159999 11141.34319   0.01  -79.2   26.8  28.0 33.23   22.5     0.0   22.53    0.00    0.00     0.0   22.53    0.00    0.00     0.0   22.53    0.00    0.00   11.1     35320.447      5.50   47.24000   39.71000  "Undefined"           4.28
07.12.2016 09:48:40.447 11.14159999 11141.35326   0.01  -76.4   29.6  28.0 33.51   21.7     0.0   21.71    0.00    0.00     0.0   21.71    0.00    0.00     0.0   21.71    0.00    0.00   12.3     35320.447      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:40.647 11.18140002 11181.17342   0.01  -84.4   21.6  28.0 30.84   20.5     0.0   20.51    0.00    0.00     0.0   20.51    0.00    0.00     0.0   20.51    0.00    0.00   15.9     35320.647      5.50   47.24000   39.71000  "Undefined"           4.13
07.12.2016 09:48:40.647 11.18140002 11181.15328   0.01  -75.1   30.9  28.0 32.77   22.2     0.0   22.15    0.00    0.00     0.0   22.15    0.00    0.00     0.0   22.15    0.00    0.00   17.7     35320.647      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:40.845 11.22119999 11220.97340   0.01  -82.8   19.2  28.0 32.27   21.7     0.0   21.74    0.00    0.00     0.0   21.74    0.00    0.00     0.0   21.74    0.00    0.00   15.8     35320.845      5.50   47.24000   39.71000  "Undefined"           4.13
07.12.2016 09:48:40.845 11.22119999 11220.95326   0.01  -75.0   27.0  28.0 32.67   22.3     0.0   22.34    0.00    0.00     0.0   22.34    0.00    0.00     0.0   22.34    0.00    0.00   19.6     35320.845      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.043 11.26080003 11260.57344   0.01  -81.8   22.2  28.0 32.35   21.6     0.0   21.65    0.00    0.00     0.0   21.65    0.00    0.00     0.0   21.65    0.00    0.00   18.8     35321.043      5.50   47.24000   39.71000  "Undefined"           4.13
07.12.2016 09:48:41.043 11.26080003 11260.55330   0.01  -72.0   32.0  28.0 32.96   22.9     0.0   22.91    0.00    0.00     0.0   22.91    0.00    0.00     0.0   22.91    0.00    0.00   19.4     35321.043      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.243 11.30060001 11300.37845   0.01  -84.5   17.5  28.0 33.19   21.2     0.0   21.19    0.00    0.00     0.0   21.19    0.00    0.00     0.0   21.19    0.00    0.00   12.6     35321.243      5.50   47.24000   39.71000  "Undefined"           4.11
07.12.2016 09:48:41.243 11.30060001 11300.35327   0.01  -71.3   30.7  28.0 33.23   22.7     0.0   22.73    0.00    0.00     0.0   22.73    0.00    0.00     0.0   22.73    0.00    0.00   18.7     35321.243      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.441 11.34040003 11340.17847   0.01  -85.6   10.4  28.0 36.81   20.2     0.0   20.24    0.00    0.00     0.0   20.24    0.00    0.00     0.0   20.24    0.00    0.00   15.4     35321.441      5.50   47.24000   39.71000  "Undefined"           4.11
07.12.2016 09:48:41.441 11.34040003 11340.15330   0.01  -69.3   26.7  28.0 33.50   22.4     0.0   22.41    0.00    0.00     0.0   22.41    0.00    0.00     0.0   22.41    0.00    0.00   19.9     35321.441      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.640 11.38000002 11379.77847   0.01  -84.9   19.1  28.0 31.75   21.5     0.0   21.49    0.00    0.00     0.0   21.49    0.00    0.00     0.0   21.49    0.00    0.00   21.1     35321.640      5.50   47.24000   39.71000  "Undefined"           4.11
07.12.2016 09:48:41.640 11.38000002 11379.75329   0.01  -76.8   27.2  28.0 33.52   22.1     0.0   22.12    0.00    0.00     0.0   22.12    0.00    0.00     0.0   22.12    0.00    0.00   19.8     35321.640      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.838 11.41980000 11419.55326   0.01  -89.3    8.7  28.0 33.34   22.4     0.0   22.39    0.00    0.00     0.0   22.39    0.00    0.00     0.0   22.39    0.00    0.00   19.1     35321.838      5.50   47.24000   39.71000  "Undefined"           4.23
07.12.2016 09:48:41.838 11.41980000 11419.57844   0.01  -83.4   14.6  28.0 32.54   21.2     0.0   21.23    0.00    0.00     0.0   21.23    0.00    0.00     0.0   21.23    0.00    0.00   12.6     35321.838      5.50   47.24000   39.71000  "Undefined"           4.11
07.12.2016 09:48:42.036 11.45939999 11459.18347   0.01  -83.0   17.0  28.0 34.31   20.7     0.0   20.72    0.00    0.00     0.0   20.72    0.00    0.00     0.0   20.72    0.00    0.00   19.0     35322.036      5.50   47.24000   39.71000  "Undefined"           4.08
07.12.2016 09:48:42.236 11.49920001 11498.98349   0.01  -82.0   16.0  28.0 32.45   21.0     0.0   20.97    0.00    0.00     0.0   20.97    0.00    0.00     0.0   20.97    0.00    0.00   20.5     35322.236      5.50   47.24000   39.71000  "Undefined"           4.08
07.12.2016 09:48:42.434 11.53880001 11538.58348   0.01  -86.5   15.5  28.0 34.47   21.1     0.0   21.14    0.00    0.00     0.0   21.14    0.00    0.00     0.0   21.14    0.00    0.00   18.3     35322.434      5.50   47.24000   39.71000  "Undefined"           4.08
07.12.2016 09:48:42.632 11.57860003 11578.38351   0.01  -86.6   17.4  28.0 32.54   20.4     0.0   20.36    0.00    0.00     0.0   20.36    0.00    0.00     0.0   20.36    0.00    0.00    7.4     35322.632      5.50   47.24000   39.71000  "Undefined"           4.08
07.12.2016 09:48:43.229 11.69780002 11697.58853   0.01  -86.8   11.2  28.0 33.51   20.8     0.0   20.85    0.00    0.00     0.0   20.85    0.00    0.00     0.0   20.85    0.00    0.00   15.9     35323.229      5.50   47.24000   39.71000  "Undefined"           4.06
07.12.2016 09:48:43.427 11.73740001 11737.21874   0.01  -88.8   13.2  28.0 27.24   19.6     0.0   19.60    0.00    0.00     0.0   19.60    0.00    0.00     0.0   19.60    0.00    0.00   10.0     35323.427      5.50   47.24000   39.71000  "Undefined"           3.91
07.12.2016 09:48:43.427 11.73740001 11737.18852   0.01  -87.6   14.4  28.0 29.63   20.0     0.0   19.98    0.00    0.00     0.0   19.98    0.00    0.00     0.0   19.98    0.00    0.00   21.0     35323.427      5.50   47.24000   39.71000  "Undefined"           4.06
07.12.2016 09:48:44.023 11.85660000 11856.39355   0.01  -84.4    7.6  28.0 30.38   19.5     0.0   19.47    0.00    0.00     0.0   19.47    0.00    0.00     0.0   19.47    0.00    0.00   10.3     35324.023      5.50   47.24000   39.71000  "Undefined"           4.03
07.12.2016 09:48:44.023 11.85660000 11856.41369   0.01  -82.9    9.1  28.0 18.63    2.5     0.0    2.51    0.00    0.00     0.0    2.51    0.00    0.00     0.0    2.51    0.00    0.00   20.8     35324.023      5.50   47.24000   39.71000  "Undefined"           3.93
07.12.2016 09:48:44.618 11.97579999 11975.59858   0.01  -82.7    9.3  28.0 30.06   18.5     0.0   18.51    0.00    0.00     0.0   18.51    0.00    0.00     0.0   18.51    0.00    0.00   16.8     35324.618      5.50   47.24000   39.71000  "Undefined"           4.01
07.12.2016 09:48:44.618 11.97579999 11975.60865   0.01  -82.1    9.9  28.0 26.15   12.0     0.0   12.03    0.00    0.00     0.0   12.03    0.00    0.00     0.0   12.03    0.00    0.00   21.6     35324.618      5.50   47.24000   39.71000  "Undefined"           3.96
