
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:45:20.713  8.15850001  8158.31873   0.00  -92.1    9.9  28.0  8.60  202.4     0.0  202.44    0.00    0.00     0.0  202.44    0.00    0.00     0.0  202.44    0.00    0.00   12.9     42320.713      5.50   47.24000   39.71000  "Undefined"           4.81
06.01.2017 11:45:20.713  8.15850001  8158.32251   0.00  -83.0   19.0  28.0 15.18  202.6     0.0  202.63    0.00    0.00     0.0  202.63    0.00    0.00     0.0  202.63    0.00    0.00    5.9     42320.713      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:45:21.506  8.23800001  8237.82000   0.00  -73.9   24.1  28.0 12.26  203.0     0.0  203.05    0.00    0.00     0.0  203.05    0.00    0.00     0.0  203.05    0.00    0.00    7.2     42321.506      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:22.302  8.31740000  8317.21999   0.00  -79.2   12.8  28.0  5.14  202.3     0.0  202.34    0.00    0.00     0.0  202.34    0.00    0.00     0.0  202.34    0.00    0.00    6.2     42322.302      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:23.095  8.39680002  8396.61623   0.00  -98.0    6.0  28.0 15.46  194.9     0.0  194.86    0.00    0.00     0.0  194.86    0.00    0.00     0.0  194.86    0.00    0.00   22.7     42323.095      5.50   47.24000   39.71000  "Undefined"           4.84
06.01.2017 11:45:23.095  8.39680002  8396.62126   0.00  -80.2   23.8  28.0  3.14  203.6     0.0  203.58    0.00    0.00     0.0  203.58    0.00    0.00     0.0  203.58    0.00    0.00    7.8     42323.095      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 11:45:23.891  8.47630000  8476.12125   0.00  -80.0   24.0  28.0  8.31  202.7     0.0  202.70    0.00    0.00     0.0  202.70    0.00    0.00     0.0  202.70    0.00    0.00    5.2     42323.891      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 11:45:24.684  8.55570002  8555.51497   0.00  -92.8   15.2  28.0 10.54  205.6     0.0  205.59    0.00    0.00     0.0  205.59    0.00    0.00     0.0  205.59    0.00    0.00   13.2     42324.684      5.50   47.24000   39.71000  "Undefined"           4.85
06.01.2017 11:45:24.684  8.55570002  8555.52378   0.00  -79.2   28.8  28.0  7.23  202.7     0.0  202.69    0.00    0.00     0.0  202.69    0.00    0.00     0.0  202.69    0.00    0.00    3.8     42324.684      5.50   47.24000   39.71000  "Undefined"           4.76
06.01.2017 11:45:24.684  8.55570002  8555.52126   0.00  -77.8   30.2  28.0  0.50  201.1     0.0  201.12    0.00    0.00     0.0  201.12    0.00    0.00     0.0  201.12    0.00    0.00    2.7     42324.684      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 11:45:25.479  8.63510001  8634.91496   0.00  -99.2    8.8  28.0  6.60  207.1     0.0  207.12    0.00    0.00     0.0  207.12    0.00    0.00     0.0  207.12    0.00    0.00   22.6     42325.479      5.50   47.24000   39.71000  "Undefined"           4.85
06.01.2017 11:45:25.479  8.63510001  8634.92251   0.00  -77.8   30.2  28.0  0.68  202.6     0.0  202.62    0.00    0.00     0.0  202.62    0.00    0.00     0.0  202.62    0.00    0.00    1.8     42325.479      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:45:25.479  8.63510001  8634.91999   0.00  -73.5   34.5  28.0  1.56  203.1     0.0  203.11    0.00    0.00     0.0  203.11    0.00    0.00     0.0  203.11    0.00    0.00    3.3     42325.479      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:26.273  8.71460002  8714.42000   0.00  -74.4   25.6  28.0  5.09  203.9     0.0  203.86    0.00    0.00     0.0  203.86    0.00    0.00     0.0  203.86    0.00    0.00    6.8     42326.273      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:27.068  8.79400001  8793.81999   0.00  -74.2   33.8  28.0  4.51  203.4     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00    2.6     42327.068      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:27.861  8.87350002  8873.32000   0.00  -71.5   36.5  28.0  5.51  203.8     0.0  203.76    0.00    0.00     0.0  203.76    0.00    0.00     0.0  203.76    0.00    0.00    3.0     42327.861      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:45:28.657  8.95290001  8952.71496   0.00  -95.5   12.5  28.0 20.52  205.4     0.0  205.36    0.00    0.00     0.0  205.36    0.00    0.00     0.0  205.36    0.00    0.00   12.8     42328.657      5.50   47.24000   39.71000  "Undefined"           4.85
06.01.2017 11:45:28.657  8.95290001  8952.71999   0.00  -73.5   34.5  28.0  8.12  204.6     0.0  204.62    0.00    0.00     0.0  204.62    0.00    0.00     0.0  204.62    0.00    0.00    3.0     42328.657      5.50   47.24000   39.71000  "Undefined"           4.80
