 200
 -69.596  -21.870
 -69.834  -21.222
 -68.691  -24.198
 -65.624  -30.862
 -68.752  -24.048
 -68.447  -24.794
 -68.324  -25.088
 -67.706  -26.521
 -68.201  -25.379
 -67.582  -26.800
 -71.510  -16.145
 -68.016  -25.812
 -68.447  -24.794
 -68.873  -23.745
 -69.176  -22.976
 -71.284  -16.888
 -68.262  -25.234
 -65.303  -31.473
 -70.305  -19.890
 -68.873  -23.745
 -67.333  -27.353
 -65.560  -30.985
 -67.333  -27.353
 -68.385  -24.941
 -67.520  -26.939
 -71.284  -16.888
 -68.873  -23.745
 -69.715  -21.548
 -67.954  -25.955
 -68.630  -24.348
 -64.723  -32.547
 -69.476  -22.190
 -70.827  -18.331
 -68.508  -24.646
 -70.712  -18.684
 -69.893  -21.059
 -68.139  -25.524
 -68.447  -24.794
 -69.774  -21.385
 -68.447  -24.794
 -69.596  -21.870
 -68.324  -25.088
 -69.176  -22.976
 -68.385  -24.941
 -68.569  -24.497
 -69.055  -23.286
 -65.816  -30.489
 -68.016  -25.812
 -69.236  -22.820
 -68.324  -25.088
 -67.706  -26.521
 -69.055  -23.286
 -69.655  -21.709
 -69.055  -23.286
 -68.873  -23.745
 -68.139  -25.524
 -69.176  -22.976
 -68.508  -24.646
 -68.262  -25.234
 -68.447  -24.794
 -68.508  -24.646
 -68.201  -25.379
 -69.176  -22.976
 -68.201  -25.379
 -68.995  -23.439
 -68.201  -25.379
 -68.934  -23.593
 -68.078  -25.668
 -68.934  -23.593
 -68.016  -25.812
 -68.752  -24.048
 -67.954  -25.955
 -68.691  -24.198
 -67.954  -25.955
 -69.356  -22.506
 -68.201  -25.379
 -68.508  -24.646
 -68.324  -25.088
 -68.691  -24.198
 -67.207  -27.625
 -68.691  -24.198
 -68.813  -23.897
 -68.813  -23.897
 -68.385  -24.941
 -67.082  -27.896
 -68.569  -24.497
 -68.813  -23.897
 -68.569  -24.497
 -68.813  -23.897
 -68.447  -24.794
 -68.934  -23.593
 -68.873  -23.745
 -68.139  -25.524
 -68.813  -23.897
 -68.813  -23.897
 -68.873  -23.745
 -68.630  -24.348
 -69.055  -23.286
 -68.447  -24.794
 -69.055  -23.286
 -70.305  -19.890
 -69.236  -22.820
 -68.934  -23.593
 -69.176  -22.976
 -68.691  -24.198
 -69.536  -22.030
 -68.995  -23.439
 -68.508  -24.646
 -68.016  -25.812
 -67.582  -26.800
 -68.995  -23.439
 -68.873  -23.745
 -68.691  -24.198
 -68.995  -23.439
 -70.422  -19.550
 -68.873  -23.745
 -68.508  -24.646
 -68.630  -24.348
 -68.385  -24.941
 -68.691  -24.198
 -68.934  -23.593
 -68.385  -24.941
 -68.569  -24.497
 -68.078  -25.668
 -68.508  -24.646
 -68.934  -23.593
 -68.139  -25.524
 -68.873  -23.745
 -68.508  -24.646
 -68.813  -23.897
 -67.644  -26.661
 -68.508  -24.646
 -68.569  -24.497
 -68.508  -24.646
 -68.691  -24.198
 -68.508  -24.646
 -68.630  -24.348
 -68.691  -24.198
 -68.569  -24.497
 -68.630  -24.348
 -68.630  -24.348
 -68.569  -24.497
 -68.752  -24.048
 -68.752  -24.048
 -68.630  -24.348
 -68.508  -24.646
 -68.078  -25.668
 -68.934  -23.593
 -68.813  -23.897
 -68.508  -24.646
 -68.691  -24.198
 -68.934  -23.593
 -68.691  -24.198
 -68.813  -23.897
 -68.813  -23.897
 -68.873  -23.745
 -68.691  -24.198
 -68.873  -23.745
 -68.934  -23.593
 -68.813  -23.897
 -68.752  -24.048
 -68.873  -23.745
 -68.873  -23.745
 -68.691  -24.198
 -68.691  -24.198
 -69.055  -23.286
 -68.691  -24.198
 -68.813  -23.897
 -68.752  -24.048
 -68.995  -23.439
 -68.813  -23.897
 -69.055  -23.286
 -68.569  -24.497
 -68.873  -23.745
 -68.752  -24.048
 -68.508  -24.646
 -68.873  -23.745
 -68.934  -23.593
 -68.813  -23.897
 -68.508  -24.646
 -68.752  -24.048
 -68.813  -23.897
 -68.691  -24.198
 -68.691  -24.198
 -68.630  -24.348
 -68.630  -24.348
 -68.630  -24.348
 -68.691  -24.198
 -68.691  -24.198
 -68.569  -24.497
 -68.569  -24.497
 -68.630  -24.348
 -68.691  -24.198
 -68.569  -24.497
 -68.813  -23.897
 -68.508  -24.646
 -68.752  -24.048
 -68.508  -24.646
 -68.813  -23.897
 -68.447  -24.794
