
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:00:51.701 11.25669999 11256.41675   0.00  -94.1   17.9  28.0 28.48  202.3     0.0  202.28    0.00    0.00     0.0  202.28    0.00    0.00     0.0  202.28    0.00    0.00    5.1     39651.701      5.50   47.24000   39.71000  "Undefined"           5.83
06.01.2017 11:00:52.496 11.33609998 11335.81800   0.00  -94.4   17.6  28.0 26.77  202.2     0.0  202.20    0.00    0.00     0.0  202.20    0.00    0.00     0.0  202.20    0.00    0.00    7.4     39652.496      5.50   47.24000   39.71000  "Undefined"           5.82
06.01.2017 11:00:53.289 11.41559999 11415.31927   0.00  -93.8   18.2  28.0 28.21  203.2     0.0  203.20    0.00    0.00     0.0  203.20    0.00    0.00     0.0  203.20    0.00    0.00   20.5     39653.289      5.50   47.24000   39.71000  "Undefined"           5.81
06.01.2017 11:00:54.085 11.49499998 11494.72178   0.00  -91.3   16.7  28.0 27.89  203.0     0.0  203.05    0.00    0.00     0.0  203.05    0.00    0.00     0.0  203.05    0.00    0.00    5.6     39654.085      5.50   47.24000   39.71000  "Undefined"           5.78
06.01.2017 11:00:56.467 11.73330000 11733.02683   0.00  -87.8   22.2  28.0 28.18  202.2     0.0  202.17    0.00    0.00     0.0  202.17    0.00    0.00     0.0  202.17    0.00    0.00    8.1     39656.467      5.50   47.24000   39.71000  "Undefined"           5.73
06.01.2017 11:00:57.262 11.81269999 11812.42808   0.00  -86.4   15.6  28.0 28.35  202.7     0.0  202.69    0.00    0.00     0.0  202.69    0.00    0.00     0.0  202.69    0.00    0.00   11.4     39657.262      5.50   47.24000   39.71000  "Undefined"           5.72
06.01.2017 11:00:58.056 11.89220000 11891.93060   0.00  -86.6   13.4  28.0 28.95  202.9     0.0  202.85    0.00    0.00     0.0  202.85    0.00    0.00     0.0  202.85    0.00    0.00   13.2     39658.056      5.50   47.24000   39.71000  "Undefined"           5.69
06.01.2017 11:00:59.644 12.05109999 12050.82934   0.00  -83.5    8.5  28.0 14.04  202.9     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00   11.3     39659.644      5.50   47.24000   39.71000  "Undefined"           5.71
06.01.2017 11:00:59.644 12.05109999 12050.83312   0.00  -79.0   13.0  28.0 20.01  203.2     0.0  203.21    0.00    0.00     0.0  203.21    0.00    0.00     0.0  203.21    0.00    0.00    8.0     39659.644      5.50   47.24000   39.71000  "Undefined"           5.67
06.01.2017 11:01:00.440 12.13049998 12130.23437   0.00  -83.6   16.4  28.0 26.88  203.2     0.0  203.16    0.00    0.00     0.0  203.16    0.00    0.00     0.0  203.16    0.00    0.00    9.8     39660.440      5.50   47.24000   39.71000  "Undefined"           5.66
06.01.2017 11:01:01.233 12.20990000 12209.63690   0.00  -81.6   32.4  28.0 26.68  203.0     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00    9.8     39661.233      5.50   47.24000   39.71000  "Undefined"           5.63
06.01.2017 11:01:02.028 12.28939998 12289.13814   0.00  -76.2   35.8  28.0 26.38  203.1     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00    8.9     39662.028      5.50   47.24000   39.71000  "Undefined"           5.62
06.01.2017 11:01:02.822 12.36880000 12368.53942   0.00  -80.3   31.7  28.0 26.36  203.1     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00    8.9     39662.822      5.50   47.24000   39.71000  "Undefined"           5.61
06.01.2017 11:01:03.617 12.44819999 12447.94067   0.00  -78.7   31.3  28.0 26.13  203.0     0.0  202.98    0.00    0.00     0.0  202.98    0.00    0.00     0.0  202.98    0.00    0.00    9.7     39663.617      5.50   47.24000   39.71000  "Undefined"           5.59
06.01.2017 11:01:04.411 12.52770000 12527.44193   0.00  -69.5   38.5  28.0 25.87  203.0     0.0  202.99    0.00    0.00     0.0  202.99    0.00    0.00     0.0  202.99    0.00    0.00    9.5     39664.411      5.50   47.24000   39.71000  "Undefined"           5.58
06.01.2017 11:01:05.206 12.60709999 12606.84444   0.00  -79.4   30.6  28.0 24.52  202.6     0.0  202.62    0.00    0.00     0.0  202.62    0.00    0.00     0.0  202.62    0.00    0.00    8.4     39665.206      5.50   47.24000   39.71000  "Undefined"           5.56
06.01.2017 11:01:06.000 12.68660000 12686.34571   0.00  -77.3   22.7  28.0 25.01  202.7     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00    8.8     39666.000      5.50   47.24000   39.71000  "Undefined"           5.54
06.01.2017 11:01:06.795 12.76599999 12765.74696   0.00  -74.5   33.5  28.0 23.50  202.7     0.0  202.73    0.00    0.00     0.0  202.73    0.00    0.00     0.0  202.73    0.00    0.00    7.3     39666.795      5.50   47.24000   39.71000  "Undefined"           5.53
06.01.2017 11:01:07.588 12.84539998 12845.15198   0.00 -100.2    9.8  28.0 21.05  205.3     0.0  205.29    0.00    0.00     0.0  205.29    0.00    0.00     0.0  205.29    0.00    0.00    9.2     39667.588      5.50   47.24000   39.71000  "Undefined"           5.48
06.01.2017 11:01:07.588 12.84539998 12845.14695   0.00  -73.3   36.7  28.0 22.98  202.8     0.0  202.81    0.00    0.00     0.0  202.81    0.00    0.00     0.0  202.81    0.00    0.00    7.0     39667.588      5.50   47.24000   39.71000  "Undefined"           5.53
06.01.2017 11:01:08.382 12.92489999 12924.64947   0.00  -73.4   30.6  28.0 21.91  202.8     0.0  202.79    0.00    0.00     0.0  202.79    0.00    0.00     0.0  202.79    0.00    0.00    6.7     39668.382      5.50   47.24000   39.71000  "Undefined"           5.51
06.01.2017 11:01:09.177 13.00429998 13004.05450   0.00  -98.8    9.2  28.0 14.72  205.6     0.0  205.57    0.00    0.00     0.0  205.57    0.00    0.00     0.0  205.57    0.00    0.00    7.3     39669.177      5.50   47.24000   39.71000  "Undefined"           5.45
06.01.2017 11:01:09.177 13.00429998 13004.04947   0.00  -71.9   36.1  28.0 21.04  203.1     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00     0.0  203.08    0.00    0.00    7.2     39669.177      5.50   47.24000   39.71000  "Undefined"           5.51
06.01.2017 11:01:09.971 13.08369999 13083.45074   0.00  -72.1   37.9  28.0 20.90  203.0     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00    7.4     39669.971      5.50   47.24000   39.71000  "Undefined"           5.49
06.01.2017 11:01:10.766 13.16320000 13162.95201   0.00  -72.9   37.1  28.0 20.93  203.0     0.0  203.03    0.00    0.00     0.0  203.03    0.00    0.00     0.0  203.03    0.00    0.00    6.4     39670.766      5.50   47.24000   39.71000  "Undefined"           5.48
06.01.2017 11:01:11.561 13.24259999 13242.35326   0.00  -72.9   37.1  28.0 20.93  203.2     0.0  203.19    0.00    0.00     0.0  203.19    0.00    0.00     0.0  203.19    0.00    0.00    7.0     39671.561      5.50   47.24000   39.71000  "Undefined"           5.47
06.01.2017 11:01:12.355 13.32210000 13321.85452   0.00  -71.9   36.1  28.0 20.66  203.5     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00    7.9     39672.355      5.50   47.24000   39.71000  "Undefined"           5.45
06.01.2017 11:01:13.150 13.40149999 13401.25451   0.00  -73.0   35.0  28.0 20.74  203.5     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00    9.1     39673.150      5.50   47.24000   39.71000  "Undefined"           5.45
06.01.2017 11:01:13.944 13.48089998 13480.65576   0.00  -68.5   29.5  28.0 20.62  203.4     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00    8.8     39673.944      5.50   47.24000   39.71000  "Undefined"           5.44
06.01.2017 11:01:14.739 13.56039999 13560.15703   0.00  -68.3   37.7  28.0 22.08  203.2     0.0  203.17    0.00    0.00     0.0  203.17    0.00    0.00     0.0  203.17    0.00    0.00    9.9     39674.739      5.50   47.24000   39.71000  "Undefined"           5.43
06.01.2017 11:01:15.532 13.63979998 13639.55828   0.00  -68.3   37.7  28.0 20.77  203.4     0.0  203.38    0.00    0.00     0.0  203.38    0.00    0.00     0.0  203.38    0.00    0.00    9.1     39675.532      5.50   47.24000   39.71000  "Undefined"           5.42
06.01.2017 11:01:16.326 13.71919999 13718.95829   0.00  -67.3   18.7  28.0 21.38  203.0     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00    8.8     39676.326      5.50   47.24000   39.71000  "Undefined"           5.42
06.01.2017 11:01:17.121 13.79869998 13798.45954   0.00  -64.4   17.6  28.0 21.24  202.8     0.0  202.85    0.00    0.00     0.0  202.85    0.00    0.00     0.0  202.85    0.00    0.00    7.5     39677.121      5.50   47.24000   39.71000  "Undefined"           5.40
06.01.2017 11:01:17.915 13.87809999 13877.86081   0.00  -66.9    9.1  28.0 20.78  202.6     0.0  202.60    0.00    0.00     0.0  202.60    0.00    0.00     0.0  202.60    0.00    0.00   11.4     39677.915      5.50   47.24000   39.71000  "Undefined"           5.39
06.01.2017 11:01:18.710 13.95760000 13957.36082   0.00  -66.9   35.1  28.0 20.76  202.9     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00    9.5     39678.710      5.50   47.24000   39.71000  "Undefined"           5.39
06.01.2017 11:01:18.710 13.95760000 13957.39355   0.00  -37.9   64.1  28.0  8.44  203.5     0.0  203.45    0.00    0.00     0.0  203.45    0.00    0.00     0.0  203.45    0.00    0.00    9.6     39678.710      5.50   47.24000   39.71000  "Undefined"           5.06
06.01.2017 11:01:19.505 14.03699999 14036.79480   0.00  -42.9   53.1  28.0  8.24  203.3     0.0  203.27    0.00    0.00     0.0  203.27    0.00    0.00     0.0  203.27    0.00    0.00    9.8     39679.505      5.50   47.24000   39.71000  "Undefined"           5.05
06.01.2017 11:01:19.505 14.03699999 14036.79228   0.00  -40.7   55.3  28.0  8.40  203.4     0.0  203.43    0.00    0.00     0.0  203.43    0.00    0.00     0.0  203.43    0.00    0.00    9.3     39679.505      5.50   47.24000   39.71000  "Undefined"           5.08
06.01.2017 11:01:20.299 14.11639998 14116.16332   0.00  -64.4   27.6  28.0 20.53  202.8     0.0  202.80    0.00    0.00     0.0  202.80    0.00    0.00     0.0  202.80    0.00    0.00    8.6     39680.299      5.50   47.24000   39.71000  "Undefined"           5.37
06.01.2017 11:01:20.299 14.11639998 14116.18472   0.00  -50.8   41.2  28.0 10.47  203.5     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00    6.9     39680.299      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:01:20.299 14.11639998 14116.19353   0.00  -40.4   51.6  28.0  8.32  203.3     0.0  203.28    0.00    0.00     0.0  203.28    0.00    0.00     0.0  203.28    0.00    0.00    8.7     39680.299      5.50   47.24000   39.71000  "Undefined"           5.06
06.01.2017 11:01:21.094 14.19589999 14195.66458   0.00  -62.7   41.3  28.0 20.37  202.8     0.0  202.76    0.00    0.00     0.0  202.76    0.00    0.00     0.0  202.76    0.00    0.00    7.4     39681.094      5.50   47.24000   39.71000  "Undefined"           5.35
06.01.2017 11:01:21.094 14.19589999 14195.69228   0.00  -42.7   61.3  28.0  8.39  203.4     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00    7.7     39681.094      5.50   47.24000   39.71000  "Undefined"           5.08
06.01.2017 11:01:21.888 14.27529998 14275.06458   0.00  -58.5   37.5  28.0 20.20  202.7     0.0  202.74    0.00    0.00     0.0  202.74    0.00    0.00     0.0  202.74    0.00    0.00    7.7     39681.888      5.50   47.24000   39.71000  "Undefined"           5.35
06.01.2017 11:01:21.888 14.27529998 14275.08723   0.00  -49.2   46.8  28.0  8.19  203.2     0.0  203.23    0.00    0.00     0.0  203.23    0.00    0.00     0.0  203.23    0.00    0.00    8.4     39681.888      5.50   47.24000   39.71000  "Undefined"           5.13
06.01.2017 11:01:21.888 14.27529998 14275.09227   0.00  -46.9   49.1  28.0  8.22  203.2     0.0  203.18    0.00    0.00     0.0  203.18    0.00    0.00     0.0  203.18    0.00    0.00    7.8     39681.888      5.50   47.24000   39.71000  "Undefined"           5.08
06.01.2017 11:01:22.681 14.35470000 14354.46585   0.00  -58.7   49.3  28.0 20.06  202.9     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00     0.0  202.89    0.00    0.00    7.2     39682.681      5.50   47.24000   39.71000  "Undefined"           5.34
06.01.2017 11:01:22.681 14.35470000 14354.48977   0.00  -41.9   66.1  28.0  7.25  203.3     0.0  203.31    0.00    0.00     0.0  203.31    0.00    0.00     0.0  203.31    0.00    0.00    7.2     39682.681      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:01:23.476 14.43419998 14433.99227   0.00  -67.6   44.4  28.0  7.17  203.6     0.0  203.57    0.00    0.00     0.0  203.57    0.00    0.00     0.0  203.57    0.00    0.00    7.3     39683.476      5.50   47.24000   39.71000  "Undefined"           5.08
06.01.2017 11:01:23.476 14.43419998 14433.98849   0.00  -62.0   50.0  28.0  9.74  203.6     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00    6.6     39683.476      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:01:23.476 14.43419998 14433.96709   0.00  -56.6   55.4  28.0 19.65  202.9     0.0  202.93    0.00    0.00     0.0  202.93    0.00    0.00     0.0  202.93    0.00    0.00    7.4     39683.476      5.50   47.24000   39.71000  "Undefined"           5.33
06.01.2017 11:01:23.476 14.43419998 14433.98472   0.00  -43.9   68.1  28.0 13.83  203.8     0.0  203.79    0.00    0.00     0.0  203.79    0.00    0.00     0.0  203.79    0.00    0.00    6.0     39683.476      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:01:24.270 14.51359999 14513.39228   0.00  -73.1   34.9  28.0  3.32  203.4     0.0  203.37    0.00    0.00     0.0  203.37    0.00    0.00     0.0  203.37    0.00    0.00    7.7     39684.270      5.50   47.24000   39.71000  "Undefined"           5.08
06.01.2017 11:01:24.270 14.51359999 14513.38851   0.00  -71.1   36.9  28.0 12.88  204.4     0.0  204.37    0.00    0.00     0.0  204.37    0.00    0.00     0.0  204.37    0.00    0.00    7.3     39684.270      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:01:24.270 14.51359999 14513.36711   0.00  -53.2   54.8  28.0 19.39  202.9     0.0  202.87    0.00    0.00     0.0  202.87    0.00    0.00     0.0  202.87    0.00    0.00    7.6     39684.270      5.50   47.24000   39.71000  "Undefined"           5.33
06.01.2017 11:01:24.270 14.51359999 14513.38473   0.00  -42.0   66.0  28.0 13.59  203.9     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00    6.2     39684.270      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:01:25.065 14.59309998 14592.88975   0.00  -72.0   40.0  28.0 17.05  204.3     0.0  204.32    0.00    0.00     0.0  204.32    0.00    0.00     0.0  204.32    0.00    0.00    7.2     39685.065      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:01:25.065 14.59309998 14592.86835   0.00  -57.2   54.8  28.0 19.06  203.0     0.0  202.97    0.00    0.00     0.0  202.97    0.00    0.00     0.0  202.97    0.00    0.00    7.7     39685.065      5.50   47.24000   39.71000  "Undefined"           5.32
06.01.2017 11:01:25.065 14.59309998 14592.88471   0.00  -40.8   71.2  28.0 14.30  203.8     0.0  203.83    0.00    0.00     0.0  203.83    0.00    0.00     0.0  203.83    0.00    0.00    6.7     39685.065      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:01:25.859 14.67249999 14672.29102   0.00  -72.7   39.3  28.0 16.25  204.5     0.0  204.48    0.00    0.00     0.0  204.48    0.00    0.00     0.0  204.48    0.00    0.00    4.3     39685.859      5.50   47.24000   39.71000  "Undefined"           5.09
06.01.2017 11:01:25.859 14.67249999 14672.26962   0.00  -60.3   51.7  28.0 18.94  203.1     0.0  203.11    0.00    0.00     0.0  203.11    0.00    0.00     0.0  203.11    0.00    0.00    7.1     39685.859      5.50   47.24000   39.71000  "Undefined"           5.30
06.01.2017 11:01:25.859 14.67249999 14672.28599   0.00  -40.3   71.7  28.0 14.94  203.7     0.0  203.70    0.00    0.00     0.0  203.70    0.00    0.00     0.0  203.70    0.00    0.00    5.8     39685.859      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:01:26.654 14.75189998 14751.66961   0.00  -63.2   44.8  28.0 18.41  203.1     0.0  203.14    0.00    0.00     0.0  203.14    0.00    0.00     0.0  203.14    0.00    0.00    7.8     39686.654      5.50   47.24000   39.71000  "Undefined"           5.30
06.01.2017 11:01:26.654 14.75189998 14751.68598   0.00  -38.2   69.8  28.0 15.23  203.6     0.0  203.65    0.00    0.00     0.0  203.65    0.00    0.00     0.0  203.65    0.00    0.00    6.3     39686.654      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:01:27.448 14.83139999 14831.17088   0.00  -64.0   48.0  28.0 19.00  203.3     0.0  203.34    0.00    0.00     0.0  203.34    0.00    0.00     0.0  203.34    0.00    0.00    8.0     39687.448      5.50   47.24000   39.71000  "Undefined"           5.29
06.01.2017 11:01:27.448 14.83139999 14831.18599   0.00  -41.2   70.8  28.0 15.76  203.6     0.0  203.64    0.00    0.00     0.0  203.64    0.00    0.00     0.0  203.64    0.00    0.00    6.2     39687.448      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:01:28.243 14.91079998 14910.57087   0.00  -55.2   56.8  28.0 19.09  203.6     0.0  203.57    0.00    0.00     0.0  203.57    0.00    0.00     0.0  203.57    0.00    0.00    7.5     39688.243      5.50   47.24000   39.71000  "Undefined"           5.29
06.01.2017 11:01:28.243 14.91079998 14910.58598   0.00  -48.5   63.5  28.0 16.00  203.7     0.0  203.71    0.00    0.00     0.0  203.71    0.00    0.00     0.0  203.71    0.00    0.00    6.2     39688.243      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:01:29.036 14.99020000 14989.98725   0.00  -41.9   68.1  28.0 16.21  203.7     0.0  203.67    0.00    0.00     0.0  203.67    0.00    0.00     0.0  203.67    0.00    0.00    6.9     39689.036      5.50   47.24000   39.71000  "Undefined"           5.13
06.01.2017 11:01:29.832 15.06969998 15069.48724   0.00  -44.9   67.1  28.0 16.25  203.6     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00    7.2     39689.832      5.50   47.24000   39.71000  "Undefined"           5.13
06.01.2017 11:01:30.625 15.14910000 15148.87340   0.00  -55.0   29.0  28.0 19.70  203.5     0.0  203.49    0.00    0.00     0.0  203.49    0.00    0.00     0.0  203.49    0.00    0.00    7.3     39690.625      5.50   47.24000   39.71000  "Undefined"           5.27
06.01.2017 11:01:30.625 15.14910000 15148.88725   0.00  -46.2   37.8  28.0 16.51  203.7     0.0  203.73    0.00    0.00     0.0  203.73    0.00    0.00     0.0  203.73    0.00    0.00    6.7     39690.625      5.50   47.24000   39.71000  "Undefined"           5.13
06.01.2017 11:01:31.420 15.22859998 15228.37339   0.00  -56.6   29.4  28.0 19.65  203.4     0.0  203.36    0.00    0.00     0.0  203.36    0.00    0.00     0.0  203.36    0.00    0.00    7.7     39691.420      5.50   47.24000   39.71000  "Undefined"           5.27
