
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:00:19.926  8.07919998  8079.01997   0.00  -76.5   25.5  28.0 13.28  203.0     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00    9.5     39619.926      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:19.926  8.07919998  8079.02249   0.00  -72.4   29.6  28.0 12.35  202.9     0.0  202.92    0.00    0.00     0.0  202.92    0.00    0.00     0.0  202.92    0.00    0.00    8.6     39619.926      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:20.720  8.15860000  8158.42250   0.00  -73.4   38.6  28.0 11.87  202.6     0.0  202.59    0.00    0.00     0.0  202.59    0.00    0.00     0.0  202.59    0.00    0.00    6.5     39620.720      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:21.516  8.23799999  8237.82249   0.00  -74.4   35.6  28.0 11.51  201.9     0.0  201.95    0.00    0.00     0.0  201.95    0.00    0.00     0.0  201.95    0.00    0.00    4.7     39621.516      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:22.309  8.31750000  8317.31998   0.00  -73.5   38.5  28.0  6.80  203.4     0.0  203.41    0.00    0.00     0.0  203.41    0.00    0.00     0.0  203.41    0.00    0.00    7.2     39622.309      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:23.104  8.39689999  8396.70487   0.00 -105.8    6.2  28.0 19.32  204.1     0.0  204.08    0.00    0.00     0.0  204.08    0.00    0.00     0.0  204.08    0.00    0.00    8.4     39623.104      5.50   47.24000   39.71000  "Undefined"           4.95
06.01.2017 11:00:23.104  8.39689999  8396.71997   0.00  -72.7   39.3  28.0  7.72  203.6     0.0  203.60    0.00    0.00     0.0  203.60    0.00    0.00     0.0  203.60    0.00    0.00    7.6     39623.104      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:23.898  8.47640000  8476.20613   0.00  -98.9   11.1  28.0 14.22  207.2     0.0  207.16    0.00    0.00     0.0  207.16    0.00    0.00     0.0  207.16    0.00    0.00    5.3     39623.898      5.50   47.24000   39.71000  "Undefined"           4.94
06.01.2017 11:00:23.898  8.47640000  8476.21998   0.00  -71.2   38.8  28.0  6.55  203.0     0.0  203.00    0.00    0.00     0.0  203.00    0.00    0.00     0.0  203.00    0.00    0.00    8.2     39623.898      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:24.693  8.55579999  8555.60361   0.00  -85.4   26.6  28.0 13.64  203.7     0.0  203.66    0.00    0.00     0.0  203.66    0.00    0.00     0.0  203.66    0.00    0.00    4.4     39624.693      5.50   47.24000   39.71000  "Undefined"           4.96
06.01.2017 11:00:24.693  8.55579999  8555.61997   0.00  -71.9   40.1  28.0  5.75  203.3     0.0  203.29    0.00    0.00     0.0  203.29    0.00    0.00     0.0  203.29    0.00    0.00    4.0     39624.693      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:25.486  8.63519998  8635.00612   0.00 -105.9    6.1  28.0 14.82  207.8     0.0  207.76    0.00    0.00     0.0  207.76    0.00    0.00     0.0  207.76    0.00    0.00   25.2     39625.486      5.50   47.24000   39.71000  "Undefined"           4.94
06.01.2017 11:00:25.486  8.63519998  8635.02248   0.00  -77.8   34.2  28.0  0.37  202.9     0.0  202.88    0.00    0.00     0.0  202.88    0.00    0.00     0.0  202.88    0.00    0.00    3.1     39625.486      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:26.282  8.71469999  8714.52249   0.00  -76.1   19.9  28.0  0.50  202.6     0.0  202.60    0.00    0.00     0.0  202.60    0.00    0.00     0.0  202.60    0.00    0.00    2.2     39626.282      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:27.075  8.79409998  8793.92248   0.00  -73.2   36.8  28.0  4.16  202.8     0.0  202.82    0.00    0.00     0.0  202.82    0.00    0.00     0.0  202.82    0.00    0.00    0.8     39627.075      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:27.869  8.87349999  8873.30361   0.00  -99.3   12.7  28.0 17.01  207.2     0.0  207.19    0.00    0.00     0.0  207.19    0.00    0.00     0.0  207.19    0.00    0.00    3.9     39627.869      5.50   47.24000   39.71000  "Undefined"           4.96
06.01.2017 11:00:27.869  8.87349999  8873.32249   0.00  -72.5   39.5  28.0  3.65  203.1     0.0  203.12    0.00    0.00     0.0  203.12    0.00    0.00     0.0  203.12    0.00    0.00    1.3     39627.869      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:28.664  8.95300000  8952.80362   0.00  -84.9   25.1  28.0 13.60  203.5     0.0  203.49    0.00    0.00     0.0  203.49    0.00    0.00     0.0  203.49    0.00    0.00    2.8     39628.664      5.50   47.24000   39.71000  "Undefined"           4.96
06.01.2017 11:00:28.664  8.95300000  8952.82250   0.00  -78.8   31.2  28.0  4.24  203.4     0.0  203.38    0.00    0.00     0.0  203.38    0.00    0.00     0.0  203.38    0.00    0.00    5.6     39628.664      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:28.664  8.95300000  8952.81998   0.00  -77.2   32.8  28.0  7.10  203.7     0.0  203.66    0.00    0.00     0.0  203.66    0.00    0.00     0.0  203.66    0.00    0.00    2.8     39628.664      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:29.459  9.03239999  9032.20235   0.00  -84.3   25.7  28.0 16.75  203.9     0.0  203.85    0.00    0.00     0.0  203.85    0.00    0.00     0.0  203.85    0.00    0.00    0.9     39629.459      5.50   47.24000   39.71000  "Undefined"           4.98
06.01.2017 11:00:29.459  9.03239999  9032.20613   0.00  -84.2   25.8  28.0 16.94  204.1     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00    1.0     39629.459      5.50   47.24000   39.71000  "Undefined"           4.94
06.01.2017 11:00:29.459  9.03239999  9032.21997   0.00  -68.4   41.6  28.0  8.07  203.5     0.0  203.54    0.00    0.00     0.0  203.54    0.00    0.00     0.0  203.54    0.00    0.00    1.4     39629.459      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:30.253  9.11190000  9111.70488   0.00  -86.0   26.0  28.0 13.88  203.9     0.0  203.90    0.00    0.00     0.0  203.90    0.00    0.00     0.0  203.90    0.00    0.00    3.3     39630.253      5.50   47.24000   39.71000  "Undefined"           4.95
06.01.2017 11:00:30.253  9.11190000  9111.71998   0.00  -84.4   27.6  28.0 15.13  201.9     0.0  201.94    0.00    0.00     0.0  201.94    0.00    0.00     0.0  201.94    0.00    0.00   23.2     39630.253      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:30.253  9.11190000  9111.72250   0.00  -83.3   28.7  28.0  5.80  203.8     0.0  203.76    0.00    0.00     0.0  203.76    0.00    0.00     0.0  203.76    0.00    0.00    4.9     39630.253      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 11:00:31.048  9.19129999  9191.10613   0.00  -97.1   14.9  28.0 14.26  203.2     0.0  203.22    0.00    0.00     0.0  203.22    0.00    0.00     0.0  203.22    0.00    0.00    5.0     39631.048      5.50   47.24000   39.71000  "Undefined"           4.94
06.01.2017 11:00:31.048  9.19129999  9191.11242   0.00  -95.3   16.7  28.0  8.67  203.0     0.0  202.95    0.00    0.00     0.0  202.95    0.00    0.00     0.0  202.95    0.00    0.00    4.2     39631.048      5.50   47.24000   39.71000  "Undefined"           4.88
06.01.2017 11:00:31.048  9.19129999  9191.11997   0.00  -70.2   41.8  28.0  8.08  203.4     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00     0.0  203.35    0.00    0.00    2.7     39631.048      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:31.842  9.27069998  9270.51241   0.00  -98.8   11.2  28.0 17.25  202.1     0.0  202.08    0.00    0.00     0.0  202.08    0.00    0.00     0.0  202.08    0.00    0.00    4.8     39631.842      5.50   47.24000   39.71000  "Undefined"           4.88
06.01.2017 11:00:31.842  9.27069998  9270.50863   0.00  -94.5   15.5  28.0  6.88  203.8     0.0  203.80    0.00    0.00     0.0  203.80    0.00    0.00     0.0  203.80    0.00    0.00    6.4     39631.842      5.50   47.24000   39.71000  "Undefined"           4.91
06.01.2017 11:00:31.842  9.27069998  9270.51996   0.00  -74.6   35.4  28.0  8.84  203.7     0.0  203.74    0.00    0.00     0.0  203.74    0.00    0.00     0.0  203.74    0.00    0.00    5.4     39631.842      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:32.637  9.35019999  9350.01997   0.00  -67.4   26.6  28.0  9.07  204.1     0.0  204.13    0.00    0.00     0.0  204.13    0.00    0.00     0.0  204.13    0.00    0.00    5.1     39632.637      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:00:33.430  9.42959998  9429.40989   0.00  -87.1    6.9  28.0 13.54  204.5     0.0  204.47    0.00    0.00     0.0  204.47    0.00    0.00     0.0  204.47    0.00    0.00    7.1     39633.430      5.50   47.24000   39.71000  "Undefined"           4.90
