
h0=  60.0 hm= 265.0
 60.00    0.000   0.00000   0.00000   0.00000   46.080   33.870
 61.74    0.000   0.00000   0.00000   0.00000   46.080   33.870
 63.48    0.000   0.00000   0.00000   0.00000   46.080   33.870
 65.22    0.000   0.00000   0.00000   0.00000   46.080   33.870
 66.96    0.000   0.00000   0.00000   0.00000   46.080   33.870
 68.70    0.000   0.00000   0.00000   0.00000   46.080   33.870
 70.44    0.000   0.00000   0.00000   0.00000   46.080   33.870
 72.18    0.000   0.00000   0.00000   0.00000   46.080   33.870
 73.92    0.000   0.00000   0.00000   0.00000   46.080   33.870
 75.66    0.000   0.00000   0.00000   0.00000   46.080   33.870
 77.40    0.000   0.00000   0.00000   0.00000   46.080   33.870
 79.15    0.000   0.00000   0.00000   0.00000   46.080   33.870
 80.89    0.000   0.00000   0.00000   0.00000   46.080   33.870
 82.63    0.000   0.00000   0.00000   0.00000   46.080   33.870
 84.37    0.000   0.00000   0.00000   0.00000   46.080   33.870
 86.11    0.000   0.00000   0.00000   0.00000   46.080   33.870
 87.85    0.000   0.00000   0.00000   0.00000   46.080   33.870
 89.59    0.000   0.00000   0.00000   0.00000   46.080   33.870
 91.33    0.000   0.00000   0.00000   0.00000   46.080   33.870
 93.07    0.000   0.00000   0.00000   0.00000   46.080   33.870
 94.81    0.000   0.00000   0.00000   0.00000   46.080   33.870
 96.55    0.008   0.00000   0.00000   0.00000   46.080   33.870
 98.29    0.056   0.00000   0.00000   0.00000   46.080   33.870
100.03    0.217   0.00000   0.00000   0.00000   46.080   33.870
101.77    0.535   0.00000   0.00000   0.00000   46.080   33.870
103.51    0.961   0.00000   0.00000   0.00000   46.080   33.870
105.25    1.381   0.00000   0.00000   0.00000   46.080   33.870
106.99    1.697   0.00000   0.00000   0.00000   46.080   33.870
108.73    1.867   0.00000   0.00000   0.00000   46.080   33.870
110.47    1.901   0.00000   0.00000   0.00000   46.080   33.870
112.21    1.833   0.00000   0.00000   0.00000   46.080   33.870
113.95    1.701   0.00000   0.00000   0.00000   46.080   33.870
115.70    1.537   0.00000   0.00000   0.00000   46.080   33.870
117.44    1.362   0.00000   0.00000   0.00000   46.080   33.870
119.18    1.192   0.00000   0.00000   0.00000   46.080   33.870
120.92    1.033   0.00000   0.00000   0.00000   46.080   33.870
122.66    0.890   0.00000   0.00000   0.00000   46.080   33.870
124.40    0.762   0.00000   0.00000   0.00000   46.080   33.870
126.14    0.651   0.00000   0.00000   0.00000   46.080   33.870
127.88    0.555   0.00000   0.00000   0.00000   46.080   33.870
129.62    0.472   0.00000   0.00000   0.00000   46.080   33.870
131.36    0.402   0.00000   0.00000   0.00000   46.080   33.870
133.10    0.343   0.00000   0.00000   0.00000   46.080   33.870
134.84    0.296   0.00000   0.00000   0.00000   46.080   33.870
136.58    0.260   0.00000   0.00000   0.00000   46.080   33.870
