
h0=  50.0 hm= 409.8
 50.00    0.000   0.00000   0.00000  -0.00000    0.000   90.000
 53.63    0.003   0.00001   0.00002   0.00001    0.000   90.000
 57.27    0.000   0.00000   0.00000   0.00000    0.000   90.000
 60.90    0.000   0.00000   0.00000   0.00000    0.000   90.000
 64.54    0.075   0.00431   0.00833   0.00346    0.000   90.000
 68.17    0.137   0.00968   0.01055   0.00467    0.000   90.000
 71.81    0.196   0.01386   0.00472   0.00554    0.000   90.000
 75.44    0.238   0.01646   0.00202   0.00425    0.000   90.000
 79.08    0.261   0.01886   0.01052   0.00250    0.000   90.000
 82.71    0.280   0.02459   0.02614   0.00265    0.000   90.000
 86.35    0.535   0.13560   0.08208   0.15729    0.000   90.000
 89.98    1.229   0.61584   0.16462   0.55168    0.000   90.000
 93.62    2.077   1.59826   0.42666   0.95023    0.000   90.000
 97.25    2.804   2.81529   1.31972   0.91841    0.000   90.000
100.89    3.246   3.77000   2.62488   0.52517    0.000   90.000
104.52    3.426   4.22980   3.53407   0.15997    0.000   90.000
108.16    3.464   4.32206   3.67560   0.03552    0.000   90.000
111.79    3.434   4.57613   5.58460  -0.10952    0.000   90.000
115.43    3.442   4.41819   0.35503   0.09404    0.000   90.000
119.06    3.475   4.31023   2.87318   0.01607    0.000   90.000
122.70    3.487   4.26644   2.77095   0.02813    0.000   90.000
126.33    3.501   4.21870   2.79527   0.02720    0.000   90.000
129.97    3.515   4.16832   2.72331   0.02769    0.000   90.000
133.60    3.530   4.11529   2.67318   0.02844    0.000   90.000
137.24    3.544   4.05926   2.62612   0.02919    0.000   90.000
140.87    3.559   3.99991   2.58049   0.02998    0.000   90.000
144.51    3.575   3.93683   2.53608   0.03083    0.000   90.000
148.14    3.591   3.86958   2.49194   0.03174    0.000   90.000
151.77    3.607   3.79760   2.44676   0.03270    0.000   90.000
155.41    3.624   3.72023   2.39882   0.03374    0.000   90.000
159.04    3.641   3.63667   2.34601   0.03487    0.000   90.000
162.68    3.659   3.54591   2.28699   0.03608    0.000   90.000
166.31    3.677   3.44699   2.21263   0.03740    0.000   90.000
169.95    3.696   3.33565   2.10690   0.03885    0.000   90.000
173.58    3.715   3.20396   1.94153   0.04043    0.000   90.000
177.22    3.735   3.05563   1.72629   0.04218    0.000   90.000
180.85    3.756   2.88524   1.45770   0.04413    0.000   90.000
184.49    3.778   2.67722   1.12336   0.04631    0.000   90.000
188.12    3.801   2.41719   0.70797   0.04879    0.000   90.000
191.76    3.825   2.08480  -0.01607   0.05163    0.000   90.000
195.39    3.850   1.64869  -1.22356   0.05492    0.000   90.000
