
h0=  50.0 hm= 384.7
 50.00    0.000   0.00000  -0.00000  -0.00000  122.403  118.528
 53.38    0.000  -0.00000   0.00000   0.00000  122.403  118.528
 56.76    0.000   0.00000  -0.00000   0.00000  122.403  118.528
 60.14    0.000   0.00000  -0.00000   0.00000  122.403  118.528
 63.52    0.001  -0.00001   0.00000   0.00000  122.403  118.528
 66.90    0.000   0.00000  -0.00000   0.00000  122.403  118.528
 70.28    0.003   0.00014  -0.00012  -0.00005  122.403  118.528
 73.67    0.020  -0.00060  -0.00023   0.00020  122.403  118.528
 77.05    0.000   0.00000  -0.00000   0.00000  122.403  118.528
 80.43    0.127  -0.02930   0.03140   0.00505  122.403  118.528
 83.81    0.170  -0.01062   0.01135   0.00271  122.403  118.528
 87.19    0.184  -0.00594   0.00528   0.00550  122.403  118.528
 90.57    0.291  -0.08918   0.10445   0.02000  122.403  118.528
 93.95    0.377  -0.00586  -0.00126   0.01135  122.403  118.528
 97.33    0.409   0.00871  -0.02346   0.01235  122.403  118.528
100.71    0.384   0.01772  -0.07942  -0.04392  122.403  118.528
104.09    0.619  -0.02057   0.27130  -0.01527  122.403  118.528
107.47    0.000   0.00000  -0.00000   0.00000  122.403  118.528
110.85    1.946  -0.59472  -1.06577  -2.24098  122.403  118.528
114.23    0.000   0.00000  -0.00000   0.00000  122.403  118.528
117.61    0.344   0.02253  -0.02803  -0.12879  122.403  118.528
121.00    0.354  -0.05389   0.02606  -0.00721  122.403  118.528
124.38    0.301  -0.03021   0.02343  -0.00007  122.403  118.528
127.76    0.289  -0.04684   0.04039  -0.00225  122.403  118.528
131.14    0.284  -0.06030   0.05377  -0.00017  122.403  118.528
134.52    0.287  -0.07421   0.06636   0.00143  122.403  118.528
137.90    0.299  -0.08787   0.07788   0.00273  122.403  118.528
141.28    0.317  -0.10111   0.08783   0.00390  122.403  118.528
144.66    0.341  -0.10931   0.08945   0.00506  122.403  118.528
148.04    0.366  -0.11215   0.07744   0.00541  122.403  118.528
151.42    0.389  -0.11201   0.05518   0.00528  122.403  118.528
154.80    0.415  -0.12841   0.05162   0.00673  122.403  118.528
158.18    0.442  -0.14245   0.07784   0.00721  122.403  118.528
161.56    0.468  -0.20076   0.14054   0.00698  122.403  118.528
164.94    0.496  -0.28747   0.23323   0.00857  122.403  118.528
168.33    0.526  -0.39330   0.34904   0.00975  122.403  118.528
171.71    0.558  -0.52650   0.49761   0.01130  122.403  118.528
175.09    0.594  -0.69588   0.68941   0.01322  122.403  118.528
178.47    0.634  -0.91301   0.94132   0.01556  122.403  118.528
181.85    0.677  -1.19370   1.26142   0.01844  122.403  118.528
185.23    0.725  -1.56889   1.71239   0.02155  122.403  118.528
188.61    0.778  -2.08310   2.33970   0.02582  122.403  118.528
191.99    0.841  -2.78946   3.19972   0.03634  122.403  118.528
195.37    0.927  -3.80859   4.51847   0.05522  122.403  118.528
198.75    1.043  -5.29026   6.40082   0.08233  122.403  118.528
202.13    1.194  -7.29706   8.58404   0.11638  122.403  118.528
205.51    1.367  -9.74060  11.24951   0.14937  122.403  118.528
208.89    1.561 -12.51555  14.52088   0.18791  122.403  118.528
