  191
   6.168   -29.568
   5.718   -26.615
   5.312   -24.422
   4.928   -22.617
   4.560   -21.062
   4.200   -19.680
   3.850   -18.433
   3.505   -17.290
   3.167   -16.233
   2.832   -15.248
   2.502   -14.323
   2.173   -13.452
   1.848   -12.625
   1.527   -11.840
   1.207   -11.090
   0.890   -10.375
   0.575    -9.687
   0.262    -9.027
   0.052    -8.392
   0.362    -7.778
   0.670    -7.187
   0.978    -6.615
   1.285    -6.060
   1.590    -5.522
   1.895    -4.998
   2.198    -4.490
   2.500    -3.997
   2.802    -3.515
   3.102    -3.045
   3.402    -2.587
   3.700    -2.140
   3.998    -1.702
   4.297    -1.275
   4.593    -0.857
   4.890    -0.447
   5.185    -0.045
   5.480     0.348
   5.775     0.735
   6.068     1.115
   6.362     1.487
   6.655     1.853
   6.948     2.213
   7.240     2.567
   7.532     2.915
   7.823     3.258
   8.113     3.595
   8.405     3.928
   8.695     4.257
   8.985     4.582
   9.275     4.900
   9.565     5.217
   9.853     5.528
  10.143     5.835
  10.432     6.140
  10.720     6.442
  11.008     6.738
  11.297     7.033
  11.585     7.325
  11.873     7.613
  12.160     7.900
  12.448     8.183
  12.735     8.465
  13.023     8.743
  13.310     9.022
  13.597     9.295
  13.883     9.568
  14.172     9.840
  14.458    10.108
  14.745    10.377
  15.032    10.643
  15.318    10.907
  15.605    11.170
  15.892    11.433
  16.178    11.693
  16.467    11.953
  16.753    12.213
  17.040    12.472
  17.327    12.728
  17.613    12.985
  17.900    13.242
  18.188    13.498
  18.475    13.753
  18.762    14.008
  19.050    14.263
  19.337    14.518
  19.625    14.772
  19.912    15.027
  20.200    15.282
  20.488    15.537
  20.777    15.792
  21.065    16.048
  21.353    16.303
  21.642    16.560
  21.932    16.817
  22.220    17.075
  22.510    17.333
  22.798    17.593
  23.088    17.853
  23.378    18.115
  23.668    18.378
  23.958    18.642
  24.250    18.908
  24.540    19.175
  24.832    19.443
  25.123    19.712
  25.415    19.983
  25.707    20.257
  26.000    20.532
  26.292    20.810
  26.585    21.088
  26.878    21.370
  27.172    21.655
  27.467    21.940
  27.762    22.230
  28.055    22.520
  28.352    22.815
  28.647    23.112
  28.942    23.412
  29.238    23.715
  29.535    24.022
  29.833    24.332
  30.130    24.645
  30.428    24.963
  30.727    25.283
  31.027    25.608
  31.325    25.938
  31.625    26.272
  31.925    26.608
  32.227    26.952
  32.528    27.298
  32.830    27.652
  33.132    28.008
  33.435    28.372
  33.738    28.740
  34.042    29.115
  34.347    29.495
  34.652    29.882
  34.957    30.275
  35.263    30.675
  35.570    31.083
  35.878    31.497
  36.185    31.920
  36.493    32.350
  36.803    32.787
  37.113    33.235
  37.423    33.690
  37.733    34.155
  38.045    34.630
  38.357    35.115
  38.670    35.610
  38.983    36.117
  39.297    36.633
  39.612    37.163
  39.927    37.707
  40.242    38.262
  40.558    38.832
  40.875    39.415
  41.192    40.013
  41.510    40.628
  41.828    41.260
  42.147    41.908
  42.467    42.577
  42.787    43.263
  43.107    43.970
  43.428    44.700
  43.748    45.453
  44.070    46.230
  44.392    47.033
  44.713    47.863
  45.035    48.725
  45.358    49.617
  45.680    50.543
  46.002    51.507
  46.323    52.510
  46.643    53.555
  46.965    54.647
  47.283    55.792
  47.603    56.990
  47.920    58.252
  48.235    59.582
  48.548    60.990
  48.858    62.485
  49.165    64.080
  49.468    65.792
  49.765    67.640
  50.053    69.653
  50.333    71.870
  50.602    74.352
  50.850    77.190
  51.070    80.558
  51.240    84.853
