
delt0=     0.1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0

lonIon=  40.000 latIon=  47.500 it=14.00 h_tec=450.0  TEC= 1.44000e+17
lonIon=  40.000 latIon=  47.500 it=14.25 h_tec=450.0  TEC= 1.44000e+17
lonIon=  40.000 latIon=  47.500 it=14.50 h_tec=450.0  TEC= 1.44000e+17
lonIon=  40.000 latIon=  47.500 it=14.75 h_tec=450.0  TEC= 1.44000e+17

Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number= 183.5 IG= 183.5   GMT time:14:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 82.5|1.86|110.0| 0.00|  0.0|11.14|290.5|  87.2|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|108.0| 2.29 | 2.76 | 64.0 |
+==================================+

|  0|10.00|50498.2|  1|24.32|27.84|  30.541|  37.477|  882.265| -45.2|  -0.0| 1015.8| 0.000|   0.0|  35.143|  39.836|205.71|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.84|29.18|  20.390|  33.554| 1668.548| -45.2|  -0.0| 1940.0| 0.000|   0.0|  25.487|  35.322|194.61|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|29.18|29.29|   8.446|  30.600| 2444.988| -45.0|   0.2| 2859.1| 0.000|   0.0|  14.559|  31.928|193.69|   0.0|    0.0|    0.0|F2F2F2          |
|  0|10.00|50498.2|  1|21.25|24.03|  40.738|  33.783|  995.575|   3.3|   0.6| 1115.1| 0.000|   0.0|  40.188|  37.989|203.61|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|24.03|23.11|  42.540|  25.082| 1967.664|   3.8|   1.1| 2212.2| 0.000|   0.0|  41.461|  29.495|198.05|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|23.11|16.11|  49.279|  12.885| 3343.244|   4.2|   1.5| 3729.3| 0.000|   0.0|  44.482|  19.717|229.68|   0.0|    0.0|    0.0|F2F2F2          |
|  0|10.00|50498.2|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|10.00|50498.2|  1|37.84|41.08|  33.720|  39.083|  599.812| -45.4|  -0.1|  805.0| 0.000|   0.0|  36.708|  40.751|225.12|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|41.08|43.02|  27.359|  36.107| 1143.192| -45.4|  -0.1| 1562.1| 0.000|   0.0|  30.538|  37.492|216.68|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|43.02|43.73|  20.413|  33.588| 1665.400| -45.3|  -0.0| 2304.8| 0.000|   0.0|  23.928|  34.774|213.57|   0.0|    0.0|    0.0|F2F2F2          |
