  191
   5.808    31.677
   5.313    28.107
   4.887    25.683
   4.490    23.753
   4.113    22.115
   3.747    20.677
   3.390    19.387
   3.042    18.210
   2.698    17.127
   2.360    16.118
   2.027    15.175
   1.697    14.287
   1.370    13.448
   1.045    12.652
   0.723    11.892
   0.405    11.167
   0.087    10.472
   0.228     9.805
   0.542     9.163
   0.853     8.545
   1.163     7.948
   1.473     7.370
   1.780     6.812
   2.087     6.270
   2.392     5.743
   2.697     5.232
   3.000     4.735
   3.302     4.250
   3.603     3.778
   3.903     3.318
   4.203     2.868
   4.502     2.428
   4.800     2.000
   5.098     1.580
   5.395     1.168
   5.690     0.765
   5.987     0.370
   6.282     0.018
   6.577     0.398
   6.870     0.772
   7.163     1.140
   7.457     1.500
   7.750     1.855
   8.042     2.205
   8.333     2.548
   8.625     2.888
   8.917     3.222
   9.208     3.550
   9.498     3.875
   9.788     4.197
  10.078     4.512
  10.368     4.825
  10.658     5.133
  10.948     5.438
  11.237     5.740
  11.527     6.038
  11.815     6.335
  12.103     6.627
  12.392     6.917
  12.680     7.203
  12.968     7.488
  13.257     7.770
  13.545     8.050
  13.833     8.327
  14.120     8.603
  14.408     8.877
  14.697     9.148
  14.983     9.418
  15.272     9.687
  15.560     9.953
  15.847    10.218
  16.135    10.483
  16.422    10.747
  16.710    11.008
  16.998    11.268
  17.285    11.528
  17.573    11.788
  17.862    12.047
  18.150    12.305
  18.438    12.562
  18.725    12.818
  19.013    13.075
  19.302    13.330
  19.592    13.587
  19.880    13.842
  20.168    14.098
  20.457    14.353
  20.747    14.610
  21.035    14.865
  21.325    15.122
  21.615    15.378
  21.905    15.637
  22.195    15.893
  22.485    16.153
  22.775    16.412
  23.067    16.672
  23.357    16.933
  23.648    17.195
  23.940    17.458
  24.232    17.723
  24.523    17.988
  24.817    18.255
  25.108    18.523
  25.402    18.793
  25.695    19.065
  25.988    19.338
  26.282    19.613
  26.577    19.892
  26.872    20.170
  27.167    20.452
  27.462    20.735
  27.757    21.022
  28.053    21.310
  28.350    21.602
  28.647    21.895
  28.943    22.192
  29.242    22.492
  29.540    22.795
  29.838    23.102
  30.137    23.410
  30.437    23.723
  30.737    24.040
  31.037    24.362
  31.338    24.685
  31.638    25.013
  31.940    25.347
  32.243    25.683
  32.547    26.025
  32.850    26.372
  33.153    26.723
  33.458    27.080
  33.762    27.443
  34.068    27.810
  34.373    28.183
  34.680    28.563
  34.988    28.948
  35.295    29.342
  35.603    29.740
  35.913    30.147
  36.222    30.558
  36.532    30.980
  36.843    31.408
  37.155    31.845
  37.467    32.290
  37.778    32.745
  38.092    33.208
  38.407    33.682
  38.720    34.163
  39.035    34.658
  39.352    35.162
  39.667    35.678
  39.983    36.205
  40.302    36.745
  40.620    37.298
  40.938    37.865
  41.258    38.447
  41.577    39.042
  41.898    39.655
  42.218    40.282
  42.540    40.928
  42.862    41.592
  43.185    42.275
  43.508    42.978
  43.832    43.703
  44.155    44.452
  44.478    45.223
  44.803    46.020
  45.127    46.845
  45.452    47.698
  45.777    48.583
  46.102    49.502
  46.425    50.455
  46.750    51.448
  47.073    52.482
  47.397    53.562
  47.718    54.690
  48.040    55.873
  48.358    57.115
  48.677    58.423
  48.993    59.805
  49.305    61.268
  49.615    62.827
  49.920    64.492
  50.222    66.283
  50.515    68.225
  50.798    70.350
  51.072    72.702
  51.328    75.355
  51.562    78.430
  51.758    82.162
  51.877    87.180
