
  4.000  4.996    0.00   12.21   39.98   52.19   41.64    53.85  1057.40  4.000     0
  4.500  4.996    0.00   12.21   30.30   42.52   30.66    42.88  1057.40  4.500     0
  5.000  4.996    0.00   22.13   34.45   56.58   32.26    54.39  1057.40  5.000     0
  5.500  4.996    0.00   27.43   34.14   61.57   30.73    58.16  1057.40  5.500     0
  6.000  4.996    0.00   27.43   32.27   59.70   33.92    61.35  1057.40  6.000     0
  6.500  4.996    0.00   27.43   26.98   54.41   26.39    53.81  1057.40  6.500     0
  7.000  4.996    0.00   27.43   20.40   47.83   18.56    45.98  1057.40  7.000     0
  7.500  4.996    0.00   27.43   16.13   43.56   13.52    40.94  1057.40  7.500     0
  8.000  4.996    0.00   27.43   13.13   40.56   13.66    41.09  1057.40  8.000     0
  8.500  4.996    0.00   27.43   10.93   38.36   13.25    40.68  1057.40  8.500     0
  9.000  4.996    0.00   21.57   11.17   32.74   12.16    33.74  1057.40  9.000     0
  9.500  4.996    0.00   22.04   12.40   34.44   13.83    35.87  1057.40  9.500     0
 10.000  4.996    0.00   22.04   14.30   36.34   12.70    34.74  1057.40 10.000     0
 10.500  4.996    0.00   22.04   13.12   35.16   16.45    38.49  1057.40 10.500     0
 11.000  4.996    0.00   22.04   14.51   36.55   18.19    40.23  1057.40 11.000     0
 11.500  4.996    0.00   22.04   15.46   37.50   14.14    36.18  1057.40 11.500     0
 12.000  4.996    0.00   22.04   17.49   39.53   10.00    32.04  1057.40 12.000     0
 12.500  4.996    0.00   22.04   22.24   44.28   24.17    46.21  1057.40 12.500     0
 13.000  4.996    0.00   12.82   27.75   40.56   27.22    40.03  1057.40 13.000     0
 13.500  4.996    0.00    1.18   29.44   30.61   26.99    28.17  1057.40 13.500     0
 14.000  4.996    0.00    1.18   31.27   32.44   29.66    30.83  1057.40 14.000     0
 14.500  4.996    0.00    1.18   31.37   32.55   32.01    33.18  1057.40 14.500     0
 15.000  4.996    0.00    1.18   37.25   38.43   38.44    39.62  1057.40 15.000     0
 15.500  4.996    0.00    1.18   41.71   42.89   39.14    40.32  1057.40 15.500     0
 16.000  4.996    0.00    1.18   45.97   47.15   50.03    51.20  1057.40 16.000     0
 16.500  4.996    0.00    1.18   55.76   56.94   53.12    54.30  1057.40 16.500     0
 17.000  4.996    0.00   -0.20   52.18   51.97   51.08    50.88  1057.40 17.000     0
 17.500  4.996    0.00   -2.64   53.13   50.48   55.29    52.65  1057.40 17.500     0
 18.000  4.996    0.00   -2.64   53.60   50.95   54.10    51.46  1057.40 18.000     0
 18.500  4.996    0.00   -2.64   53.49   50.85   50.91    48.26  1057.40 18.500     0
 19.000  4.996    0.00   -2.64   53.04   50.40   52.01    49.37  1057.40 19.000     0
