
h0=  50.0 hm= 360.8
 50.00    0.000   0.00000  -0.00000  -0.00000   35.020   22.000
 53.14    0.002   0.00001  -0.00001   0.00000   35.020   22.000
 56.28    0.000   0.00000  -0.00000   0.00000   35.020   22.000
 59.42    0.008   0.00017  -0.00022  -0.00005   35.020   22.000
 62.56    0.006   0.00010  -0.00013   0.00065   35.020   22.000
 65.69    0.062   0.00835  -0.01114   0.00114   35.020   22.000
 68.83    0.089   0.00951  -0.01337   0.00172   35.020   22.000
 71.97    0.118   0.00878  -0.01274   0.00205   35.020   22.000
 75.11    0.143   0.00782  -0.00936   0.00202   35.020   22.000
 78.25    0.163   0.00719  -0.00628   0.00174   35.020   22.000
 81.39    0.179   0.00368  -0.00576   0.00173   35.020   22.000
 84.53    0.207   0.02320  -0.03144   0.01297   35.020   22.000
 87.67    0.423   0.20290  -0.26185   0.08279   35.020   22.000
 90.81    0.761   0.66738  -0.43501   0.16894   35.020   22.000
 93.94    1.084   1.86374  -0.23910   0.19653   35.020   22.000
 97.08    1.315   3.56769   0.31771   0.14783   35.020   22.000
100.22    1.441   5.02221   0.87255   0.07501   35.020   22.000
103.36    1.491   5.81049   1.19089   0.02447   35.020   22.000
106.50    1.503   6.05879   1.29196   0.00333   35.020   22.000
109.64    1.505   6.09036   1.30937  -0.00311   35.020   22.000
112.78    1.489   6.02760   1.17979  -0.02622   35.020   22.000
115.92    1.457   5.91135   0.88401  -0.02945   35.020   22.000
119.06    1.432   5.85837   0.60535  -0.01527   35.020   22.000
122.19    1.426   5.91689   0.43536   0.00482   35.020   22.000
125.33    1.441   6.09168   0.39548   0.02190   35.020   22.000
128.47    1.475   6.36362   0.46452   0.03953   35.020   22.000
131.61    1.504   6.41070   0.88834   0.01527   35.020   22.000
134.75    1.518   6.28649   1.16457   0.01251   35.020   22.000
137.89    1.530   6.40145   1.20678   0.01108   35.020   22.000
141.03    1.541   6.52234   1.24432   0.01168   35.020   22.000
144.17    1.554   6.63127   1.28358   0.01263   35.020   22.000
147.31    1.566   6.72979   1.33215   0.01308   35.020   22.000
150.44    1.580   6.83454   1.38279   0.01371   35.020   22.000
153.58    1.593   6.94601   1.43551   0.01431   35.020   22.000
156.72    1.608   7.06728   1.49174   0.01503   35.020   22.000
159.86    1.623   7.19669   1.55163   0.01584   35.020   22.000
163.00    1.638   7.33391   1.61669   0.01678   35.020   22.000
166.14    1.654   7.48098   1.68617   0.01782   35.020   22.000
169.28    1.672   7.64115   1.76156   0.01903   35.020   22.000
172.42    1.690   7.81642   1.84389   0.02046   35.020   22.000
175.56    1.710   8.01136   1.93471   0.02217   35.020   22.000
178.69    1.731   8.23072   2.03734   0.02427   35.020   22.000
181.83    1.753   8.48813   2.14910   0.02689   35.020   22.000
184.97    1.779   8.77237   2.31735   0.03121   35.020   22.000
188.11    1.807   9.17003   2.39203   0.03243   35.020   22.000
191.25    1.837   9.89843   2.53976   0.03952   35.020   22.000
194.39    1.878  10.80079   3.09062   0.06382   35.020   22.000
197.53    1.950  12.04612   3.90682   0.10239   35.020   22.000
200.67    2.033  13.39343   4.12440   0.10932   35.020   22.000
203.81    2.119  14.63458   4.41133   0.11881   35.020   22.000
206.94    2.208  15.61753   4.71341   0.12809   35.020   22.000
210.08    2.299  16.56650   5.01709   0.13431   35.020   22.000
213.22    2.391  17.56194   5.31687   0.14052   35.020   22.000
216.36    2.483  18.59191   5.60528   0.14692   35.020   22.000
219.50    2.576  19.61896   5.88562   0.15306   35.020   22.000
222.64    2.669  20.63498   6.15398   0.15886   35.020   22.000
225.78    2.762  21.63638   6.40552   0.16413   35.020   22.000
228.92    2.855  22.61614   6.63599   0.16884   35.020   22.000
232.06    2.948  23.56663   6.84098   0.17290   35.020   22.000
235.19    3.039  24.47700   7.01646   0.17625   35.020   22.000
238.33    3.129  25.33653   7.15791   0.17878   35.020   22.000
241.47    3.218  26.13582   7.26058   0.18038   35.020   22.000
244.61    3.304  26.86519   7.32037   0.18098   35.020   22.000
247.75    3.389  27.51474   7.33316   0.18051   35.020   22.000
250.89    3.471  28.07495   7.29520   0.17889   35.020   22.000
254.03    3.550  28.53670   7.20326   0.17605   35.020   22.000
257.17    3.626  28.89146   7.05447   0.17196   35.020   22.000
260.31    3.698  29.13143   6.84661   0.16656   35.020   22.000
263.44    3.767  29.24967   6.57827   0.15985   35.020   22.000
266.58    3.831  29.24028   6.24873   0.15180   35.020   22.000
269.72    3.891  29.09869   5.85783   0.14244   35.020   22.000
272.86    3.946  28.82063   5.40741   0.13175   35.020   22.000
276.00    3.995  28.40644   4.89461   0.11981   35.020   22.000
279.14    4.039  27.85102   4.34040   0.10687   35.020   22.000
282.28    4.078  27.13237   3.75831   0.09312   35.020   22.000
285.42    4.110  26.27451   3.06544   0.07742   35.020   22.000
288.56    4.136  25.32414   2.27711   0.05954   35.020   22.000
291.69    4.155  24.32668   1.45280   0.04055   35.020   22.000
294.83    4.167  23.26773   0.54482   0.02121   35.020   22.000
297.97    4.172  22.20016   0.00195   0.00703   35.020   22.000
301.11    4.173  21.18618  -0.21428  -0.00010   35.020   22.000
304.25    4.172  20.28837  -0.49406  -0.00621   35.020   22.000
307.39    4.168  19.50668  -0.78314  -0.01374   35.020   22.000
310.53    4.161  18.84679  -1.06497  -0.02087   35.020   22.000
313.67    4.152  18.32837  -1.35460  -0.02749   35.020   22.000
316.81    4.141  17.92499  -1.60189  -0.03311   35.020   22.000
319.94    4.127  17.53439  -1.80493  -0.03742   35.020   22.000
323.08    4.112  17.12055  -1.99566  -0.04153   35.020   22.000
