0 1 0 0 0 0 -1 1 1 0 2 -1 0 0 -1
.1 .000001 .0000001 .001 
.01 300. .01 2.5 2. 4000.0
39.2 47.3 4.0 33.0 33.0 2.0 2003 1.5 0 0 1 1
-20. 2500. .0
0
0
113000 113500 003000
7 1 3 0 1
4.5  
5.5
6.5
7.5
8.5
9.5
16
113000 114500 001500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.9 200. 39.0 55. 20. 00.0 20. 100. 20.
6
100
 60.00    0.000
 62.25    0.096
 64.50    0.144
 66.75    0.187
 69.00    0.228
 71.25    0.270
 73.50    0.313
 75.75    0.358
 78.00    0.405
 80.25    0.454
 82.50    0.507
 84.75    0.563
 87.00    0.621
 89.25    0.684
 91.50    0.749
 93.75    0.819
 96.00    0.892
 98.25    0.969
100.50    1.050
102.75    1.135
105.00    1.224
107.25    1.316
109.50    1.413
111.75    1.515
114.00    1.620
116.25    1.729
118.50    1.842
120.75    1.959
123.00    2.080
125.25    2.205
127.50    2.334
129.75    2.466
132.00    2.602
134.25    2.741
136.50    2.883
138.75    3.028
141.00    3.176
143.25    3.327
145.50    3.480
147.75    3.636
150.00    3.794
152.25    3.953
154.50    4.114
156.75    4.277
159.00    4.441
161.25    4.606
163.50    4.772
165.75    4.938
168.00    5.105
170.25    5.271
172.50    5.438
174.75    5.604
177.00    5.770
179.25    5.934
181.50    6.098
183.75    6.261
186.00    6.422
188.25    6.581
190.50    6.739
192.75    6.894
195.00    7.047
197.25    7.198
199.50    7.346
201.75    7.492
204.00    7.634
206.25    7.774
208.50    7.910
210.75    8.043
213.00    8.172
215.25    8.298
217.50    8.420
219.75    8.539
222.00    8.653
224.25    8.764
226.50    8.870
228.75    8.973
231.00    9.071
233.25    9.165
235.50    9.255
237.75    9.341
240.00    9.422
242.25    9.499
244.50    9.572
246.75    9.640
249.00    9.704
251.25    9.764
253.50    9.819
255.75    9.871
258.00    9.917
260.25    9.960
262.50    9.999
264.75   10.033
267.00   10.064
269.25   10.090
271.50   10.112
273.75   10.131
276.00   10.146
278.25   10.156
280.50   10.163
282.75   10.167
2 .0 .0
-.1 .1
21

