
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:40:16.509  8.23799999  8237.79606   0.00  -92.8    7.2  28.0 18.53  200.6     0.0  200.64    0.00    0.00     0.0  200.64    0.00    0.00     0.0  200.64    0.00    0.00   17.3     42016.509      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 11:40:17.302  8.31739998  8317.19605   0.00  -87.7    8.3  28.0 13.78  205.4     0.0  205.43    0.00    0.00     0.0  205.43    0.00    0.00     0.0  205.43    0.00    0.00    5.9     42017.302      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 11:40:18.096  8.39689999  8396.69605   0.00  -92.0   12.0  28.0 11.26  200.9     0.0  200.87    0.00    0.00     0.0  200.87    0.00    0.00     0.0  200.87    0.00    0.00    8.2     42018.096      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 11:40:18.891  8.47630000  8476.09607   0.00  -83.4   18.6  28.0 10.82  202.0     0.0  202.05    0.00    0.00     0.0  202.05    0.00    0.00     0.0  202.05    0.00    0.00    4.6     42018.891      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 11:40:19.686  8.55569999  8555.49103   0.00  -97.9   10.1  28.0 20.85  203.7     0.0  203.72    0.00    0.00     0.0  203.72    0.00    0.00     0.0  203.72    0.00    0.00   21.6     42019.686      5.50   47.24000   39.71000  "Undefined"           5.09
06.01.2017 11:40:19.686  8.55569999  8555.49606   0.00  -89.1   18.9  28.0 14.60  201.8     0.0  201.82    0.00    0.00     0.0  201.82    0.00    0.00     0.0  201.82    0.00    0.00    5.8     42019.686      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 11:40:20.480  8.63520000  8634.99859   0.00  -99.8    8.2  28.0  1.78  205.4     0.0  205.39    0.00    0.00     0.0  205.39    0.00    0.00     0.0  205.39    0.00    0.00   20.9     42020.480      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 11:40:20.480  8.63520000  8634.99481   0.00  -93.3   14.7  28.0 14.64  203.8     0.0  203.79    0.00    0.00     0.0  203.79    0.00    0.00     0.0  203.79    0.00    0.00    4.1     42020.480      5.50   47.24000   39.71000  "Undefined"           5.05
06.01.2017 11:40:21.275  8.71459999  8714.39858   0.00  -89.7   18.3  28.0 15.03  201.3     0.0  201.27    0.00    0.00     0.0  201.27    0.00    0.00     0.0  201.27    0.00    0.00    6.0     42021.275      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 11:40:22.069  8.79399998  8793.79101   0.00  -99.5    6.5  28.0 16.05  204.1     0.0  204.12    0.00    0.00     0.0  204.12    0.00    0.00     0.0  204.12    0.00    0.00    9.2     42022.069      5.50   47.24000   39.71000  "Undefined"           5.09
06.01.2017 11:40:22.069  8.79399998  8793.79731   0.00  -81.5   24.5  28.0 12.11  203.9     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00    2.0     42022.069      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 11:40:22.864  8.87349999  8873.29480   0.00  -95.6   12.4  28.0  5.08  198.9     0.0  198.89    0.00    0.00     0.0  198.89    0.00    0.00     0.0  198.89    0.00    0.00   10.7     42022.864      5.50   47.24000   39.71000  "Undefined"           5.05
06.01.2017 11:40:22.864  8.87349999  8873.29858   0.00  -87.6   20.4  28.0 15.00  202.5     0.0  202.45    0.00    0.00     0.0  202.45    0.00    0.00     0.0  202.45    0.00    0.00    2.4     42022.864      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 11:40:23.657  8.95289998  8952.69479   0.00  -90.3   17.7  28.0 12.65  201.9     0.0  201.89    0.00    0.00     0.0  201.89    0.00    0.00     0.0  201.89    0.00    0.00    3.3     42023.657      5.50   47.24000   39.71000  "Undefined"           5.05
06.01.2017 11:40:23.657  8.95289998  8952.69731   0.00  -86.6   21.4  28.0 15.13  202.7     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00    3.3     42023.657      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 11:40:24.451  9.03239999  9032.19480   0.00  -84.1   23.9  28.0 28.10  202.4     0.0  202.44    0.00    0.00     0.0  202.44    0.00    0.00     0.0  202.44    0.00    0.00    3.4     42024.451      5.50   47.24000   39.71000  "Undefined"           5.05
06.01.2017 11:40:24.451  9.03239999  9032.19857   0.00  -78.5   29.5  28.0 22.84  202.3     0.0  202.35    0.00    0.00     0.0  202.35    0.00    0.00     0.0  202.35    0.00    0.00    2.7     42024.451      5.50   47.24000   39.71000  "Undefined"           5.01
