
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 05:00:43.747   5.33300000   5333.08477   2.52  -67.1    9.1  28.0 16.20  216.0  1689.4  217.06   34.51   28.66  2402.1  217.32   28.93   24.93  3129.2  217.50   23.16   21.51    1.4     18043.747     13.50   47.24000   39.71000  "Undefined"      62.7       84.77  0.00000000
04.04.2019 05:01:23.842   5.33300000   5333.18006   2.52  -63.1   12.3  28.0 13.20  216.0   821.7  216.19   41.12   33.92     0.0  215.97    0.00    0.00     0.0  215.97    0.00    0.00    1.2     18083.842     13.50   47.24000   39.71000  "Undefined"      65.8      180.06  0.00000000
04.04.2019 05:01:55.237   5.33300000   5333.41189   2.52  -67.9   18.1  28.0 15.00  215.3  1750.9  216.29   33.92   28.55  2518.1  216.56   27.88   24.67  3302.6  216.74   21.60   21.12    1.2     18115.237     13.50   47.24000   39.71000  "Undefined"      69.0      411.89  0.00000000
04.04.2019 05:02:05.083   5.33300000   5333.57241   2.52  -56.8   16.0  28.0 23.40  218.9     0.0  218.88    0.00    0.00     0.0  218.88    0.00    0.00     0.0  218.88    0.00    0.00    1.2     18125.083     13.50   47.24000   39.71000  "Undefined"      62.3      572.41  0.00000000
04.04.2019 05:02:05.083   5.33300000   5333.57241   2.52  -56.8   16.0  28.0 16.20  216.0  1689.4  217.04   34.51   28.66  2402.1  217.31   28.93   24.94  3129.1  217.49   23.16   21.52    1.2     18125.083     13.50   47.24000   39.71000  "Undefined"      62.3      572.41  0.00000000
04.04.2019 05:02:05.083   5.33300000   5333.57241   2.52  -56.8   16.0  28.0 12.00  214.6   883.8  214.78   40.54   33.75  1809.5  214.95   33.29   28.64  2777.9  215.08   25.52   24.11    1.2     18125.083     13.50   47.24000   39.71000  "Undefined"      62.3      572.41  0.00000000
04.04.2019 05:02:05.083   5.33300000   5333.57241   2.52  -56.8   16.0  28.0 13.80  215.3   795.4  215.51   41.27   34.19     0.0  215.27    0.00    0.00     0.0  215.27    0.00    0.00    1.2     18125.083     13.50   47.24000   39.71000  "Undefined"      62.3      572.41  0.00000000
04.04.2019 05:02:14.942   5.33300000   5332.90579   2.52  -63.4   12.8  28.0 15.00  214.6  1748.5  215.59   33.85   28.76  2508.9  215.86   27.83   24.99  3290.7  216.03   21.54   21.51    1.2     18134.942     13.50   47.24000   39.71000  "Undefined"      67.4      -94.21  0.00000000
04.04.2019 05:02:14.942   5.33300000   5332.90579   2.52  -63.4   12.8  28.0 16.80  215.3  1659.9  216.34   34.65   29.02  2344.6  216.60   29.27   25.47  3048.4  216.78   23.66   22.19    1.2     18134.942     13.50   47.24000   39.71000  "Undefined"      67.4      -94.21  0.00000000
04.04.2019 05:02:35.355   5.33300000   5333.41416   2.52  -57.6   15.2  28.0 15.00  215.3  1751.0  216.30   33.93   28.54  2518.3  216.57   27.88   24.67  3302.7  216.75   21.60   21.11    1.2     18155.355     13.50   47.24000   39.71000  "Undefined"      62.4      414.16  0.00000000
04.04.2019 05:02:45.182   5.33300000   5333.76255   2.52  -57.3   14.2  28.0 16.20  216.0  1689.6  217.03   34.50   28.67  2402.6  217.30   28.93   24.94  3129.9  217.48   23.15   21.52    1.2     18165.182     13.50   47.24000   39.71000  "Undefined"       0.0      762.55  0.00000000
04.04.2019 05:03:26.348   5.33300000   5333.50914   2.19  -54.8   19.3  28.0 21.60  216.7  1599.8  218.07   35.33   28.88     0.0  216.70    0.00    0.00     0.0  216.70    0.00    0.00    1.2     18206.348     13.50   47.24000   39.71000  "Undefined"      62.4      509.14  0.00000000
