
h0=  50.0 hm= 408.3
 50.00    0.000   0.00000   0.00000  -0.00000    0.000   90.000
 53.62    0.003   0.00000   0.00002   0.00001    0.000   90.000
 57.24    0.000   0.00000   0.00000   0.00000    0.000   90.000
 60.86    0.000   0.00000   0.00000   0.00000    0.000   90.000
 64.48    0.079   0.00056   0.00752   0.00390    0.000   90.000
 68.10    0.143   0.00020   0.00771   0.00493    0.000   90.000
 71.72    0.202  -0.00113  -0.00062   0.00581    0.000   90.000
 75.34    0.245  -0.00193  -0.00474   0.00444    0.000   90.000
 78.96    0.268  -0.00128   0.00357   0.00258    0.000   90.000
 82.58    0.288  -0.00003   0.01836   0.00300    0.000   90.000
 86.20    0.539  -0.00472   0.03689   0.16092    0.000   90.000
 89.82    1.246  -0.05211  -0.04541   0.57549    0.000   90.000
 93.44    2.125  -0.15531  -0.04635   1.02028    0.000   90.000
 97.06    2.892  -0.23282   0.71831   1.01756    0.000   90.000
100.68    3.371  -0.22820   2.13974   0.60408    0.000   90.000
104.29    3.573  -0.19106   3.24349   0.19704    0.000   90.000
107.91    3.618  -0.17723   3.56633   0.03902    0.000   90.000
111.53    3.598  -0.07823   4.96481  -0.09562    0.000   90.000
115.15    3.611  -0.70052   0.80878   0.07222    0.000   90.000
118.77    3.631  -0.23885   2.96345   0.02972    0.000   90.000
122.39    3.646  -0.33823   3.13607   0.03109    0.000   90.000
126.01    3.662  -0.37962   3.35922   0.03156    0.000   90.000
129.63    3.678  -0.42151   3.56707   0.03226    0.000   90.000
133.25    3.694  -0.46674   3.79915   0.03301    0.000   90.000
136.87    3.710  -0.51403   4.04581   0.03381    0.000   90.000
140.49    3.727  -0.56361   4.30929   0.03465    0.000   90.000
144.11    3.744  -0.61570   4.59253   0.03555    0.000   90.000
147.73    3.761  -0.67056   4.89903   0.03650    0.000   90.000
151.35    3.779  -0.72845   5.23341   0.03752    0.000   90.000
154.97    3.797  -0.78972   5.60204   0.03862    0.000   90.000
158.59    3.816  -0.85473   6.01396   0.03980    0.000   90.000
162.21    3.835  -0.92391   6.48275   0.04108    0.000   90.000
165.83    3.854  -0.99775   7.02998   0.04247    0.000   90.000
169.45    3.875  -1.07675   7.69323   0.04399    0.000   90.000
173.07    3.896  -1.16211   8.48679   0.04566    0.000   90.000
176.69    3.917  -1.25594   9.20278   0.04751    0.000   90.000
180.31    3.939  -1.36006   9.78558   0.04957    0.000   90.000
183.93    3.963  -1.47700  10.18599   0.05189    0.000   90.000
187.55    3.987  -1.61080  10.28691   0.05454    0.000   90.000
191.17    4.012  -1.76485  10.01781   0.05759    0.000   90.000
194.79    4.039  -1.93656   9.40114   0.06116    0.000   90.000
198.41    4.067  -2.13011   8.33024   0.06543    0.000   90.000
202.03    4.097  -2.34374   6.34736   0.07066    0.000   90.000
205.65    4.130  -2.58728   4.46603   0.07730    0.000   90.000
209.26    4.165  -2.93677   2.80219   0.08613    0.000   90.000
212.88    4.205  -3.50335   2.27372   0.09861    0.000   90.000
216.50    4.251  -4.19299   4.31805   0.11901    0.000   90.000
220.12    4.309  -6.00782   6.60183   0.16396    0.000   90.000
223.74    4.394  -8.36460   9.49981   0.24055    0.000   90.000
227.36    4.491  -8.33261  13.78985   0.23139    0.000   90.000
230.98    4.583  -8.03407  14.21418   0.22606    0.000   90.000
234.60    4.669  -7.48998  13.64804   0.21566    0.000   90.000
238.22    4.749  -6.70918   5.21733   0.20152    0.000   90.000
241.84    4.821  -6.55877   6.72808   0.17991    0.000   90.000
245.46    4.878  -3.97602   9.87883   0.08212    0.000   90.000
249.08    4.959 -11.98744  13.31627   0.42245    0.000   90.000
252.70    5.121 -15.43102  17.07176   0.46178    0.000   90.000
256.32    5.286 -15.15786  21.15776   0.48276    0.000   90.000
259.94    5.452 -15.26960  25.57541   0.50299    0.000   90.000
263.56    5.620 -15.26639  30.32390   0.52291    0.000   90.000
267.18    5.789 -15.18371  35.39959   0.54256    0.000   90.000
270.80    5.959 -15.01724  40.79512   0.56177    0.000   90.000
274.42    6.130 -14.75925  46.50308   0.58043    0.000   90.000
278.04    6.302 -14.40311  52.51210   0.59839    0.000   90.000
281.66    6.473 -13.94238  58.80287   0.61551    0.000   90.000
285.28    6.646 -13.37080  65.35186   0.63165    0.000   90.000
288.90    6.817 -12.68241  72.13129   0.64665    0.000   90.000
292.52    6.989 -11.87162  79.10726   0.66036    0.000   90.000
296.14    7.159 -10.93331  86.21774   0.67261    0.000   90.000
299.76    7.329  -9.86290  93.41477   0.68326    0.000   90.000
303.38    7.497  -8.65643 100.65210   0.69214    0.000   90.000
307.00    7.663  -7.31067 107.88016   0.69909    0.000   90.000
310.62    7.827  -5.82319 115.04602   0.70397    0.000   90.000
