   50.00  0.000
   52.97  0.002
   55.94  0.000
   58.91  0.011
   61.88  0.000
   64.85  0.066
   67.81  0.093
   70.78  0.118
   73.75  0.140
   76.72  0.159
   79.69  0.173
   82.66  0.189
   85.63  0.294
   88.60  0.610
   91.57  1.058
   94.54  1.567
   97.51  2.039
  100.47  2.392
  103.44  2.600
  106.41  2.685
  109.38  2.702
  112.35  2.682
  115.32  2.623
  118.29  2.573
  121.26  2.573
  124.23  2.636
  127.20  2.707
  130.17  2.755
  133.13  2.804
  136.10  2.855
  139.07  2.910
  142.04  2.967
  145.01  3.028
  147.98  3.094
  150.95  3.165
  153.92  3.242
  156.89  3.327
  159.86  3.423
  162.83  3.534
  165.80  3.668
  168.76  3.850
  171.73  4.067
  174.70  4.288
  177.67  4.514
  180.64  4.742
  183.61  4.973
  186.58  5.205
  189.55  5.437
  192.52  5.669
  195.49  5.899
  198.46  6.125
  201.42  6.348
  204.39  6.564
  207.36  6.774
  210.33  6.975
  213.30  7.167
  216.27  7.347
  219.24  7.514
  222.21  7.668
  225.18  7.806
  228.15  7.928
  231.12  8.032
  234.08  8.118
  237.05  8.183
  240.02  8.228
  242.99  8.251
  245.96  8.253
  248.93  8.247
  251.90  8.236
  254.87  8.220
  257.84  8.199
  260.81  8.173
  263.78  8.144
  266.74  8.110
  269.71  8.073
  272.68  8.032
  275.65  7.987
  278.62  7.940
  281.59  7.890
  284.56  7.837
  287.53  7.782
  290.50  7.725
  293.47  7.665
  296.44  7.604
  299.40  7.541
  302.37  7.477
  305.34  7.412
  308.31  7.345
  311.28  7.278
  314.25  7.209
  317.22  7.140
  320.19  7.071
  323.16  7.001
  326.13  6.930
  329.10  6.860
  332.06  6.789
  335.03  6.718
  338.00  6.648
  340.97  6.577
  343.94  6.507
