   50.00  0.000
   52.92  0.002
   55.85  0.000
   58.77  0.010
   61.70  0.000
   64.62  0.061
   67.55  0.088
   70.47  0.112
   73.40  0.135
   76.32  0.153
   79.24  0.168
   82.17  0.183
   85.09  0.248
   88.02  0.510
   90.94  0.879
   93.87  1.274
   96.79  1.614
   99.72  1.850
  102.64  1.979
  105.56  2.032
  108.49  2.021
  111.41  2.152
  114.34  2.086
  117.26  1.944
  120.19  1.921
  123.11  1.939
  126.04  1.995
  128.96  2.042
  131.88  2.064
  134.81  2.087
  137.73  2.111
  140.66  2.135
  143.58  2.161
  146.51  2.189
  149.43  2.218
  152.36  2.249
  155.28  2.282
  158.20  2.318
  161.13  2.358
  164.05  2.402
  166.98  2.454
  169.90  2.516
  172.83  2.609
  175.75  2.737
  178.68  2.901
  181.60  3.062
  184.52  3.223
  187.45  3.387
  190.37  3.552
  193.30  3.718
  196.22  3.883
  199.15  4.046
  202.07  4.207
  205.00  4.364
  207.92  4.518
  210.84  4.665
  213.77  4.806
  216.69  4.940
  219.62  5.064
  222.54  5.179
  225.47  5.283
  228.39  5.376
  231.32  5.455
  234.24  5.522
  237.16  5.573
  240.09  5.609
  243.01  5.631
  245.94  5.639
  248.86  5.634
  251.79  5.624
  254.71  5.612
  257.64  5.599
  260.56  5.583
  263.48  5.564
  266.41  5.542
  269.33  5.517
  272.26  5.489
  275.18  5.459
  278.11  5.427
  281.03  5.393
  283.96  5.357
  286.88  5.319
  289.80  5.280
  292.73  5.240
  295.65  5.199
  298.58  5.156
  301.50  5.112
  304.43  5.067
  307.35  5.022
  310.28  4.976
  313.20  4.929
  316.12  4.882
  319.05  4.835
  321.97  4.787
  324.90  4.739
  327.82  4.691
  330.75  4.642
  333.67  4.594
  336.60  4.545
  339.52  4.497
