
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 18:00:00.986   5.33300000   5333.46451   2.12  -55.0    5.9  28.0 13.80  215.3   741.7  215.44   41.55   34.64  1472.8  215.54   35.89   30.35  2197.3  215.61   30.16   26.65    1.2     64800.986     13.50   47.10740   39.80800  "Undefined"      62.5      464.51  0.00000000
04.04.2019 18:00:12.779   5.33300000   5333.99668   2.43  -48.7    8.9  28.0 13.20  216.0   765.0  216.11   41.41   34.41  1520.0  216.21   35.60   29.92  2268.7  216.28   29.69   26.07    1.2     64812.779     13.50   47.10740   39.80800  "Undefined"       0.0      996.68  0.00000000
04.04.2019 18:00:35.331   5.33300000   5333.08303   2.52  -52.3   12.0  28.0 31.80  216.7   712.7  216.67   41.84   34.67     0.0  216.71    0.00    0.00     0.0  216.71    0.00    0.00    1.2     64835.331     13.50   47.10740   39.80800  "Undefined"      66.4       83.03  0.00000000
04.04.2019 18:01:11.605   5.33300000   5332.86836   0.07  -67.9   11.3  28.0 10.20  216.7   912.3  216.87   40.35   33.36  1816.9  216.98   33.37   28.11  2715.8  217.06   26.26   23.68    1.5     64871.605     13.50   47.10740   39.80800  "Undefined"       0.0     -131.64  0.00000000
04.04.2019 18:01:11.605   5.33300000   5332.67780   0.31  -61.3   11.3  28.0 42.60  218.2   509.3  218.09   43.43   35.92   990.9  218.00   39.84   32.67  1441.4  218.01   36.42   29.92    1.5     64871.605     13.50   47.10740   39.80800  "Undefined"       0.0     -322.20  0.00000000
04.04.2019 18:01:11.605   5.33300000   5333.48811   2.15  -54.3   13.2  28.0 42.00  215.3   517.5  215.19   43.24   36.13  1006.5  215.07   39.48   33.08  1462.2  215.06   35.92   30.52    1.8     64871.605     13.50   47.10740   39.80800  "Undefined"      66.2      488.11  0.00000000
04.04.2019 18:01:11.605   5.33300000   5333.48811   2.15  -54.3   13.2  28.0 18.60  216.7   621.9  216.87   42.54   35.26  1214.6  216.95   38.04   31.49  1794.6  217.01   33.55   28.22    1.3     64871.605     13.50   47.10740   39.80800  "Undefined"      66.2      488.11  0.00000000
04.04.2019 18:01:58.960   5.33300000   5332.63689   0.13  -70.5    5.7  28.0 47.40  218.9   449.1  218.82   43.90   36.29   870.4  218.73   40.80   33.34  1264.2  218.75   37.85   30.82    1.7     64918.960     13.50   47.10740   39.80800  "Undefined"       0.0     -363.11  0.00000000
04.04.2019 18:01:58.960   5.33300000   5333.16588   2.37  -56.5   11.0  28.0 35.40  217.4     0.0  217.43    0.00    0.00     0.0  217.43    0.00    0.00     0.0  217.43    0.00    0.00    1.3     64918.960     13.50   47.10740   39.80800  "Undefined"      66.4      165.88  0.00000000
04.04.2019 18:02:10.859   5.33300000   5332.61337   0.18  -68.0   11.0  28.0  9.60  214.6   949.4  214.71   39.90   33.48  1891.5  214.82   32.48   28.39  2827.8  214.89   24.95   24.09    1.9     64930.859     13.50   47.10740   39.80800  "Undefined"       0.0     -386.63  0.00000000
04.04.2019 18:02:35.587   5.33300000   5333.02920   2.52  -58.5   13.9  28.0 25.80  214.6   989.7  214.56   39.57   33.27  1467.0  214.50   35.82   30.63  1970.2  214.43   31.80   28.12    1.2     64955.587     13.50   47.10740   39.80800  "Undefined"      68.1       29.20  0.00000000
04.04.2019 18:02:46.335   5.33300000   5332.75241   2.48  -60.4   19.3  28.0 35.40  215.3     0.0  215.28    0.00    0.00     0.0  215.28    0.00    0.00     0.0  215.28    0.00    0.00    1.2     64966.335     13.50   47.10740   39.80800  "Undefined"      68.4     -247.59  0.00000000
04.04.2019 18:02:58.254   5.33300000   5333.25862   2.26  -57.2   10.8  28.0 43.80  217.4   493.2  217.35   43.52   36.10   958.5  217.24   40.03   33.00  1393.5  217.25   36.70   30.38    1.3     64978.254     13.50   47.10740   39.80800  "Undefined"      69.9      258.62  0.00000000
04.04.2019 18:03:08.985   5.33300000   5332.90832   2.52  -56.9   16.2  28.0 50.40  217.4   416.0  217.38   44.09   36.65   803.5  217.29   41.20   33.99  1164.1  217.30   38.47   31.72    1.2     64988.985     13.50   47.10740   39.80800  "Undefined"      83.8      -91.68  0.00000000
