.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2017 2.1 0 0 1 1
-200. 2500. 000.0
102200 111500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  102200 .0 .0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  102200 .0 .0 0.0 000.0 .0 .0 0. 000.0
2
80
 5.14400001 38.18   19.9     0.0
 5.18380003 36.86   19.9     0.0
 5.22340002 37.53   18.7     0.0
 5.26320000 40.04   19.2     0.0
 5.30300003 41.67   22.9     0.0
 5.30300003 39.49   22.2     0.0
 5.38239999 39.42   19.9     0.0
 5.58100000 43.59   23.6     0.0
 5.62060004 48.52   18.9     0.0
 5.66040001 44.37   21.5     0.0
 5.70000000 44.06   20.7     0.0
 5.73980003 46.29   22.9     0.0
 5.85900002 43.69   12.9     0.0
 5.85900002 45.79   23.2     0.0
 5.89860001 43.20   13.6     0.0
 5.89860001 45.13   24.9     0.0
 5.97820001 44.36   22.7     0.0
 6.01780000 44.19   18.2     0.0
 6.01780000 47.14   18.7     0.0
 6.05760003 45.45   22.2     0.0
 6.09720002 45.54   21.5     0.0
 6.13699999 45.00   20.8     0.0
 6.17680002 47.09   18.4     0.0
 6.21640001 44.95   23.5     0.0
 6.25620003 56.57   25.5     0.0
 6.29580002 48.59   21.5     0.0
 6.33560000 44.31   21.1     0.0
 6.37540002 46.87   21.7     0.0
 6.41500001 45.49   23.8     0.0
 6.49440003 45.77   23.7     0.0
 6.53420000 46.30   24.7     0.0
 6.57400003 48.48   22.9     0.0
 6.61360002 41.19   24.8     0.0
 6.65340000 46.36   23.0     0.0
 6.69300003 46.98   26.1     0.0
 6.73280001 44.84   23.6     0.0
 6.77260004 45.27   19.7     0.0
 6.89159999 50.61   24.2     0.0
 6.93140002 50.29   24.5     0.0
 6.97100001 49.05   27.5     0.0
 7.01080003 45.61   23.5     0.0
 7.05060001 47.70   24.8     0.0
 7.09020000 48.77   30.4     0.0
 7.16960001 49.59   26.4     0.0
 7.16960001 48.69   25.5     0.0
 7.24920001 47.13   20.5     0.0
 7.28880001 47.86   22.1     0.0
 7.40800000 51.98   25.2     0.0
 7.40800000 46.95   25.2     0.0
 7.48740001 46.76   25.0     0.0
 7.52720004 49.88   23.5     0.0
 7.56680003 48.21   23.4     0.0
 7.56680003 47.64   32.6     0.0
 7.60660000 46.46   25.2     0.0
 7.60660000 48.47   29.8     0.0
 7.68600002 49.39   29.4     0.0
 7.68600002 49.35   11.5     0.0
 7.68600002 45.30   20.9     0.0
 7.68600002 46.39   26.8     0.0
 7.68600002 44.99   27.4     0.0
 7.68600002 46.39   26.8     0.0
 7.72579999 46.61   25.2     0.0
 7.72579999 45.88   23.9     0.0
 7.72579999 47.11   25.3     0.0
 7.76540003 45.98   23.1     0.0
 7.76540003 45.17   25.1     0.0
 7.76540003 46.72   23.1     0.0
 7.76540003 45.90   24.6     0.0
 7.80520001 47.14   23.3     0.0
 7.80520001 44.44   24.4     0.0
 7.80520001 46.74   24.2     0.0
 7.84500003 45.10   23.4     0.0
 7.84500003 42.41   17.5     0.0
 7.88460002 46.68   18.4     0.0
 7.88460002 47.55   22.2     0.0
 7.92440000 44.35   19.7     0.0
 7.92440000 45.23   18.0     0.0
 7.92440000 45.35   23.0     0.0
 7.96400004 44.89   22.7     0.0
 8.08320003 44.85   19.9     0.0
0 0                       
22                        
