.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2017 2.1 0 0 1 1
-200. 2500. 000.0
102200 111500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  102200 .0 .0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  102200 .0 .0 0.0 000.0 .0 .0 0. 000.0
1
116
 7.48740001 25.63   18.1     0.0
 7.52720004 25.82   19.7     0.0
 7.56680003 22.99   19.8     0.0
 7.60660000 23.61   20.5     0.0
 7.68600002 23.23   20.0     0.0
 7.72579999 24.54   19.6     0.0
 7.76540003 26.23   18.5     0.0
 7.80520001 24.64   20.0     0.0
 7.84500003 24.16   20.3     0.0
 7.88460002 24.78   19.1     0.0
 7.92440000 23.48   18.9     0.0
 7.96400004 24.21   19.6     0.0
 8.00380001 23.68   20.3     0.0
 8.04360004 21.46   19.6     0.0
 8.08320003 23.00   20.2     0.0
 8.12300001 23.26   19.9     0.0
 8.16260000 23.46   21.3     0.0
 8.20240002 23.05   20.4     0.0
 8.24200001 22.40   20.6     0.0
 8.28180004 22.96   20.8     0.0
 8.32160001 25.30   21.0     0.0
 8.36120000 24.13   20.6     0.0
 8.40100003 23.64   20.8     0.0
 8.44060002 23.87   20.6     0.0
 8.48039999 23.86   20.9     0.0
 8.52020002 24.04   20.6     0.0
 8.52020002 25.35   20.8     0.0
 8.55980001 23.59   20.7     0.0
 8.59960003 25.11   20.4     0.0
 8.63920002 23.57   20.4     0.0
 8.67900000 24.28   20.0     0.0
 8.71880002 26.20   20.0     0.0
 8.75840002 25.59   20.4     0.0
 8.79820004 24.05   20.2     0.0
 8.83780003 24.40   20.5     0.0
 8.87760001 24.28   20.5     0.0
 8.91740003 24.23   20.5     0.0
 8.95700002 23.93   20.9     0.0
 8.99680000 23.87   21.0     0.0
 9.03640004 24.15   21.0     0.0
 9.11600004 25.30   22.1     0.0
 9.19540000 24.91   21.0     0.0
 9.23499999 25.49   20.8     0.0
 9.27480002 26.76   21.3     0.0
 9.31460000 25.85   21.2     0.0
 9.35420003 35.14   20.0     0.0
 9.35420003 27.01   21.2     0.0
 9.39400001 29.74   21.9     0.0
 9.43360000 27.05   21.2     0.0
 9.47340002 34.00   21.8     0.0
 9.47340002 25.05   20.7     0.0
 9.51320000 24.63   20.9     0.0
 9.55280004 27.91   19.5     0.0
 9.59260002 25.08   21.1     0.0
 9.63220001 24.87   20.9     0.0
 9.67200003 27.05   21.3     0.0
 9.71160002 26.31   21.4     0.0
 9.75140000 25.32   21.3     0.0
 9.79120002 36.15   22.6     0.0
 9.79120002 26.80   21.2     0.0
 9.83080001 28.72   21.8     0.0
 9.87060004 38.71   21.1     0.0
 9.87060004 28.14   21.4     0.0
 9.91020003 28.79   21.8     0.0
 9.95000000 35.31   21.5     0.0
 9.95000000 37.01   22.5     0.0
 9.95000000 28.40   21.6     0.0
 9.98980003 37.23   21.3     0.0
 9.98980003 36.18   22.1     0.0
 9.98980003 28.20   21.3     0.0
10.02940002 37.56   21.1     0.0
10.02940002 36.70   21.9     0.0
10.02940002 36.18   21.8     0.0
10.02940002 28.65   22.0     0.0
10.06920000 35.60   21.9     0.0
10.06920000 27.74   21.7     0.0
10.10880003 35.91   21.8     0.0
10.10880003 35.90   21.9     0.0
10.10880003 28.99   21.8     0.0
10.14860001 36.09   21.5     0.0
10.14860001 35.40   21.7     0.0
10.14860001 30.82   22.7     0.0
10.18840003 34.96   21.8     0.0
10.18840003 34.64   21.8     0.0
10.18840003 26.13   22.2     0.0
10.22800003 33.97   21.9     0.0
10.22800003 27.46   22.0     0.0
10.26780000 33.63   22.1     0.0
10.26780000 29.10   22.4     0.0
10.30739999 33.14   22.1     0.0
10.30739999 29.96   22.4     0.0
10.34720002 32.44   22.5     0.0
10.34720002 28.98   22.5     0.0
10.38699999 31.89   22.8     0.0
10.38699999 27.21   22.2     0.0
10.42660003 31.36   22.6     0.0
10.42660003 26.55   21.9     0.0
10.46640001 29.85   22.6     0.0
10.46640001 25.84   21.6     0.0
10.50600000 29.77   22.4     0.0
10.50600000 25.13   21.8     0.0
10.54580002 25.55   22.5     0.0
10.54580002 29.44   22.6     0.0
10.58560000 24.52   21.8     0.0
10.58560000 28.47   22.7     0.0
10.62520004 28.36   22.7     0.0
10.62520004 25.68   22.6     0.0
10.66500001 27.87   23.0     0.0
10.66500001 25.42   22.6     0.0
10.70460000 26.19   22.7     0.0
10.74440003 26.13   22.8     0.0
10.78420000 25.99   21.9     0.0
10.82380000 25.75   21.8     0.0
10.86360002 26.15   21.3     0.0
10.90320001 26.03   21.3     0.0
10.94300003 26.45   21.0     0.0
0 0                       
22                        
