
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:15:19.927  8.07909999  8078.89983   0.00  -86.9   23.1  28.0 14.50  201.1     0.0  201.10    0.00    0.00     0.0  201.10    0.00    0.00     0.0  201.10    0.00    0.00    8.8     40519.927      5.50   47.24000   39.71000  "Undefined"           5.00
06.01.2017 11:15:19.927  8.07909999  8078.89732   0.00  -84.3   25.7  28.0 16.86  201.5     0.0  201.53    0.00    0.00     0.0  201.53    0.00    0.00     0.0  201.53    0.00    0.00   12.3     40519.927      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 11:15:20.721  8.15850001  8158.29859   0.00  -82.4   29.6  28.0 17.57  204.7     0.0  204.73    0.00    0.00     0.0  204.73    0.00    0.00     0.0  204.73    0.00    0.00    5.6     40520.721      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 11:15:20.721  8.15850001  8158.31999   0.00  -75.5   36.5  28.0 12.80  203.0     0.0  202.97    0.00    0.00     0.0  202.97    0.00    0.00     0.0  202.97    0.00    0.00    8.0     40520.721      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:15:21.516  8.23800001  8237.80489   0.00 -102.6    7.4  28.0 26.92  205.6     0.0  205.64    0.00    0.00     0.0  205.64    0.00    0.00     0.0  205.64    0.00    0.00    8.2     40521.516      5.50   47.24000   39.71000  "Undefined"           4.95
06.01.2017 11:15:21.516  8.23800001  8237.79986   0.00  -81.3   28.7  28.0 17.12  203.6     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00    7.3     40521.516      5.50   47.24000   39.71000  "Undefined"           5.00
06.01.2017 11:15:21.516  8.23800001  8237.82000   0.00  -77.3   32.7  28.0  9.83  202.7     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00   11.1     40521.516      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:15:22.311  8.31740000  8317.19985   0.00  -87.8   24.2  28.0 13.58  205.8     0.0  205.78    0.00    0.00     0.0  205.78    0.00    0.00     0.0  205.78    0.00    0.00   10.4     40522.311      5.50   47.24000   39.71000  "Undefined"           5.00
06.01.2017 11:15:22.311  8.31740000  8317.21999   0.00  -66.1   45.9  28.0  8.92  203.0     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00     0.0  203.02    0.00    0.00    6.9     40522.311      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:15:23.105  8.39690001  8396.69986   0.00  -81.7   30.3  28.0 13.07  202.8     0.0  202.83    0.00    0.00     0.0  202.83    0.00    0.00     0.0  202.83    0.00    0.00    2.5     40523.105      5.50   47.24000   39.71000  "Undefined"           5.00
