
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 06:00:04.482   4.99600000   4996.00026   0.62  -25.7   61.8  28.0 23.40  353.5  2667.3  351.86   70.74   29.65     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.2     21604.482     13.50   47.24000   39.71000  "Undefined"       0.0        0.26  0.00000000
04.04.2019 06:00:16.479   4.99600000   4996.00027   0.62  -27.8   57.8  28.0 20.40  352.8   613.7  352.79   52.71   38.57  1235.9  352.80   58.24   37.08  1859.1  352.86   63.77   35.07    1.1     21616.479     13.50   47.24000   39.71000  "Undefined"       0.0        0.27  0.00000000
04.04.2019 06:00:27.399   4.99600000   4996.00037   0.62  -32.7   54.8  28.0 13.80  352.8   910.3  352.76   55.35   37.90  1848.2  352.83   63.67   35.09  2772.5  353.10   71.79   30.37    1.2     21627.399     13.50   47.24000   39.71000  "Undefined"       0.0        0.37  0.00000000
04.04.2019 06:00:39.370   4.99600000   4996.00027   0.62  -25.9   61.6  28.0 23.40  353.5  2666.2  351.85   70.73   29.65     0.0  353.51    0.00    0.00     0.0  353.51    0.00    0.00    1.2     21639.370     13.50   47.24000   39.71000  "Undefined"       0.0        0.27  0.00000000
04.04.2019 06:00:51.006   4.99600000   4996.00038   0.62  -34.9   52.6  28.0 18.00  352.8   692.6  352.80   53.41   38.40  1397.7  352.83   59.68   36.62  2099.8  352.92   65.89   34.11    1.1     21651.006     13.50   47.24000   39.71000  "Undefined"       0.0        0.38  0.00000000
04.04.2019 06:00:51.006   4.99600000   4996.00038   0.62  -34.9   52.6  28.0 16.20  353.5   771.1  353.48   54.12   38.37  1559.4  353.50   61.14   36.45  2343.1  353.63   68.08   33.57    1.1     21651.006     13.50   47.24000   39.71000  "Undefined"       0.0        0.38  0.00000000
04.04.2019 06:01:02.614   4.99600000   4996.00027   0.62  -29.0   58.5  28.0 22.20  352.8  2571.7  351.35   69.86   29.83     0.0  352.78    0.00    0.00     0.0  352.78    0.00    0.00    1.2     21662.614     13.50   47.24000   39.71000  "Undefined"       0.0        0.27  0.00000000
04.04.2019 06:01:15.315   4.99600000   4996.00027   0.62  -27.2   60.4  28.0 21.00  352.8   599.3  352.79   52.58   38.60  1205.0  352.80   57.97   37.16  1812.6  352.86   63.35   35.25    1.2     21675.315     13.50   47.24000   39.71000  "Undefined"       0.0        0.27  0.00000000
04.04.2019 06:01:27.319   4.99600000   4996.00035   0.62  -29.0   50.5  28.0 19.80  352.8   630.7  352.78   52.86   38.53  1271.2  352.80   58.56   36.98  1911.7  352.87   64.23   34.87    1.2     21687.319     13.50   47.24000   39.71000  "Undefined"       0.0        0.35  0.00000000
04.04.2019 06:01:39.346   4.99600000   4996.00032   0.62  -28.3   59.2  28.0 15.60  352.8   801.4  352.77   54.38   38.16  1621.3  352.82   61.66   35.91  2434.8  352.98   68.84   32.46    1.2     21699.346     13.50   47.24000   39.71000  "Undefined"       0.0        0.32  0.00000000
