
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 17:59:44.161   4.99600000   4995.99825   0.46  -47.7   35.1  28.0 40.80  352.1   540.3  352.72   51.92   38.81  1094.1  353.42   56.87   37.75  1677.8  354.18   62.09   36.57    1.5     64784.161     13.50   47.10740   39.80800  "Undefined"       0.0       -1.75  0.00000000
04.04.2019 17:59:44.161   4.99600000   4995.99825   0.46  -47.7   35.1  28.0 12.60  352.8   784.1  352.91   54.10   38.33  1563.9  353.03   61.03   36.32  2340.4  353.22   67.90   33.33    1.3     64784.161     13.50   47.10740   39.80800  "Undefined"       0.0       -1.75  0.00000000
04.04.2019 18:00:06.403   4.99600000   4995.99977   0.46  -39.5   49.3  28.0 11.40  353.5   840.8  353.62   54.62   38.36  1677.3  353.74   62.06   36.34  2510.3  353.94   69.45   33.17    1.2     64806.403     13.50   47.10740   39.80800  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 18:00:18.198   4.99600000   4995.99982   0.46  -41.1   45.7  28.0 48.00  350.6   446.7  351.37   51.08   38.85   914.4  352.18   55.24   37.85  1416.6  353.07   59.72   36.78    1.9     64818.198     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 18:00:18.198   4.99600000   4995.99982   0.46  -41.1   45.7  28.0 12.60  352.8   784.1  352.88   54.10   38.32  1563.9  353.00   61.03   36.30  2340.3  353.19   67.89   33.31    1.4     64818.198     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 18:00:28.913   4.99600000   4995.99947   0.40  -42.2   45.2  28.0  7.80  352.8  1072.0  352.93   56.66   37.66  2135.9  353.11   66.09   34.22  3191.3  353.48   75.33   27.38    1.3     64828.913     13.50   47.10740   39.80800  "Undefined"       0.0       -0.53  0.00000000
04.04.2019 18:00:28.913   4.99600000   4995.99947   0.40  -42.2   45.2  28.0 39.00  350.6   567.5  351.27   52.15   38.55  1143.9  351.97   57.27   37.16  1746.2  352.74   62.63   35.54    1.3     64828.913     13.50   47.10740   39.80800  "Undefined"       0.0       -0.53  0.00000000
04.04.2019 18:00:40.753   4.99600000   4995.99982   0.55  -40.2   48.5  28.0 51.00  351.4   413.7  352.14   50.79   39.00   851.1  352.99   54.70   38.20  1326.1  353.93   58.95   37.38    1.5     64840.753     13.50   47.10740   39.80800  "Undefined"      63.0       -0.18  0.00000000
04.04.2019 18:00:40.753   4.99600000   4995.99982   0.55  -40.2   48.5  28.0 11.40  352.8   840.6  352.91   54.60   38.20  1676.5  353.04   62.03   35.95  2508.5  353.25   69.37   32.45    1.3     64840.753     13.50   47.10740   39.80800  "Undefined"      63.0       -0.18  0.00000000
04.04.2019 18:00:52.547   4.99600000   4995.99984   0.58  -37.0   51.6  28.0 45.00  352.1   483.1  352.76   51.42   38.93   985.3  353.51   55.90   38.03  1521.0  354.32   60.70   37.07    1.3     64852.547     13.50   47.10740   39.80800  "Undefined"      62.9       -0.16  0.00000000
04.04.2019 18:00:52.547   4.99600000   4995.99984   0.58  -37.0   51.6  28.0  8.40  353.5  1025.7  353.59   56.26   37.96  2044.6  353.75   65.32   35.09  3056.9  354.05   74.24   29.66    1.2     64852.547     13.50   47.10740   39.80800  "Undefined"      62.9       -0.16  0.00000000
04.04.2019 18:01:03.999   4.99600000   4995.78629   0.11  -81.6   13.4  28.0 39.60  348.5   557.3  349.12   52.02   38.27  1122.8  349.84   57.01   36.55  1712.0  350.66   62.21   34.50    1.5     64863.999     13.50   47.10740   39.80800  "Undefined"       0.0     -213.71  0.00000000
04.04.2019 18:01:03.999   4.99600000   4995.99978   0.42  -38.8   50.4  28.0 28.80  350.6   821.5  351.32   54.40   37.90  1587.8  352.03   61.19   35.73  2346.5  352.81   67.92   32.92    1.8     64863.999     13.50   47.10740   39.80800  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 18:01:03.999   4.99600000   4995.99978   0.42  -38.8   50.4  28.0 32.40  349.9   697.5  350.54   53.28   38.09  1378.3  351.22   59.31   36.13  2070.5  351.99   65.44   33.66    1.8     64863.999     13.50   47.10740   39.80800  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 18:01:19.205   4.99600000   4996.00042   0.40  -47.3   42.1  28.0 15.60  353.5   675.8  353.59   53.14   38.68  1348.7  353.69   59.14   37.23  2019.7  353.83   65.11   35.24    1.3     64879.205     13.50   47.10740   39.80800  "Undefined"       0.0        0.42  0.00000000
04.04.2019 18:01:30.989   4.99600000   4995.99986   0.46  -42.6   46.2  28.0 16.80  353.5   643.5  353.58   52.85   38.74  1284.2  353.69   58.57   37.39  1923.5  353.83   64.25   35.59    1.4     64890.989     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 18:01:41.722   4.99600000   4995.99986   0.46  -39.5   49.3  28.0 41.40  349.2   530.7  349.86   51.80   38.45  1073.7  350.59   56.60   36.95  1643.6  351.41   61.66   35.20    1.6     64901.722     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 18:02:05.567   4.99600000   4995.99986   0.46  -40.0   48.7  28.0 41.40  349.9   530.9  350.56   51.81   38.54  1074.6  351.28   56.64   37.16  1646.1  352.09   61.71   35.55    1.5     64925.567     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 18:02:05.567   4.99600000   4995.99986   0.46  -40.0   48.7  28.0  9.60  352.8   942.8  352.88   55.51   37.96  1879.5  353.04   63.82   35.22  2810.6  353.31   72.02   30.53    1.2     64925.567     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 18:02:18.478   4.99600000   4995.99981   0.40  -38.9   46.6  28.0  9.00  352.8   982.5  352.91   55.86   37.87  1958.1  353.07   64.52   34.94  2927.2  353.37   73.04   29.70    1.4     64938.478     13.50   47.10740   39.80800  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 18:02:18.478   4.99600000   4995.99981   0.40  -38.9   46.6  28.0 44.40  349.2   490.3  349.89   51.44   38.57   997.2  350.65   55.93   37.22  1534.3  351.50   60.70   35.68    1.3     64938.478     13.50   47.10740   39.80800  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 18:02:30.306   4.99600000   4995.99994   0.27  -41.2   36.0  28.0 12.00  353.5   811.4  353.58   54.35   38.41  1618.6  353.70   61.54   36.49  2422.7  353.88   68.67   33.56    1.3     64950.306     13.50   47.10740   39.80800  "Undefined"       0.0       -0.06  0.00000000
04.04.2019 18:02:41.020   4.99600000   4995.99971   0.46  -39.9   42.9  28.0 22.80  352.8   650.3  353.06   52.91   38.64  1347.6  353.38   59.12   37.10  2040.0  353.73   65.28   35.10    1.3     64961.020     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 18:02:51.764   4.99600000   4995.99966   0.38  -44.7   41.0  28.0 44.40  352.1   491.0  352.76   51.49   38.91  1000.6  353.49   56.04   37.99  1543.2  354.30   60.89   37.00    1.9     64971.764     13.50   47.10740   39.80800  "Undefined"       0.0       -0.34  0.00000000
04.04.2019 18:02:51.764   4.99600000   4995.99966   0.38  -44.7   41.0  28.0 13.80  352.1   735.4  352.15   53.65   38.29  1466.6  352.27   60.14   36.28  2194.7  352.46   66.56   33.41    1.3     64971.764     13.50   47.10740   39.80800  "Undefined"       0.0       -0.34  0.00000000
04.04.2019 18:03:03.599   4.99600000   4995.99987   0.55  -38.7   48.0  28.0  5.40  353.5  1300.4  353.61   58.71   37.32  2588.6  353.84   70.13   32.64  3858.4  354.47   81.12   19.00    1.2     64983.599     13.50   47.10740   39.80800  "Undefined"      62.9       -0.13  0.00000000
04.04.2019 18:03:14.326   4.99600000   4995.99990   0.49  -38.7   45.9  28.0  8.40  352.8  1025.5  352.91   56.25   37.77  2043.6  353.08   65.27   34.59  3054.5  353.41   74.14   28.64    1.1     64994.326     13.50   47.10740   39.80800  "Undefined"       0.0       -0.10  0.00000000
04.04.2019 18:03:26.235   4.99600000   4995.99966   0.46  -39.6   45.2  28.0 43.80  349.2   497.8  349.87   51.51   38.54  1011.4  350.63   56.06   37.17  1554.5  351.47   60.88   35.59    1.9     65006.235     13.50   47.10740   39.80800  "Undefined"       0.0       -0.34  0.00000000
04.04.2019 18:03:26.235   4.99600000   4995.99966   0.46  -39.6   45.2  28.0 15.00  352.8   693.9  352.90   53.29   38.52  1384.3  353.01   59.44   36.85  2072.3  353.17   65.53   34.54    1.4     65006.235     13.50   47.10740   39.80800  "Undefined"       0.0       -0.34  0.00000000
04.04.2019 18:03:36.984   4.99600000   4995.99973   0.46  -44.3   41.4  28.0  6.00  353.5  1236.1  353.61   58.14   37.48  2461.0  353.82   69.00   33.31  3671.7  354.35   79.55   22.60    1.3     65016.984     13.50   47.10740   39.80800  "Undefined"      63.6       -0.27  0.00000000
04.04.2019 18:03:48.398   4.99600000   4995.99986   0.46  -45.7   41.1  28.0 13.80  352.8   735.6  352.90   53.67   38.43  1467.4  353.02   60.17   36.61  2196.6  353.19   66.63   34.01    1.2     65028.398     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 18:03:59.118   4.99600000   4995.99975   0.49  -38.5   50.1  28.0 38.40  348.5   576.5  349.11   52.19   38.21  1158.6  349.82   57.32   36.41  1762.5  350.63   62.65   34.25    1.4     65039.118     13.50   47.10740   39.80800  "Undefined"       0.0       -0.25  0.00000000
04.04.2019 18:03:59.118   4.99600000   4995.99975   0.49  -38.5   50.1  28.0 13.20  352.8   758.9  352.89   53.87   38.38  1514.0  353.01   60.59   36.46  2266.2  353.19   67.24   33.67    1.3     65039.118     13.50   47.10740   39.80800  "Undefined"       0.0       -0.25  0.00000000
04.04.2019 18:04:09.872   4.99600000   4995.99957   0.44  -43.2   43.7  28.0 40.20  349.2   548.5  349.85   51.96   38.40  1107.2  350.57   56.90   36.83  1691.3  351.38   62.07   34.99    1.5     65049.872     13.50   47.10740   39.80800  "Undefined"       0.0       -0.43  0.00000000
04.04.2019 18:04:09.872   4.99600000   4995.99957   0.44  -43.2   43.7  28.0 10.80  352.8   872.3  352.88   54.88   38.12  1739.7  353.02   62.59   35.72  2602.6  353.25   70.20   31.88    1.4     65049.872     13.50   47.10740   39.80800  "Undefined"       0.0       -0.43  0.00000000
