
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 22:06:42.452   4.99600000   4995.99994   0.62  -27.8   48.2  28.0 25.80  352.1  1183.2  352.71   57.64   37.30  2459.3  353.75   68.98   33.25  3866.4  355.75   81.46   23.28    1.2     79602.452     13.50   47.10740   39.80800  "Undefined"      62.1       -0.06  0.00000000
04.04.2019 22:06:53.868   4.99600000   4995.99999   0.62  -28.3   49.7  28.0 23.40  352.1  1257.5  352.70   58.30   37.09  2587.1  353.75   70.11   32.54  3965.5  355.79   82.30   21.16    1.2     79613.868     13.50   47.10740   39.80800  "Undefined"      62.1       -0.01  0.00000000
04.04.2019 22:07:05.286   4.99600000   4995.99995   0.62  -28.6   48.9  28.0 27.00  352.1  1151.3  352.72   57.36   37.39  2408.7  353.78   68.54   33.53     0.0  352.08    0.00    0.00    1.2     79625.286     13.50   47.10740   39.80800  "Undefined"       0.0       -0.05  0.00000000
04.04.2019 22:07:17.424   4.99600000   4995.99996   0.62  -28.1   49.4  28.0 25.20  352.1  1200.6  352.71   57.79   37.25  2488.5  353.75   69.24   33.09  3874.0  355.72   81.52   23.01    1.2     79637.424     13.50   47.10740   39.80800  "Undefined"       0.0       -0.04  0.00000000
04.04.2019 22:07:28.993   4.99600000   4995.99998   0.62  -29.8   48.3  28.0 26.40  351.4  1165.4  352.04   57.46   37.12  2424.1  353.14   68.62   32.81  3896.3  355.42   81.65   21.42    1.2     79648.993     13.50   47.10740   39.80800  "Undefined"      62.3       -0.02  0.00000000
04.04.2019 22:07:40.480   4.99600000   4996.00000   0.53  -28.5   45.7  28.0 21.60  352.1  1322.9  352.69   58.88   36.90  2703.2  353.77   71.13   31.86     0.0  352.09    0.00    0.00    1.1     79660.480     13.50   47.10740   39.80800  "Undefined"       0.0       -0.00  0.00000000
04.04.2019 22:07:52.988   4.99600000   4995.99962   0.07  -67.2   18.0  28.0 28.20  351.4  1121.4  352.05   57.07   37.25  2360.1  353.18   68.07   33.20     0.0  351.37    0.00    0.00    1.2     79672.988     13.50   47.10740   39.80800  "Undefined"       0.0       -0.38  0.00000000
04.04.2019 22:08:03.363   4.99600000   4995.99986   0.11  -65.6   19.5  28.0 25.80  352.1  1183.1  352.72   57.64   37.30  2459.2  353.76   68.98   33.26  3869.0  355.77   81.49   23.29    1.2     79683.363     13.50   47.10740   39.80800  "Undefined"       0.0       -0.14  0.00000000
04.04.2019 22:08:14.423   4.99600000   4995.99984   0.07  -68.8   18.4  28.0 22.20  352.1  1299.4  352.68   58.67   36.96  2660.8  353.74   70.75   32.10     0.0  352.07    0.00    0.00    1.2     79694.423     13.50   47.10740   39.80800  "Undefined"       0.0       -0.16  0.00000000
04.04.2019 22:08:25.489   4.99600000   4995.99989   0.07  -70.4   16.9  28.0 26.40  352.1  1167.1  352.72   57.50   37.34  2433.3  353.77   68.76   33.39  3950.6  356.01   82.22   22.42    1.3     79705.489     13.50   47.10740   39.80800  "Undefined"       0.0       -0.11  0.00000000
04.04.2019 22:08:35.832   4.99600000   4996.00029   0.09  -65.1   18.9  28.0 28.80  352.1  1109.9  352.74   56.99   37.50  2356.4  353.85   68.08   33.85     0.0  352.06    0.00    0.00    1.2     79715.832     13.50   47.10740   39.80800  "Undefined"       0.0        0.29  0.00000000
04.04.2019 22:08:46.904   4.99600000   4995.99991   0.11  -63.0   18.0  28.0 27.00  352.1  1151.3  352.72   57.36   37.39  2408.6  353.78   68.54   33.53     0.0  352.07    0.00    0.00    1.2     79726.904     13.50   47.10740   39.80800  "Undefined"       0.0       -0.09  0.00000000
04.04.2019 22:08:58.083   4.99600000   4995.99969   0.62  -34.5   41.1  28.0 26.40  352.1  1167.3  352.72   57.50   37.35  2433.7  353.77   68.76   33.40  3944.2  356.00   82.17   22.52    1.2     79738.083     13.50   47.10740   39.80800  "Undefined"       0.0       -0.31  0.00000000
04.04.2019 22:09:09.136   4.99600000   4996.00016   0.62  -31.1   44.4  28.0 25.20  352.1  1200.5  352.69   57.79   37.24  2488.3  353.73   69.24   33.07  3873.5  355.71   81.51   22.96    1.2     79749.136     13.50   47.10740   39.80800  "Undefined"       0.0        0.16  0.00000000
04.04.2019 22:09:19.467   4.99600000   4996.00082   0.62  -41.5   36.0  28.0 23.40  351.4  1255.8  352.01   58.26   36.84  2577.2  353.11   69.96   31.88  3941.6  355.25   81.98   19.67    1.2     79759.467     13.50   47.10740   39.80800  "Undefined"       0.0        0.82  0.00000000
04.04.2019 22:09:30.529   4.99600000   4995.99972   0.62  -38.5   37.1  28.0 27.60  352.1  1136.6  352.72   57.23   37.43  2387.1  353.79   68.35   33.65     0.0  352.07    0.00    0.00    1.2     79770.529     13.50   47.10740   39.80800  "Undefined"       0.0       -0.28  0.00000000
04.04.2019 22:09:40.926   4.99600000   4995.99960   0.62  -32.9   44.6  28.0 27.00  352.1  1151.3  352.73   57.36   37.39  2408.7  353.78   68.54   33.53     0.0  352.08    0.00    0.00    1.2     79780.926     13.50   47.10740   39.80800  "Undefined"       0.0       -0.40  0.00000000
04.04.2019 22:09:51.272   4.99600000   4995.99953   0.62  -35.1   40.5  28.0 24.60  352.8  1220.0  353.39   57.99   37.44  2528.0  354.39   69.64   33.57  3923.6  356.26   82.04   23.99    1.2     79791.272     13.50   47.10740   39.80800  "Undefined"       0.0       -0.47  0.00000000
04.04.2019 22:10:02.325   4.99600000   4995.99958   0.62  -36.3   39.2  28.0 28.20  352.1  1122.5  352.75   57.10   37.47  2369.7  353.84   68.20   33.78     0.0  352.09    0.00    0.00    1.1     79802.325     13.50   47.10740   39.80800  "Undefined"       0.0       -0.42  0.00000000
04.04.2019 22:10:13.405   4.99600000   4995.99971   0.62  -36.2   41.4  28.0 26.40  352.1  1167.3  352.73   57.50   37.35  2433.7  353.78   68.76   33.41  3952.0  356.03   82.24   22.45    1.2     79813.405     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 22:10:13.405   4.99600000   4995.99971   0.62  -36.2   41.4  28.0 25.20  352.8  1202.0  353.39   57.83   37.48  2497.4  354.38   69.37   33.72  3899.0  356.25   81.83   24.45    1.2     79813.405     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 22:10:24.842   4.99600000   4996.00018   0.11  -66.8   18.2  28.0 28.80  352.1  1109.7  352.77   56.99   37.51  2356.6  353.88   68.09   33.88     0.0  352.09    0.00    0.00    1.2     79824.842     13.50   47.10740   39.80800  "Undefined"       0.0        0.18  0.00000000
04.04.2019 22:10:35.959   4.99600000   4996.00024   0.07  -69.9   11.3  28.0 27.00  352.1  1151.3  352.72   57.36   37.39  2408.7  353.78   68.54   33.53     0.0  352.07    0.00    0.00    1.6     79835.959     13.50   47.10740   39.80800  "Undefined"       0.0        0.24  0.00000000
04.04.2019 22:10:47.494   4.99600000   4995.99760   0.46  -50.1   28.6  28.0 27.00  352.1  1151.3  352.73   57.36   37.39  2408.7  353.79   68.54   33.54     0.0  352.08    0.00    0.00    1.5     79847.494     13.50   47.10740   39.80800  "Undefined"       0.0       -2.40  0.00000000
04.04.2019 22:10:59.283   4.99600000   4996.00091   0.62  -34.9   42.6  28.0 22.20  352.1  1299.6  352.71   58.67   36.97  2661.2  353.77   70.76   32.13     0.0  352.10    0.00    0.00    1.2     79859.283     13.50   47.10740   39.80800  "Undefined"       0.0        0.91  0.00000000
04.04.2019 22:11:10.326   4.99600000   4996.00000   0.62  -37.2   38.3  28.0 28.80  352.1  1109.8  352.77   56.99   37.51  2356.7  353.87   68.09   33.87     0.0  352.09    0.00    0.00    1.2     79870.326     13.50   47.10740   39.80800  "Undefined"       0.0       -0.00  0.00000000
04.04.2019 22:11:20.305   4.99600000   4996.00080   0.62  -37.6   35.9  28.0 26.40  352.1  1167.2  352.74   57.50   37.35  2433.7  353.79   68.76   33.41  3948.7  356.02   82.21   22.51    1.2     79880.305     13.50   47.10740   39.80800  "Undefined"       0.0        0.80  0.00000000
04.04.2019 22:11:31.493   4.99600000   4996.00100   0.62  -35.4   40.1  28.0 28.20  352.1  1122.6  352.76   57.10   37.48  2369.9  353.84   68.20   33.78     0.0  352.09    0.00    0.00    1.3     79891.493     13.50   47.10740   39.80800  "Undefined"       0.0        1.00  0.00000000
04.04.2019 22:11:41.489   4.99600000   4996.00124   0.62  -36.2   39.4  28.0 26.40  352.8  1168.4  353.40   57.53   37.57  2441.8  354.41   68.88   34.00     0.0  352.78    0.00    0.00    1.3     79901.489     13.50   47.10740   39.80800  "Undefined"       0.0        1.24  0.00000000
04.04.2019 22:11:51.839   4.99600000   4995.99971   0.11  -64.2   20.8  28.0 27.60  352.1  1136.7  352.75   57.23   37.44  2387.8  353.82   68.36   33.67     0.0  352.10    0.00    0.00    1.2     79911.839     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 22:12:03.269   4.99600000   4996.00022   0.62  -36.3   41.3  28.0 28.80  352.1  1109.9  352.77   56.99   37.51  2356.8  353.87   68.09   33.87     0.0  352.09    0.00    0.00    1.1     79923.269     13.50   47.10740   39.80800  "Undefined"       0.0        0.22  0.00000000
04.04.2019 22:12:14.344   4.99600000   4996.00012   0.62  -38.6   38.9  28.0 26.40  352.1  1167.3  352.72   57.50   37.35  2433.6  353.77   68.76   33.40  3944.8  356.00   82.17   22.52    1.3     79934.344     13.50   47.10740   39.80800  "Undefined"       0.0        0.12  0.00000000
04.04.2019 22:12:24.334   4.99600000   4995.99953   0.44  -38.7   36.3  28.0 29.40  352.1  1096.6  352.78   56.87   37.55  2348.3  353.92   68.02   33.96     0.0  352.10    0.00    0.00    1.2     79944.334     13.50   47.10740   39.80800  "Undefined"       0.0       -0.47  0.00000000
04.04.2019 22:12:34.343   4.99600000   4996.00012   0.62  -39.0   36.5  28.0 32.39  352.1  1054.7  352.86   56.50   37.68     0.0  352.08    0.00    0.00     0.0  352.08    0.00    0.00    1.2     79954.343     13.50   47.10740   39.80800  "Undefined"       0.0        0.12  0.00000000
04.04.2019 22:12:44.416   4.99600000   4995.99946   0.62  -37.9   39.6  28.0 31.80  351.4  1059.1  352.14   56.52   37.46     0.0  351.37    0.00    0.00     0.0  351.37    0.00    0.00    1.2     79964.416     13.50   47.10740   39.80800  "Undefined"       0.0       -0.54  0.00000000
04.04.2019 22:12:55.457   4.99600000   4995.99967   0.62  -37.0   38.5  28.0 30.60  352.1  1076.6  352.79   56.70   37.60  2360.6  354.02   68.13   34.00     0.0  352.07    0.00    0.00    1.2     79975.457     13.50   47.10740   39.80800  "Undefined"       0.0       -0.33  0.00000000
04.04.2019 22:13:05.443   4.99600000   4996.00107   0.62  -36.9   40.6  28.0 31.20  352.1  1067.7  352.80   56.62   37.63  2425.6  354.18   68.72   33.84     0.0  352.07    0.00    0.00    1.2     79985.443     13.50   47.10740   39.80800  "Undefined"       0.0        1.07  0.00000000
04.04.2019 22:13:15.420   4.99600000   4995.99964   0.62  -43.0   32.5  28.0 31.80  351.4  1059.1  352.13   56.52   37.45     0.0  351.36    0.00    0.00     0.0  351.36    0.00    0.00    1.5     79995.420     13.50   47.10740   39.80800  "Undefined"       0.0       -0.36  0.00000000
04.04.2019 22:13:26.478   4.99600000   4996.00027   0.49  -45.2   33.4  28.0 25.20  351.4  1199.0  352.01   57.76   37.01  2479.4  353.10   69.11   32.47  3850.5  355.18   81.21   21.59    1.7     80006.478     13.50   47.10740   39.80800  "Undefined"       0.0        0.27  0.00000000
04.04.2019 22:13:36.453   4.99600000   4995.99883   0.62  -37.2   38.4  28.0 23.40  352.8  1259.0  353.37   58.33   37.33  2595.8  354.37   70.23   33.21  3988.1  356.29   82.60   22.71    1.2     80016.453     13.50   47.10740   39.80800  "Undefined"       0.0       -1.17  0.00000000
04.04.2019 22:13:36.453   4.99600000   4995.99883   0.62  -37.2   38.4  28.0 25.20  352.1  1200.1  352.72   57.79   37.26  2487.5  353.76   69.23   33.11  3874.4  355.74   81.53   23.05    1.2     80016.453     13.50   47.10740   39.80800  "Undefined"       0.0       -1.17  0.00000000
04.04.2019 22:13:47.518   4.99600000   4995.99977   0.53  -35.5   42.7  28.0 27.00  352.1  1151.4  352.73   57.36   37.39  2408.9  353.79   68.54   33.54     0.0  352.09    0.00    0.00    1.2     80027.518     13.50   47.10740   39.80800  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 22:13:58.029   4.99600000   4996.00013   0.62  -48.6   28.9  28.0 27.60  352.1  1136.7  352.73   57.23   37.43  2387.5  353.80   68.35   33.66     0.0  352.08    0.00    0.00    1.2     80038.029     13.50   47.10740   39.80800  "Undefined"       0.0        0.13  0.00000000
04.04.2019 22:14:08.004   4.99600000   4995.99997   0.11  -68.3   16.7  28.0 21.00  353.5  1350.5  354.08   59.17   37.38  2766.2  355.05   71.79   33.13     0.0  353.53    0.00    0.00    1.7     80048.004     13.50   47.10740   39.80800  "Undefined"       0.0       -0.03  0.00000000
04.04.2019 22:14:17.984   4.99600000   4995.99969   0.11  -64.2   20.8  28.0 29.40  351.4  1096.2  352.06   56.85   37.33  2336.4  353.24   67.86   33.38     0.0  351.36    0.00    0.00    1.5     80057.984     13.50   47.10740   39.80800  "Undefined"       0.0       -0.31  0.00000000
04.04.2019 22:14:28.302   4.99600000   4996.00025   0.62  -32.7   42.8  28.0 30.00  351.4  1085.2  352.09   56.75   37.37  2334.6  353.30   67.85   33.44     0.0  351.37    0.00    0.00    1.2     80068.302     13.50   47.10740   39.80800  "Undefined"       0.0        0.25  0.00000000
