
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 01:01:42.433   4.99600000   4995.99989   0.11  -48.4   34.6  28.0 28.20  355.0     0.0  354.98    0.00    0.00     0.0  354.98    0.00    0.00     0.0  354.98    0.00    0.00    1.2      3702.433     13.50   47.24000   39.71000  "Undefined"       0.0       -0.11  0.00000000
04.04.2019 01:01:52.260   4.99600000   4995.99980   0.11  -45.3   39.7  28.0 31.20  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.3      3712.260     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:02:02.094   4.99600000   4996.00004   0.11  -50.3   32.7  28.0 33.00  355.0     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.3      3722.094     13.50   47.24000   39.71000  "Undefined"       0.0        0.04  0.00000000
04.04.2019 01:02:11.928   4.99600000   4995.99983   0.11  -44.4   40.6  28.0 31.20  355.0     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.3      3731.928     13.50   47.24000   39.71000  "Undefined"       0.0       -0.17  0.00000000
04.04.2019 01:02:22.095   4.99600000   4995.99991   0.11  -43.0   42.1  28.0 31.80  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.2      3742.095     13.50   47.24000   39.71000  "Undefined"       0.0       -0.09  0.00000000
04.04.2019 01:02:32.993   4.99600000   4995.99987   0.18  -43.2   37.8  28.0 29.40  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.2      3752.993     13.50   47.24000   39.71000  "Undefined"       0.0       -0.13  0.00000000
04.04.2019 01:02:42.829   4.99600000   4995.99979   0.11  -43.3   37.8  28.0 27.60  355.0     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.2      3762.829     13.50   47.24000   39.71000  "Undefined"       0.0       -0.21  0.00000000
04.04.2019 01:02:54.488   4.99600000   4995.99995   0.11  -48.7   34.3  28.0 28.20  354.9     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.3      3774.488     13.50   47.24000   39.71000  "Undefined"       0.0       -0.05  0.00000000
04.04.2019 01:03:05.417   4.99600000   4995.99975   0.11  -45.2   37.8  28.0 28.20  354.9     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.2      3785.417     13.50   47.24000   39.71000  "Undefined"       0.0       -0.25  0.00000000
04.04.2019 01:03:16.329   4.99600000   4995.99987   0.11  -47.3   35.7  28.0 27.60  354.3     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.2      3796.329     13.50   47.24000   39.71000  "Undefined"       0.0       -0.13  0.00000000
04.04.2019 01:03:26.166   4.99600000   4995.99988   0.11  -45.0   38.0  28.0 27.00  355.0     0.0  354.98    0.00    0.00     0.0  354.98    0.00    0.00     0.0  354.98    0.00    0.00    1.2      3806.166     13.50   47.24000   39.71000  "Undefined"       0.0       -0.12  0.00000000
04.04.2019 01:03:35.998   4.99600000   4995.99982   0.18  -44.4   36.6  28.0 29.40  354.9     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.2      3815.998     13.50   47.24000   39.71000  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 01:03:46.176   4.99600000   4995.99992   0.11  -49.2   33.8  28.0 24.00  355.7     0.0  355.69    0.00    0.00     0.0  355.69    0.00    0.00     0.0  355.69    0.00    0.00    1.2      3826.176     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 01:03:46.176   4.99600000   4995.99992   0.11  -49.2   33.8  28.0 22.20  356.4  1886.1  356.93   64.17   37.65  2519.8  357.13   69.85   36.50  3152.6  357.35   75.52   34.67    1.2      3826.176     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 01:03:57.473   4.99600000   4995.99980   0.11  -47.9   35.1  28.0 31.80  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.4      3837.473     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:03:57.473   4.99600000   4995.99980   0.11  -47.9   35.1  28.0 29.40  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.4      3837.473     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:04:08.377   4.99600000   4995.99976   0.11  -46.3   36.7  28.0 30.00  355.7     0.0  355.66    0.00    0.00     0.0  355.66    0.00    0.00     0.0  355.66    0.00    0.00    1.2      3848.377     13.50   47.24000   39.71000  "Undefined"       0.0       -0.24  0.00000000
04.04.2019 01:04:19.277   4.99600000   4995.99971   0.11  -45.8   37.2  28.0 28.80  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.3      3859.277     13.50   47.24000   39.71000  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 01:04:29.118   4.99600000   4995.99996   0.11  -53.0   30.0  28.0 33.60  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.2      3869.118     13.50   47.24000   39.71000  "Undefined"       0.0       -0.04  0.00000000
04.04.2019 01:04:29.118   4.99600000   4995.99996   0.11  -53.0   30.0  28.0 28.20  355.0     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00    1.2      3869.118     13.50   47.24000   39.71000  "Undefined"       0.0       -0.04  0.00000000
04.04.2019 01:04:40.021   4.99600000   4995.99981   0.11  -46.3   36.7  28.0 34.20  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.2      3880.021     13.50   47.24000   39.71000  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 01:04:40.021   4.99600000   4995.99981   0.11  -46.3   36.7  28.0 32.40  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.2      3880.021     13.50   47.24000   39.71000  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 01:04:50.201   4.99600000   4995.99984   0.11  -48.6   32.4  28.0 26.40  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.4      3890.201     13.50   47.24000   39.71000  "Undefined"       0.0       -0.16  0.00000000
04.04.2019 01:05:01.120   4.99600000   4995.99985   0.11  -51.2   31.8  28.0 24.60  355.0     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00     0.0  354.95    0.00    0.00    1.2      3901.120     13.50   47.24000   39.71000  "Undefined"       0.0       -0.15  0.00000000
04.04.2019 01:05:10.964   4.99600000   4995.99980   0.11  -52.8   30.2  28.0 24.00  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.3      3910.964     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:05:21.149   4.99600000   4995.99982   0.11  -52.4   32.6  28.0 25.20  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.3      3921.149     13.50   47.24000   39.71000  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 01:05:33.253   4.99600000   4995.99969   0.11  -47.5   35.6  28.0 29.40  352.8     0.0  352.80    0.00    0.00     0.0  352.80    0.00    0.00     0.0  352.80    0.00    0.00    1.2      3933.253     13.50   47.24000   39.71000  "Undefined"       0.0       -0.31  0.00000000
04.04.2019 01:05:43.432   4.99600000   4995.99976   0.11  -48.5   34.6  28.0 32.40  353.5     0.0  353.50    0.00    0.00     0.0  353.50    0.00    0.00     0.0  353.50    0.00    0.00    1.3      3943.432     13.50   47.24000   39.71000  "Undefined"       0.0       -0.24  0.00000000
04.04.2019 01:05:53.261   4.99600000   4995.99972   0.11  -46.7   36.3  28.0 33.00  352.8     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00    1.2      3953.261     13.50   47.24000   39.71000  "Undefined"       0.0       -0.28  0.00000000
04.04.2019 01:06:03.094   4.99600000   4995.99974   0.11  -48.3   34.7  28.0 32.40  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.4      3963.094     13.50   47.24000   39.71000  "Undefined"       0.0       -0.26  0.00000000
04.04.2019 01:06:14.008   4.99600000   4995.99972   0.11  -48.9   34.1  28.0 28.80  352.8     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00    1.3      3974.008     13.50   47.24000   39.71000  "Undefined"      -0.0       -0.28  0.00000000
04.04.2019 01:06:24.235   4.99600000   4995.99980   0.11  -52.3   30.7  28.0 25.20  355.0     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00    1.3      3984.235     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:06:34.062   4.99600000   4995.99979   0.11  -45.5   37.5  28.0 29.40  353.5     0.0  353.51    0.00    0.00     0.0  353.51    0.00    0.00     0.0  353.51    0.00    0.00    1.3      3994.062     13.50   47.24000   39.71000  "Undefined"       0.0       -0.21  0.00000000
04.04.2019 01:06:44.237   4.99600000   4995.99977   0.11  -46.0   37.1  28.0 29.40  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.3      4004.237     13.50   47.24000   39.71000  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 01:06:44.237   4.99600000   4995.99977   0.11  -46.0   37.1  28.0 28.20  354.2     0.0  354.22    0.00    0.00     0.0  354.22    0.00    0.00     0.0  354.22    0.00    0.00    1.3      4004.237     13.50   47.24000   39.71000  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 01:06:54.448   4.99600000   4995.99975   0.11  -51.7   31.4  28.0 24.00  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.4      4014.448     13.50   47.24000   39.71000  "Undefined"       0.0       -0.25  0.00000000
04.04.2019 01:07:04.277   4.99600000   4995.99980   0.11  -46.5   36.6  28.0 30.60  352.8     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00    1.3      4024.277     13.50   47.24000   39.71000  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 01:07:14.115   4.99600000   4995.99977   0.11  -46.5   36.5  28.0 27.00  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.2      4034.115     13.50   47.24000   39.71000  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 01:07:14.115   4.99600000   4995.99977   0.11  -46.5   36.5  28.0 29.40  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.2      4034.115     13.50   47.24000   39.71000  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 01:07:23.958   4.99600000   4995.99970   0.11  -51.4   31.6  28.0 27.60  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.3      4043.958     13.50   47.24000   39.71000  "Undefined"       0.0       -0.30  0.00000000
04.04.2019 01:07:34.530   4.99600000   4995.99974   0.11  -45.6   37.4  28.0 30.60  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.3      4054.530     13.50   47.24000   39.71000  "Undefined"       0.0       -0.26  0.00000000
04.04.2019 01:07:44.370   4.99600000   4995.99978   0.11  -50.3   32.7  28.0 27.00  353.5     0.0  353.51    0.00    0.00     0.0  353.51    0.00    0.00     0.0  353.51    0.00    0.00    1.4      4064.370     13.50   47.24000   39.71000  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 01:07:44.370   4.99600000   4995.99978   0.11  -50.3   32.7  28.0 29.40  352.8     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00    1.4      4064.370     13.50   47.24000   39.71000  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 01:08:37.196   4.99600000   4995.99970   0.07  -80.8    4.4  28.0 29.40  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.4      4117.196     13.50   47.24000   39.71000  "Undefined"       0.0       -0.30  0.00000000
04.04.2019 01:08:58.336   4.99600000   4995.99997   0.62  -44.5   31.1  28.0 30.00  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.2      4138.336     13.50   47.24000   39.71000  "Undefined"       0.0       -0.03  0.00000000
04.04.2019 01:09:08.516   4.99600000   4995.99979   0.51  -48.9   27.4  28.0 24.60  355.0     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00    1.3      4148.516     13.50   47.24000   39.71000  "Undefined"       0.0       -0.21  0.00000000
04.04.2019 01:09:20.493   4.99600000   4995.99960   0.11  -48.0   35.0  28.0 30.60  352.8     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00    1.2      4160.493     13.50   47.24000   39.71000  "Undefined"       0.0       -0.40  0.00000000
04.04.2019 01:09:31.399   4.99600000   4995.99970   0.31  -53.8   24.8  28.0 23.40  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.9      4171.399     13.50   47.24000   39.71000  "Undefined"       0.0       -0.30  0.00000000
04.04.2019 01:09:42.307   4.99600000   4995.99943   0.62  -45.7   29.9  28.0 30.00  352.8     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00     0.0  352.81    0.00    0.00    1.4      4182.307     13.50   47.24000   39.71000  "Undefined"       0.0       -0.57  0.00000000
04.04.2019 01:09:52.536   4.99600000   4996.00051   0.62  -50.7   24.8  28.0 25.80  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.4      4192.536     13.50   47.24000   39.71000  "Undefined"       0.0        0.51  0.00000000
04.04.2019 01:10:06.045   4.99600000   4996.00126   0.58  -51.8   24.1  28.0 24.60  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.8      4206.045     13.50   47.24000   39.71000  "Undefined"       0.0        1.26  0.00000000
04.04.2019 01:10:16.216   4.99600000   4995.99959   0.07  -77.3    8.0  28.0 30.60  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.3      4216.216     13.50   47.24000   39.71000  "Undefined"       0.0       -0.41  0.00000000
04.04.2019 01:10:37.336   4.99600000   4995.99596   0.62  -63.4   14.1  28.0 33.60  352.8     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00     0.0  352.82    0.00    0.00    1.2      4237.336     13.50   47.24000   39.71000  "Undefined"       0.0       -4.04  0.00000000
04.04.2019 01:10:47.534   4.99600000   4995.99918   0.58  -50.6   25.3  28.0 39.00  351.4     0.0  351.36    0.00    0.00     0.0  351.36    0.00    0.00     0.0  351.36    0.00    0.00    1.9      4247.534     13.50   47.24000   39.71000  "Undefined"       0.0       -0.82  0.00000000
04.04.2019 01:11:07.967   4.99600000   4996.00009   0.35  -51.0   27.0  28.0 30.00  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.6      4267.967     13.50   47.24000   39.71000  "Undefined"       0.0        0.09  0.00000000
04.04.2019 01:11:18.532   4.99600000   4996.00015   0.62  -50.9   24.6  28.0 29.40  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.2      4278.532     13.50   47.24000   39.71000  "Undefined"       0.0        0.15  0.00000000
04.04.2019 01:11:28.375   4.99600000   4995.99962   0.11  -55.1   27.9  28.0 30.00  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.3      4288.375     13.50   47.24000   39.71000  "Undefined"      -0.0       -0.38  0.00000000
04.04.2019 01:11:39.291   4.99600000   4995.99931   0.07  -78.9    6.4  28.0 31.80  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.5      4299.291     13.50   47.24000   39.71000  "Undefined"       0.0       -0.69  0.00000000
04.04.2019 01:11:49.135   4.99600000   4996.01879   0.62  -73.3    2.3  28.0 32.40  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.7      4309.135     13.50   47.24000   39.71000  "Undefined"       0.0       18.79  0.00000000
04.04.2019 01:12:08.873   4.99600000   4996.00001   0.20  -52.7   27.8  28.0 29.40  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.6      4328.873     13.50   47.24000   39.71000  "Undefined"       0.0        0.01  0.00000000
04.04.2019 01:12:23.035   4.99600000   4995.99905   0.62  -49.8   25.7  28.0 28.80  355.0     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00     0.0  354.97    0.00    0.00    1.7      4343.035     13.50   47.24000   39.71000  "Undefined"       0.0       -0.95  0.00000000
04.04.2019 01:12:33.942   4.99600000   4995.99963   0.62  -49.2   26.3  28.0 31.21  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.2      4353.942     13.50   47.24000   39.71000  "Undefined"       0.0       -0.37  0.00000000
04.04.2019 01:12:45.240   4.99600000   4996.00075   0.07  -78.4    6.8  28.0 30.60  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.4      4365.240     13.50   47.24000   39.71000  "Undefined"       0.0        0.75  0.00000000
04.04.2019 01:12:56.134   4.99600000   4995.97287   0.51  -73.1    3.3  28.0 30.00  355.0     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00     0.0  354.96    0.00    0.00    1.5      4376.134     13.50   47.24000   39.71000  "Undefined"       0.0      -27.13  0.00000000
04.04.2019 01:13:05.969   4.99600000   4996.00049   0.60  -50.2   25.5  28.0 30.00  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.5      4385.969     13.50   47.24000   39.71000  "Undefined"       0.0        0.49  0.00000000
04.04.2019 01:13:16.528   4.99600000   4996.00016   0.62  -47.2   28.4  28.0 31.20  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.2      4396.528     13.50   47.24000   39.71000  "Undefined"       0.0        0.16  0.00000000
04.04.2019 01:13:26.354   4.99600000   4996.00016   0.42  -51.9   25.3  28.0 31.80  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.2      4406.354     13.50   47.24000   39.71000  "Undefined"       0.0        0.16  0.00000000
04.04.2019 01:13:36.181   4.99600000   4995.99849   0.07  -76.4    8.8  28.0 32.40  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.6      4416.181     13.50   47.24000   39.71000  "Undefined"       0.0       -1.51  0.00000000
04.04.2019 01:13:57.277   4.99600000   4996.00080   0.07  -78.4    6.8  28.0 34.20  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.5      4437.277     13.50   47.24000   39.71000  "Undefined"       0.0        0.80  0.00000000
04.04.2019 01:14:07.495   4.99600000   4995.99925   0.62  -46.4   29.1  28.0 33.00  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.2      4447.495     13.50   47.24000   39.71000  "Undefined"       0.0       -0.75  0.00000000
04.04.2019 01:14:17.333   4.99600000   4996.01639   0.55  -65.7   10.3  28.0 34.80  353.5     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00     0.0  353.53    0.00    0.00    1.6      4457.333     13.50   47.24000   39.71000  "Undefined"       0.0       16.39  0.00000000
04.04.2019 01:14:27.558   4.99600000   4995.99963   0.33  -53.8   24.5  28.0 39.00  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.8      4467.558     13.50   47.24000   39.71000  "Undefined"       0.0       -0.37  0.00000000
04.04.2019 01:14:37.394   4.99600000   4996.00014   0.62  -47.3   28.3  28.0 31.20  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.2      4477.394     13.50   47.24000   39.71000  "Undefined"       0.0        0.14  0.00000000
04.04.2019 01:14:57.419   4.99600000   4995.99978   0.35  -47.8   30.2  28.0 31.80  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.4      4497.419     13.50   47.24000   39.71000  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 01:15:07.242   4.99600000   4996.00023   0.07  -77.8    7.4  28.0 31.20  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.9      4507.242     13.50   47.24000   39.71000  "Undefined"       0.0        0.23  0.00000000
04.04.2019 01:15:17.075   4.99600000   4995.99784   0.62  -52.3   23.2  28.0 33.00  352.8     0.0  352.80    0.00    0.00     0.0  352.80    0.00    0.00     0.0  352.80    0.00    0.00    1.4      4517.075     13.50   47.24000   39.71000  "Undefined"       0.0       -2.16  0.00000000
04.04.2019 01:15:28.015   4.99600000   4996.00062   0.62  -47.3   28.2  28.0 30.60  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.3      4528.015     13.50   47.24000   39.71000  "Undefined"       0.0        0.62  0.00000000
04.04.2019 01:15:48.408   4.99600000   4995.99934   0.18  -48.1   32.9  28.0 31.20  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.2      4548.408     13.50   47.24000   39.71000  "Undefined"       0.0       -0.66  0.00000000
04.04.2019 01:16:09.519   4.99600000   4995.99973   0.62  -46.2   29.3  28.0 32.40  354.2     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00     0.0  354.23    0.00    0.00    1.2      4569.519     13.50   47.24000   39.71000  "Undefined"       0.0       -0.27  0.00000000
04.04.2019 01:16:19.375   4.99600000   4996.00027   0.33  -55.3   23.0  28.0 37.80  355.7     0.0  355.68    0.00    0.00     0.0  355.68    0.00    0.00     0.0  355.68    0.00    0.00    2.0      4579.375     13.50   47.24000   39.71000  "Undefined"       0.0        0.27  0.00000000
04.04.2019 01:16:29.215   4.99600000   4995.99925   0.07  -74.4   12.8  28.0 31.80  354.2     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00     0.0  354.24    0.00    0.00    1.3      4589.215     13.50   47.24000   39.71000  "Undefined"       0.0       -0.75  0.00000000
04.04.2019 01:16:41.015   4.99600000   4995.99977   0.11  -54.0   29.0  28.0 31.20  352.1     0.0  352.08    0.00    0.00     0.0  352.08    0.00    0.00     0.0  352.08    0.00    0.00    2.0      4601.015     13.50   47.24000   39.71000  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 01:16:50.844   4.99600000   4996.00094   0.62  -48.5   27.0  28.0 28.20  354.2     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00     0.0  354.25    0.00    0.00    1.4      4610.844     13.50   47.24000   39.71000  "Undefined"       0.0        0.94  0.00000000
