
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:25:15.720  8.15850001  8158.31999   0.00  -91.2   20.8  28.0 11.33  203.6     0.0  203.59    0.00    0.00     0.0  203.59    0.00    0.00     0.0  203.59    0.00    0.00    6.6     41115.720      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:16.515  8.23790000  8237.71998   0.00  -95.4   14.6  28.0  0.08  202.6     0.0  202.59    0.00    0.00     0.0  202.59    0.00    0.00     0.0  202.59    0.00    0.00   15.9     41116.515      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:17.309  8.31740000  8317.21999   0.00  -92.1   19.9  28.0  9.66  202.5     0.0  202.47    0.00    0.00     0.0  202.47    0.00    0.00     0.0  202.47    0.00    0.00    7.9     41117.309      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:18.104  8.39680000  8396.61998   0.00  -87.8   24.2  28.0  8.75  202.7     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00    5.5     41118.104      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:18.898  8.47630000  8476.11999   0.00  -81.9   18.1  28.0  8.27  203.5     0.0  203.52    0.00    0.00     0.0  203.52    0.00    0.00     0.0  203.52    0.00    0.00    8.8     41118.898      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:19.693  8.55569999  8555.51243   0.00 -104.6    7.4  28.0 13.05  201.0     0.0  200.96    0.00    0.00     0.0  200.96    0.00    0.00     0.0  200.96    0.00    0.00   16.4     41119.693      5.50   47.24000   39.71000  "Undefined"           4.88
06.01.2017 11:25:19.693  8.55569999  8555.51998   0.00  -82.9   29.1  28.0  6.10  203.1     0.0  203.13    0.00    0.00     0.0  203.13    0.00    0.00     0.0  203.13    0.00    0.00    4.8     41119.693      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:20.486  8.63509999  8634.91997   0.00  -84.6   27.4  28.0  6.51  203.4     0.0  203.44    0.00    0.00     0.0  203.44    0.00    0.00     0.0  203.44    0.00    0.00    5.7     41120.486      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:21.280  8.71459999  8714.41998   0.00  -85.6   16.4  28.0  3.09  203.1     0.0  203.09    0.00    0.00     0.0  203.09    0.00    0.00     0.0  203.09    0.00    0.00    5.8     41121.280      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:22.075  8.79399998  8793.81997   0.00  -88.0   22.0  28.0  5.87  203.9     0.0  203.87    0.00    0.00     0.0  203.87    0.00    0.00     0.0  203.87    0.00    0.00    2.7     41122.075      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:22.869  8.87340000  8873.21998   0.00  -80.9   31.1  28.0  5.84  203.8     0.0  203.77    0.00    0.00     0.0  203.77    0.00    0.00     0.0  203.77    0.00    0.00    3.1     41122.869      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:23.664  8.95290001  8952.71999   0.00  -80.3   27.7  28.0  5.60  203.6     0.0  203.58    0.00    0.00     0.0  203.58    0.00    0.00     0.0  203.58    0.00    0.00    3.5     41123.664      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 11:25:24.459  9.03230000  9032.11243   0.00 -103.4    6.6  28.0 63.04  264.6     0.0  264.63    0.00    0.00     0.0  264.63    0.00    0.00     0.0  264.63    0.00    0.00   28.3     41124.459      5.50   47.24000   39.71000  "Undefined"           4.88
06.01.2017 11:25:24.459  9.03230000  9032.11872   0.00  -84.3   25.7  28.0  0.37  203.9     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00    5.4     41124.459      5.50   47.24000   39.71000  "Undefined"           4.81
06.01.2017 11:25:25.253  9.11169999  9111.51242   0.00 -107.6    6.4  28.0 16.33  200.2     0.0  200.20    0.00    0.00     0.0  200.20    0.00    0.00     0.0  200.20    0.00    0.00   26.4     41125.253      5.50   47.24000   39.71000  "Undefined"           4.88
