  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
 16.62 15.57 1196.81   -7.95 F2              
 16.62 12.13 2627.58   -7.46 F2F2            
 16.62  0.00    0.00    0.00                 
 15.20 14.10 1282.89  -10.65 F2              
 15.20 10.61 2827.06  -10.15 F2F2            
 15.20  0.00    0.00    0.00                 
 13.60 12.24 1401.23  -11.05 F2              
 13.60  8.20 3163.83  -10.54 F2F2            
 13.60  0.00    0.00    0.00                 
 46.37 45.75  457.42   -6.90 F2              
 46.37 44.25  945.81   -6.05 F2F2            
 46.37 41.48 1497.38   -5.06 F2F2F2          
 14.02 12.76 1367.00  -11.35 F2              
 14.02  8.98 3054.06  -10.84 F2F2            
 14.02  0.00    0.00    0.00                 
 10.62  8.42 1708.72  -11.15 F2              
 10.62  0.00    0.00    0.00                 
 10.62  0.00    0.00    0.00                 
 14.06 12.82 1363.39  -11.55 F2              
 14.06  9.09 3039.84  -11.04 F2F2            
 14.06  0.00    0.00    0.00                 
 60.36 59.52  310.12   -2.85 F2              
 60.36 58.01  641.78   -1.54 F2F2            
 60.36 55.53 1011.12   -0.14 F2F2F2          
 14.72 13.53 1316.78  -10.55 F2              
 14.72  9.87 2922.75  -10.05 F2F2            
 14.72  0.00    0.00    0.00                 
 10.63  8.49 1704.05  -11.75 F2              
 10.63  0.00    0.00    0.00                 
 10.63  0.00    0.00    0.00                 
 10.16  7.72 1777.02  -10.94 F2              
 10.16  0.00    0.00    0.00                 
 10.16  0.00    0.00    0.00                 
  7.70  6.91 1395.79  -11.43 Es              
  7.70  6.51 2721.69  -11.37 EsEs            
  7.70  6.23 4050.10  -11.32 EEsEs           
 10.12  7.67 1782.93  -11.04 F2              
 10.12  0.00    0.00    0.00                 
 10.12  6.23 4050.10  -11.32 EEsEs           
 13.60 12.25 1400.66  -11.25 F2              
 13.60  8.26 3157.64  -10.74 F2F2            
 13.60  0.00    0.00    0.00                 
 12.21 10.54 1525.72  -11.05 F2              
 12.21  0.00    0.00    0.00                 
 12.21  0.00    0.00    0.00                 
 11.77  9.99 1569.81  -11.35 F2              
 11.77  0.00    0.00    0.00                 
 11.77  0.00    0.00    0.00                 
 12.18 10.54 1526.45  -11.65 F2              
 12.18  0.00    0.00    0.00                 
 12.18  0.00    0.00    0.00                 
 14.25 13.01 1350.18  -11.05 F2              
 14.25  9.27 3010.16  -10.54 F2F2            
 14.25  0.00    0.00    0.00                 
 13.36 11.98 1420.05  -11.35 F2              
 13.36  7.88 3216.58  -10.83 F2F2            
 13.36  0.00    0.00    0.00                 
 49.54 48.81  421.36   -3.53 F2              
 49.54 47.22  872.53   -2.63 F2F2            
 49.54 44.40 1381.97   -1.62 F2F2F2          
  0.00  0.00    0.00    0.00                 
  0.00 47.22  872.53   -2.63 F2F2            
  0.00 44.40 1381.97   -1.62 F2F2F2          
 12.35 10.72 1511.70  -11.15 F2              
 12.35  0.00    0.00    0.00                 
 12.35 44.40 1381.97   -1.62 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00                 
  0.00 44.40 1381.97   -1.62 F2F2F2          
 11.58  9.75 1590.35  -11.35 F2              
 11.58  0.00    0.00    0.00                 
 11.58 44.40 1381.97   -1.62 F2F2F2          
 62.04 61.21  293.87   -4.07 F2              
 62.04 59.75  607.79   -2.64 F2F2            
 62.04 57.37  956.36   -1.11 F2F2F2          
 11.44  9.22 1625.09   -7.15 F2              
 11.44  0.00    0.00    0.00                 
 11.44 57.37  956.36   -1.11 F2F2F2          
 61.26 60.48  301.02   -5.41 F2              
 61.26 59.05  621.85   -4.00 F2F2            
 61.26 56.71  977.25   -2.49 F2F2F2          
 14.88 13.74 1304.45  -10.95 F2              
 14.88 10.21 2882.18  -10.45 F2F2            
 14.88  0.00    0.00    0.00                 
 49.10 48.43  425.83   -5.64 F2              
 49.10 46.91  880.53   -4.73 F2F2            
 49.10 44.18 1392.08   -3.69 F2F2F2          
 16.55 15.72 1193.38  -12.35 F2              
 16.55 12.83 2573.83  -11.85 F2F2            
 16.55  0.00    0.00    0.00                 
 12.22 10.53 1525.48  -10.85 F2              
 12.22  0.00    0.00    0.00                 
 12.22  0.00    0.00    0.00                 
 12.04 10.32 1542.54  -11.15 F2              
 12.04  0.00    0.00    0.00                 
 12.04  0.00    0.00    0.00                 
 14.08 12.81 1363.18  -11.05 F2              
 14.08  8.99 3048.36  -10.54 F2F2            
 14.08  0.00    0.00    0.00                 
 64.36 63.58  271.57   -6.53 F2              
 64.36 62.21  560.94   -4.89 F2F2            
 64.36 59.98  880.66   -3.15 F2F2F2          
 14.05 12.78 1365.48  -11.05 F2              
 14.05  8.95 3055.16  -10.54 F2F2            
 14.05  0.00    0.00    0.00                 
 13.14 11.69 1439.46  -11.15 F2              
 13.14  7.43 3286.76  -10.63 F2F2            
 13.14  0.00    0.00    0.00                 
 10.40  8.11 1738.88  -11.24 F2              
 10.40  0.00    0.00    0.00                 
 10.40  0.00    0.00    0.00                 
  6.51  5.20 1563.61  -11.51 Es              
  6.51  4.74 3077.15  -11.44 EEs             
  6.51  0.00    0.00    0.00                 
 13.69 12.35 1393.93  -11.05 F2              
 13.69  8.36 3141.03  -10.54 F2F2            
 13.69  0.00    0.00    0.00                 
 12.06 10.32 1542.06  -10.75 F2              
 12.06  0.00    0.00    0.00                 
 12.06  0.00    0.00    0.00                 
 10.85  8.79 1675.40  -11.65 F2              
 10.85  0.00    0.00    0.00                 
 10.85  0.00    0.00    0.00                 
 16.01 14.90 1233.99   -8.35 F2              
 16.01 11.34 2722.67   -7.86 F2F2            
 16.01  0.00    0.00    0.00                 
 11.76  9.93 1573.38  -10.75 F2              
 11.76  0.00    0.00    0.00                 
 11.76  0.00    0.00    0.00                 
 15.42 14.39 1266.29  -11.45 F2              
 15.42 11.10 2771.65  -10.95 F2F2            
 15.42  0.00    0.00    0.00                 
 11.60  9.34 1611.87   -5.95 F2              
 11.60  0.00    0.00    0.00                 
 11.60  0.00    0.00    0.00                 
 46.82 46.25  451.50   -8.89 F2              
 46.82 44.84  931.90   -8.02 F2F2            
 46.82 42.21 1470.99   -6.98 F2F2F2          
 12.12 10.46 1532.85  -11.55 F2              
 12.12  0.00    0.00    0.00                 
 12.12 42.21 1470.99   -6.98 F2F2F2          
 47.81 47.22  440.00   -8.27 F2              
 47.81 45.79  908.32   -7.37 F2F2            
 47.81 43.16 1433.45   -6.32 F2F2F2          
 47.65 47.11  441.43   -9.97 F2              
 47.65 45.75  910.03   -9.07 F2F2            
 47.65 43.22 1433.34   -8.00 F2F2F2          
 10.34  8.05 1746.37  -11.44 F2              
 10.34  0.00    0.00    0.00                 
 10.34 43.22 1433.34   -8.00 F2F2F2          
 11.81 10.04 1565.97  -11.25 F2              
 11.81  0.00    0.00    0.00                 
 11.81 43.22 1433.34   -8.00 F2F2F2          
 13.21 11.76 1434.34  -10.85 F2              
 13.21  7.46 3276.89  -10.33 F2F2            
 13.21  0.00    0.00    0.00                 
 49.44 48.74  422.23   -4.63 F2              
 49.44 47.18  873.64   -3.73 F2F2            
 49.44 44.42 1382.26   -2.69 F2F2F2          
 10.20  7.85 1766.97  -11.54 F2              
 10.20  0.00    0.00    0.00                 
 10.20 44.42 1382.26   -2.69 F2F2F2          
 60.59 59.76  307.80   -3.44 F2              
 60.59 58.27  636.74   -2.11 F2F2            
 60.59 55.82 1002.59   -0.67 F2F2F2          
 11.58  9.72 1591.61  -11.05 F2              
 11.58  0.00    0.00    0.00                 
 11.58 55.82 1002.59   -0.67 F2F2F2          
 61.81 61.01  295.90   -4.88 F2              
 61.81 59.57  611.57   -3.45 F2F2            
 61.81 57.21  961.56   -1.91 F2F2F2          
 47.71 47.09  441.48   -7.07 F2              
 47.71 45.60  912.29   -6.19 F2F2            
 47.71 42.90 1441.93   -5.16 F2F2F2          
 60.63 59.80  307.44   -3.34 F2              
 60.63 58.30  636.04   -2.01 F2F2            
 60.63 55.85 1001.59   -0.57 F2F2F2          
 11.79 10.00 1568.90  -11.05 F2              
 11.79  0.00    0.00    0.00                 
 11.79 55.85 1001.59   -0.57 F2F2F2          
 16.27 15.24 1216.15   -9.15 F2              
 16.27 11.86 2666.12   -8.66 F2F2            
 16.27  0.00    0.00    0.00                 
 48.94 48.25  427.86   -4.74 F2              
 48.94 46.69  885.37   -3.85 F2F2            
 48.94 43.91 1401.33   -2.83 F2F2F2          
 61.74 60.89  296.89   -3.18 F2              
 61.74 59.40  614.39   -1.79 F2F2            
 61.74 56.97  967.55   -0.29 F2F2F2          
 15.06 13.94 1292.33  -10.75 F2              
 15.06 10.43 2851.59  -10.25 F2F2            
 15.06  0.00    0.00    0.00                 
 62.80 61.98  286.59   -4.62 F2              
 62.80 60.54  592.58   -3.14 F2F2            
 62.80 58.20  931.94   -1.54 F2F2F2          
 46.43 45.91  455.74  -10.50 F2              
 46.43 44.56  939.49   -9.62 F2F2            
 46.43 42.02 1480.52   -8.58 F2F2F2          
 16.63 15.67 1193.25   -9.65 F2              
 16.63 12.45 2601.21   -9.15 F2F2            
 16.63  0.00    0.00    0.00                 
 45.68 45.25  464.03  -13.31 F2              
 45.68 44.01  954.47  -12.45 F2F2            
 45.68 41.64 1499.51  -11.39 F2F2F2          
 12.81 11.28 1469.02  -11.05 F2              
 12.81  0.00    0.00    0.00                 
 12.81 41.64 1499.51  -11.39 F2F2F2          
 12.37 10.73 1510.48  -10.95 F2              
 12.37  0.00    0.00    0.00                 
 12.37 41.64 1499.51  -11.39 F2F2F2          
 45.62 45.17  465.00  -12.51 F2              
 45.62 43.89  957.16  -11.65 F2F2            
 45.62 41.46 1505.50  -10.60 F2F2F2          
 48.23 47.57  435.71   -5.96 F2              
 48.23 46.05  901.00   -5.07 F2F2            
 48.23 43.31 1425.14   -4.05 F2F2F2          
 12.72 11.18 1476.86  -11.15 F2              
 12.72  0.00    0.00    0.00                 
 12.72 43.31 1425.14   -4.05 F2F2F2          
 11.76  9.97 1571.25  -11.25 F2              
 11.76  0.00    0.00    0.00                 
 11.76 43.31 1425.14   -4.05 F2F2F2          
 60.38 59.54  309.91   -2.95 F2              
 60.38 58.03  641.30   -1.64 F2F2            
 60.38 55.56 1010.27   -0.23 F2F2F2          
 61.00 60.17  303.88   -3.42 F2              
 61.00 58.68  628.67   -2.07 F2F2            
 61.00 56.24  989.86   -0.61 F2F2F2          
 61.94 61.11  294.84   -3.97 F2              
 61.94 59.65  609.82   -2.55 F2F2            
 61.94 57.26  959.64   -1.03 F2F2F2          
 12.03 10.36 1541.19  -11.75 F2              
 12.03  0.00    0.00    0.00                 
 12.03 57.26  959.64   -1.03 F2F2F2          
 61.58 60.75  298.29   -3.79 F2              
 61.58 59.28  616.99   -2.40 F2F2            
 61.58 56.87  971.10   -0.90 F2F2F2          
 10.21  7.85 1766.01  -11.44 F2              
 10.21  0.00    0.00    0.00                 
 10.21 56.87  971.10   -0.90 F2F2F2          
 11.44  9.56 1606.04  -11.35 F2              
 11.44  0.00    0.00    0.00                 
 11.44 56.87  971.10   -0.90 F2F2F2          
 13.46 12.08 1412.34  -11.15 F2              
 13.46  8.00 3196.49  -10.63 F2F2            
 13.46  0.00    0.00    0.00                 
 11.98 10.26 1547.83  -11.35 F2              
 11.98  0.00    0.00    0.00                 
 11.98  0.00    0.00    0.00                 
 13.28 11.86 1427.71  -11.05 F2              
 13.28  7.65 3248.99  -10.53 F2F2            
 13.28  0.00    0.00    0.00                 
 13.42 12.03 1415.64  -11.15 F2              
 13.42  7.93 3207.13  -10.63 F2F2            
 13.42  0.00    0.00    0.00                 
 11.56  9.71 1592.96  -11.25 F2              
 11.56  0.00    0.00    0.00                 
 11.56  0.00    0.00    0.00                 
 13.21 11.79 1433.10  -11.25 F2              
 13.21  7.59 3262.17  -10.73 F2F2            
 13.21  0.00    0.00    0.00                 
 12.66 11.09 1483.18  -10.95 F2              
 12.66  0.00    0.00    0.00                 
 12.66  0.00    0.00    0.00                 
 60.11 59.15  313.37    1.72 F2              
 60.11 57.50  650.57    2.94 F2F2            
 60.11 54.85 1029.06    4.22 F2F2F2          
 11.47  9.64 1600.85  -11.75 F2              
 11.47  0.00    0.00    0.00                 
 11.47 54.85 1029.06    4.22 F2F2F2          
 12.15 10.46 1531.77  -11.05 F2              
 12.15  0.00    0.00    0.00                 
 12.15 54.85 1029.06    4.22 F2F2F2          
 12.97 11.47 1454.99  -10.95 F2              
 12.97  7.06 3355.42  -10.42 F2F2            
 12.97  0.00    0.00    0.00                 
 11.58  9.75 1590.35  -11.35 F2              
 11.58  0.00    0.00    0.00                 
 11.58  0.00    0.00    0.00                 
 13.29 11.87 1426.78  -11.05 F2              
 13.29  7.67 3245.75  -10.53 F2F2            
 13.29  0.00    0.00    0.00                 
 11.89 10.13 1558.00  -11.15 F2              
 11.89  0.00    0.00    0.00                 
 11.89  0.00    0.00    0.00                 
 14.06 12.77 1365.50  -10.75 F2              
 14.06  8.88 3060.86  -10.24 F2F2            
 14.06  0.00    0.00    0.00                 
 13.06 11.60 1446.43  -11.15 F2              
 13.06  7.29 3311.74  -10.62 F2F2            
 13.06  0.00    0.00    0.00                 
 12.71 11.16 1478.12  -11.05 F2              
 12.71  0.00    0.00    0.00                 
 12.71  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
 11.92 10.17 1554.80  -11.15 F2              
 11.92  0.00    0.00    0.00                 
 11.92  0.00    0.00    0.00                 
 11.31  9.41 1619.98  -11.55 F2              
 11.31  0.00    0.00    0.00                 
 11.31  0.00    0.00    0.00                 
 11.35  9.45 1615.73  -11.45 F2              
 11.35  0.00    0.00    0.00                 
 11.35  0.00    0.00    0.00                 
 12.25 10.59 1521.39  -11.15 F2              
 12.25  0.00    0.00    0.00                 
 12.25  0.00    0.00    0.00                 
 11.95 10.21 1551.74  -11.15 F2              
 11.95  0.00    0.00    0.00                 
 11.95  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
 28.14 27.82  756.38  -13.67 F2              
 28.14 26.23 1573.10  -13.10 F2F2            
 28.14 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00                 
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 26.23 1573.10  -13.10 F2F2            
  0.00 23.01 2554.84  -12.30 F2F2F2          
 59.31 58.30  321.88    3.79 F2              
 59.31 56.58  669.25    4.94 F2F2            
 59.31 53.82 1060.88    6.14 F2F2F2          
 62.36 61.34  292.61    3.25 F2              
 62.36 59.64  608.63    4.57 F2F2            
 62.36 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.64  608.63    4.57 F2F2            
  0.00 56.99  964.20    5.94 F2F2F2          
 39.60 39.12  546.44   -9.82 F2              
 39.60 37.63 1130.88   -9.09 F2F2            
 39.60 34.72 1800.59   -8.19 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 37.63 1130.88   -9.09 F2F2            
  0.00 34.72 1800.59   -8.19 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 37.63 1130.88   -9.09 F2F2            
  0.00 34.72 1800.59   -8.19 F2F2F2          
 61.84 60.85  297.37    2.32 F2              
 61.84 59.18  618.03    3.64 F2F2            
 61.84 56.54  978.33    5.00 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.18  618.03    3.64 F2F2            
  0.00 56.54  978.33    5.00 F2F2F2          
 59.03 58.08  324.20    1.58 F2              
 59.03 56.41  673.09    2.76 F2F2            
 59.03 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00                 
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.41  673.09    2.76 F2F2            
  0.00 53.72 1065.19    4.01 F2F2F2          
 67.25 66.02  248.00    9.96 F2              
 67.25 64.17  519.70   11.47 F2F2            
 67.25 61.48  829.00   12.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 64.17  519.70   11.47 F2F2            
  0.00 61.48  829.00   12.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 64.17  519.70   11.47 F2F2            
  0.00 61.48  829.00   12.94 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 64.17  519.70   11.47 F2F2            
  0.00 61.48  829.00   12.94 F2F2F2          
 62.45 61.26  292.90   10.31 F2              
 62.45 59.39  611.90   11.49 F2F2            
 62.45 56.57  974.19   12.65 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.39  611.90   11.49 F2F2            
  0.00 56.57  974.19   12.65 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.39  611.90   11.49 F2F2            
  0.00 56.57  974.19   12.65 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.39  611.90   11.49 F2F2            
  0.00 56.57  974.19   12.65 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 59.39  611.90   11.49 F2F2            
  0.00 56.57  974.19   12.65 F2F2F2          
 64.91 63.65  270.12   12.45 F2              
 64.91 61.75  565.80   13.72 F2F2            
 64.91 58.94  902.64   14.94 F2F2F2          
 66.05 64.81  259.31   11.05 F2              
 66.05 62.94  543.18   12.43 F2F2            
 66.05 60.19  866.36   13.78 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 62.94  543.18   12.43 F2F2            
  0.00 60.19  866.36   13.78 F2F2F2          
 38.06 37.54  570.15   -8.14 F2              
 38.06 35.94 1183.08   -7.45 F2F2            
 38.06 32.81 1894.37   -6.60 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 35.94 1183.08   -7.45 F2F2            
  0.00 32.81 1894.37   -6.60 F2F2F2          
  0.00  0.00    0.00    0.00                 
  0.00 35.94 1183.08   -7.45 F2F2            
  0.00 32.81 1894.37   -6.60 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 35.94 1183.08   -7.45 F2F2            
  0.00 32.81 1894.37   -6.60 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 35.94 1183.08   -7.45 F2F2            
  0.00 32.81 1894.37   -6.60 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 35.94 1183.08   -7.45 F2F2            
  0.00 32.81 1894.37   -6.60 F2F2F2          
 65.58 64.42  263.20    7.94 F2              
 65.58 62.61  550.07    9.37 F2F2            
 65.58 59.92  875.27   10.79 F2F2F2          
 28.79 28.50  740.63  -14.56 F2              
 28.79 26.99 1537.03  -13.98 F2F2            
 28.79 23.93 2483.74  -13.17 F2F2F2          
 59.28 58.15  323.07    9.26 F2              
 59.28 56.28  673.88   10.30 F2F2            
 59.28 53.39 1072.18   11.35 F2F2F2          
 63.57 62.44  281.90    7.40 F2              
 63.57 60.64  588.24    8.71 F2F2            
 63.57 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 60.64  588.24    8.71 F2F2            
  0.00 57.91  934.96   10.02 F2F2F2          
 59.80 58.85  316.67    1.22 F2              
 59.80 57.20  657.37    2.44 F2F2            
 59.80 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00                 
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 57.20  657.37    2.44 F2F2            
  0.00 54.54 1039.85    3.73 F2F2F2          
  7.50  6.65 1411.99  -12.32 Es              
  7.50  6.24 2762.16  -12.26 EsEs            
  7.50  5.92 4120.95  -12.22 EEsEs           
  0.00  0.00    0.00    0.00 E               
  0.00  6.24 2762.16  -12.26 EsEs            
  0.00  5.92 4120.95  -12.22 EEsEs           
  0.00  0.00    0.00    0.00 E               
  0.00  6.24 2762.16  -12.26 EsEs            
  0.00  5.92 4120.95  -12.22 EEsEs           
  5.44  3.39 1807.94  -11.78 Es              
  5.44  2.99 3568.38  -11.71 EEs             
  5.44  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  2.99 3568.38  -11.71 EEs             
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  2.99 3568.38  -11.71 EEs             
  0.00  0.00    0.00    0.00                 
  9.91  7.37 1815.81  -11.24 F2              
  9.91  0.00    0.00    0.00                 
  9.91  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00                 
  3.64  0.96 2074.00  -12.01 E               
  3.64  0.00    0.00    0.00 EE              
  3.64  0.00    0.00    0.00                 
  6.23  4.82 1615.66  -12.70 Es              
  6.23  4.39 3177.06  -12.63 EEs             
  6.23  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  4.39 3177.06  -12.63 EEs             
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  4.39 3177.06  -12.63 EEs             
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  4.39 3177.06  -12.63 EEs             
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  4.39 3177.06  -12.63 EEs             
  0.00  0.00    0.00    0.00                 
  4.00  1.90 1961.73  -12.41 E               
  4.00  0.78 4047.60  -12.34 EE              
  4.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.78 4047.60  -12.34 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.78 4047.60  -12.34 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.78 4047.60  -12.34 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.78 4047.60  -12.34 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.78 4047.60  -12.34 EE              
  0.00  0.00    0.00    0.00                 
  4.13  2.09 1941.62  -12.41 E               
  4.13  1.25 3964.00  -12.34 EE              
  4.13  0.00    0.00    0.00                 
  5.31  3.08 1860.03  -12.38 Es              
  5.31  2.68 3670.79  -12.30 EEs             
  5.31  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  2.68 3670.79  -12.30 EEs             
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  2.68 3670.79  -12.30 EEs             
  0.00  0.00    0.00    0.00                 
  3.92  1.72 1983.67  -12.21 E               
  3.92  0.00    0.00    0.00 EE              
  3.92  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00 EE              
  0.00  0.00    0.00    0.00                 
  0.00  0.00    0.00    0.00 E               
  0.00  0.00    0.00    0.00 EE              
  0.00  0.00    0.00    0.00                 
 59.18 58.13  323.46    5.67 F2              
 59.18 56.35  673.31    6.79 F2F2            
 59.18 53.54 1068.80    7.93 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.35  673.31    6.79 F2F2            
  0.00 53.54 1068.80    7.93 F2F2F2          
  0.00  0.00    0.00    0.00 E               
  0.00 56.35  673.31    6.79 F2F2            
