.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2017 2.1 0 0 1 1
-200. 2500. 000.0
102000 111500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  102000 .0 .0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  102000 .0 .0 0.0 000.0 .0 .0 0. 000.0
1
120
 7.36820002 26.45   18.3     0.0
 7.40800000 25.53   20.1     0.0
 7.52720004 25.47   19.2     0.0
 7.56680003 25.09   20.2     0.0
 7.60660000 24.73   19.9     0.0
 7.64619999 24.68   18.6     0.0
 7.68600002 24.05   19.9     0.0
 7.72579999 23.67   20.0     0.0
 7.76540003 23.25   19.3     0.0
 7.80520001 24.54   20.2     0.0
 7.88460002 26.77   19.8     0.0
 8.40100003 22.02   20.8     0.0
 8.44060002 23.61   20.9     0.0
 8.48039999 24.61   20.2     0.0
 8.59960003 23.06   19.9     0.0
 8.63920002 24.43   19.9     0.0
 8.67900000 24.19   19.8     0.0
 8.71860004 23.66   19.9     0.0
 8.75840002 44.87   25.0     0.0
 8.75840002 23.13   19.9     0.0
 8.79820004 46.02   27.4     0.0
 8.79820004 25.00   20.0     0.0
 8.83780003 42.55   26.3     0.0
 8.83780003 24.50   19.8     0.0
 8.87760001 44.66   27.3     0.0
 8.87760001 24.24   20.1     0.0
 8.91720000 24.03   20.2     0.0
 8.95700002 24.38   20.4     0.0
 8.99680000 45.87   26.1     0.0
 8.99680000 25.63   20.6     0.0
 9.03640004 42.60   28.5     0.0
 9.03640004 25.87   20.3     0.0
 9.07620001 23.68   20.0     0.0
 9.11580000 43.42   28.0     0.0
 9.11580000 24.36   20.6     0.0
 9.15560003 23.16   21.0     0.0
 9.19540000 42.95   27.8     0.0
 9.19540000 23.42   20.4     0.0
 9.23499999 23.74   20.7     0.0
 9.27480002 23.78   20.9     0.0
 9.31440001 24.31   20.1     0.0
 9.35420003 26.26   20.3     0.0
 9.39400001 26.89   20.4     0.0
 9.43360000 39.62   21.7     0.0
 9.43360000 28.20   20.5     0.0
 9.47340002 28.27   20.6     0.0
 9.51300002 26.66   20.7     0.0
 9.59260002 34.33   23.3     0.0
 9.59260002 24.41   20.3     0.0
 9.63220001 34.79   22.0     0.0
 9.63220001 35.51   23.6     0.0
 9.63220001 24.26   20.4     0.0
 9.67200003 36.00   23.1     0.0
 9.67200003 24.74   20.4     0.0
 9.71160002 35.27   22.5     0.0
 9.71160002 30.28   21.0     0.0
 9.75140000 37.58   21.6     0.0
 9.75140000 36.68   22.8     0.0
 9.75140000 29.31   21.7     0.0
 9.75140000 35.33   23.7     0.0
 9.79120002 34.75   23.5     0.0
 9.79120002 35.38   22.5     0.0
 9.79120002 35.01   24.0     0.0
 9.79120002 27.03   20.8     0.0
 9.83080001 34.86   23.7     0.0
 9.83080001 26.38   20.6     0.0
 9.87060004 35.26   23.7     0.0
 9.87060004 29.23   21.1     0.0
 9.91020003 35.67   24.0     0.0
 9.91020003 29.35   21.9     0.0
 9.95000000 36.29   23.9     0.0
 9.95000000 27.66   20.8     0.0
 9.98960000 35.43   23.9     0.0
 9.98960000 27.52   20.8     0.0
10.02940002 35.40   23.7     0.0
10.02940002 29.11   21.8     0.0
10.06920000 35.05   23.9     0.0
10.06920000 27.51   21.5     0.0
10.10880003 34.67   24.0     0.0
10.10880003 27.13   20.6     0.0
10.14860001 34.17   23.8     0.0
10.14860001 28.53   21.7     0.0
10.18820000 33.70   23.6     0.0
10.18820000 27.00   22.4     0.0
10.22800003 33.67   23.5     0.0
10.22800003 25.48   20.1     0.0
10.26780000 32.71   23.9     0.0
10.26780000 26.71   20.9     0.0
10.30739999 32.46   23.4     0.0
10.30739999 27.94   21.5     0.0
10.34720002 32.55   23.5     0.0
10.34720002 26.84   21.4     0.0
10.38680001 31.30   23.2     0.0
10.38680001 24.63   21.3     0.0
10.42660003 31.12   22.9     0.0
10.42660003 25.06   21.0     0.0
10.46640001 30.39   23.1     0.0
10.46640001 24.91   21.3     0.0
10.50600000 30.26   22.9     0.0
10.50600000 25.36   21.3     0.0
10.54580002 29.64   22.7     0.0
10.54580002 25.10   21.9     0.0
10.58540001 28.83   23.2     0.0
10.58540001 24.97   21.7     0.0
10.62520004 28.74   22.9     0.0
10.62520004 24.92   21.6     0.0
10.66500001 28.73   23.4     0.0
10.66500001 24.91   21.7     0.0
10.70460000 28.12   22.8     0.0
10.70460000 24.62   21.5     0.0
10.74440003 27.41   23.1     0.0
10.74440003 24.57   21.7     0.0
10.78400002 27.26   22.8     0.0
10.78400002 24.46   21.5     0.0
10.82380000 26.91   22.8     0.0
10.82380000 24.21   21.4     0.0
10.86360002 24.38   21.5     0.0
10.90320001 25.13   21.3     0.0
10.94300003 27.45   20.5     0.0
10.98260003 26.26   22.6     0.0
0 0                       
22                        
