
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 07:00:02.209   9.99600000   9995.99969   0.11  -81.8   21.3  28.0 11.40  353.5     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00     0.0  353.52    0.00    0.00    1.9     25202.209     13.50   47.24000   39.71000  "Undefined"       0.0       -0.31  0.00000000
04.04.2019 07:00:36.761   9.99600000   9996.00033   0.11  -80.8   22.2  28.0 13.80  357.8     0.0  357.84    0.00    0.00     0.0  357.84    0.00    0.00     0.0  357.84    0.00    0.00    1.9     25236.761     13.50   47.24000   39.71000  "Undefined"       0.0        0.33  0.00000000
04.04.2019 07:01:32.151   9.99600000   9996.00319   0.09  -84.1   19.9  28.0 14.40  351.4     0.0  351.40    0.00    0.00     0.0  351.40    0.00    0.00     0.0  351.40    0.00    0.00    1.5     25292.151     13.50   47.24000   39.71000  "Undefined"       0.0        3.19  0.00000000
04.04.2019 07:01:55.009   9.99600000   9995.99963   0.11  -76.9   26.1  28.0  8.40  356.4  1310.0  356.48   58.99   38.32     0.0  356.43    0.00    0.00     0.0  356.43    0.00    0.00    1.7     25315.009     13.50   47.24000   39.71000  "Undefined"       0.0       -0.37  0.00000000
04.04.2019 07:04:04.025   9.99600000   9995.99988   0.11  -80.9   22.1  28.0  7.80  352.1  1376.0  352.23   59.47   36.44  2754.5  352.69   71.59   29.98     0.0  352.06    0.00    0.00    1.9     25444.025     13.50   47.24000   39.71000  "Undefined"       0.0       -0.12  0.00000000
04.04.2019 07:07:07.065   9.99600000   9995.99968   0.11  -84.5   18.5  28.0  9.00  356.4  1276.9  356.47   58.70   38.36     0.0  356.42    0.00    0.00     0.0  356.42    0.00    0.00    1.8     25627.065     13.50   47.24000   39.71000  "Undefined"       0.0       -0.32  0.00000000
04.04.2019 07:07:39.894   9.99600000   9995.99957   0.07  -88.1   17.1  28.0 10.80  355.7     0.0  355.67    0.00    0.00     0.0  355.67    0.00    0.00     0.0  355.67    0.00    0.00    2.0     25659.894     13.50   47.24000   39.71000  "Undefined"       0.0       -0.43  0.00000000
04.04.2019 07:10:50.146   9.99600000   9996.00215   0.11  -88.2   14.8  28.0 10.20  349.2     0.0  349.18    0.00    0.00     0.0  349.18    0.00    0.00     0.0  349.18    0.00    0.00    2.0     25850.146     13.50   47.24000   39.71000  "Undefined"       0.0        2.15  0.00000000
04.04.2019 07:21:57.789   9.99600000   9995.99866   0.22  -85.6   14.4  28.0  5.40  347.8  1568.7  348.14   60.93   33.79  3331.7  349.26   75.75   17.49     0.0  347.80    0.00    0.00    1.5     26517.789     13.50   47.24000   39.71000  "Undefined"       0.0       -1.34  0.00000000
04.04.2019 07:22:08.369   9.99600000   9996.00559   0.15  -92.8    8.8  28.0  6.60  348.5  1937.4  349.07   64.18   32.22  3584.4  350.35   77.98   14.28     0.0  348.52    0.00    0.00    1.8     26528.369     13.50   47.24000   39.71000  "Undefined"       0.0        5.59  0.00000000
