
h0= 150.0 hm= 250.0
150.00    0.000   0.00000   0.00000   0.00000   39.200   42.700
151.01    0.992   0.00000   0.00000   0.00000   39.200   42.700
152.02    1.400   0.00000   0.00000   0.00000   39.200   42.700
153.03    1.710   0.00000   0.00000   0.00000   39.200   42.700
154.04    1.970   0.00000   0.00000   0.00000   39.200   42.700
155.05    2.196   0.00000   0.00000   0.00000   39.200   42.700
156.06    2.400   0.00000   0.00000   0.00000   39.200   42.700
157.07    2.585   0.00000   0.00000   0.00000   39.200   42.700
158.08    2.757   0.00000   0.00000   0.00000   39.200   42.700
159.09    2.916   0.00000   0.00000   0.00000   39.200   42.700
160.10    3.066   0.00000   0.00000   0.00000   39.200   42.700
161.11    3.207   0.00000   0.00000   0.00000   39.200   42.700
162.12    3.340   0.00000   0.00000   0.00000   39.200   42.700
163.13    3.468   0.00000   0.00000   0.00000   39.200   42.700
164.14    3.589   0.00000   0.00000   0.00000   39.200   42.700
165.15    3.705   0.00000   0.00000   0.00000   39.200   42.700
166.16    3.816   0.00000   0.00000   0.00000   39.200   42.700
167.17    3.922   0.00000   0.00000   0.00000   39.200   42.700
168.18    4.025   0.00000   0.00000   0.00000   39.200   42.700
169.19    4.124   0.00000   0.00000   0.00000   39.200   42.700
170.20    4.219   0.00000   0.00000   0.00000   39.200   42.700
171.21    4.311   0.00000   0.00000   0.00000   39.200   42.700
172.22    4.400   0.00000   0.00000   0.00000   39.200   42.700
173.23    4.486   0.00000   0.00000   0.00000   39.200   42.700
174.24    4.569   0.00000   0.00000   0.00000   39.200   42.700
175.25    4.650   0.00000   0.00000   0.00000   39.200   42.700
176.26    4.728   0.00000   0.00000   0.00000   39.200   42.700
177.27    4.804   0.00000   0.00000   0.00000   39.200   42.700
178.28    4.878   0.00000   0.00000   0.00000   39.200   42.700
179.29    4.950   0.00000   0.00000   0.00000   39.200   42.700
180.30    5.020   0.00000   0.00000   0.00000   39.200   42.700
181.31    5.087   0.00000   0.00000   0.00000   39.200   42.700
182.32    5.153   0.00000   0.00000   0.00000   39.200   42.700
183.33    5.217   0.00000   0.00000   0.00000   39.200   42.700
184.34    5.280   0.00000   0.00000   0.00000   39.200   42.700
185.35    5.341   0.00000   0.00000   0.00000   39.200   42.700
186.36    5.400   0.00000   0.00000   0.00000   39.200   42.700
187.37    5.457   0.00000   0.00000   0.00000   39.200   42.700
188.38    5.513   0.00000   0.00000   0.00000   39.200   42.700
189.39    5.568   0.00000   0.00000   0.00000   39.200   42.700
190.40    5.621   0.00000   0.00000   0.00000   39.200   42.700
191.41    5.673   0.00000   0.00000   0.00000   39.200   42.700
192.42    5.723   0.00000   0.00000   0.00000   39.200   42.700
193.43    5.772   0.00000   0.00000   0.00000   39.200   42.700
194.44    5.820   0.00000   0.00000   0.00000   39.200   42.700
195.45    5.867   0.00000   0.00000   0.00000   39.200   42.700
196.46    5.912   0.00000   0.00000   0.00000   39.200   42.700
197.47    5.957   0.00000   0.00000   0.00000   39.200   42.700
198.48    6.000   0.00000   0.00000   0.00000   39.200   42.700
199.49    6.042   0.00000   0.00000   0.00000   39.200   42.700
200.51    6.082   0.00000   0.00000   0.00000   39.200   42.700
201.52    6.122   0.00000   0.00000   0.00000   39.200   42.700
202.53    6.161   0.00000   0.00000   0.00000   39.200   42.700
203.54    6.198   0.00000   0.00000   0.00000   39.200   42.700
204.55    6.235   0.00000   0.00000   0.00000   39.200   42.700
205.56    6.271   0.00000   0.00000   0.00000   39.200   42.700
206.57    6.305   0.00000   0.00000   0.00000   39.200   42.700
207.58    6.339   0.00000   0.00000   0.00000   39.200   42.700
208.59    6.371   0.00000   0.00000   0.00000   39.200   42.700
209.60    6.403   0.00000   0.00000   0.00000   39.200   42.700
210.61    6.434   0.00000   0.00000   0.00000   39.200   42.700
211.62    6.464   0.00000   0.00000   0.00000   39.200   42.700
212.63    6.493   0.00000   0.00000   0.00000   39.200   42.700
213.64    6.521   0.00000   0.00000   0.00000   39.200   42.700
214.65    6.548   0.00000   0.00000   0.00000   39.200   42.700
215.66    6.574   0.00000   0.00000   0.00000   39.200   42.700
216.67    6.600   0.00000   0.00000   0.00000   39.200   42.700
217.68    6.624   0.00000   0.00000   0.00000   39.200   42.700
218.69    6.648   0.00000   0.00000   0.00000   39.200   42.700
219.70    6.671   0.00000   0.00000   0.00000   39.200   42.700
220.71    6.693   0.00000   0.00000   0.00000   39.200   42.700
221.72    6.714   0.00000   0.00000   0.00000   39.200   42.700
222.73    6.735   0.00000   0.00000   0.00000   39.200   42.700
223.74    6.754   0.00000   0.00000   0.00000   39.200   42.700
224.75    6.773   0.00000   0.00000   0.00000   39.200   42.700
225.76    6.791   0.00000   0.00000   0.00000   39.200   42.700
226.77    6.808   0.00000   0.00000   0.00000   39.200   42.700
227.78    6.825   0.00000   0.00000   0.00000   39.200   42.700
228.79    6.841   0.00000   0.00000   0.00000   39.200   42.700
229.80    6.856   0.00000   0.00000   0.00000   39.200   42.700
230.81    6.870   0.00000   0.00000   0.00000   39.200   42.700
231.82    6.883   0.00000   0.00000   0.00000   39.200   42.700
232.83    6.896   0.00000   0.00000   0.00000   39.200   42.700
233.84    6.908   0.00000   0.00000   0.00000   39.200   42.700
234.85    6.919   0.00000   0.00000   0.00000   39.200   42.700
235.86    6.930   0.00000   0.00000   0.00000   39.200   42.700
236.87    6.939   0.00000   0.00000   0.00000   39.200   42.700
237.88    6.948   0.00000   0.00000   0.00000   39.200   42.700
238.89    6.957   0.00000   0.00000   0.00000   39.200   42.700
239.90    6.964   0.00000   0.00000   0.00000   39.200   42.700
240.91    6.971   0.00000   0.00000   0.00000   39.200   42.700
241.92    6.977   0.00000   0.00000   0.00000   39.200   42.700
242.93    6.982   0.00000   0.00000   0.00000   39.200   42.700
243.94    6.987   0.00000   0.00000   0.00000   39.200   42.700
244.95    6.991   0.00000   0.00000   0.00000   39.200   42.700
245.96    6.994   0.00000   0.00000   0.00000   39.200   42.700
246.97    6.997   0.00000   0.00000   0.00000   39.200   42.700
247.98    6.999   0.00000   0.00000   0.00000   39.200   42.700
248.99    7.000   0.00000   0.00000   0.00000   39.200   42.700
250.00    7.000   0.00000   0.00000   0.00000   39.200   42.700
