
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 15:00:03.166   8.05200000   8051.75838   2.26  -52.8   35.1  28.0 32.40  213.9   851.1  214.25   40.63   34.14  1631.2  214.50   34.52   29.78  2293.8  214.79   29.25   26.48    1.4     54003.166     13.50   47.10740   39.80800  "Undefined"       0.0     -241.62  0.00000000
04.04.2019 15:00:03.166   8.05200000   8051.75838   2.26  -52.8   35.1  28.0 10.20  216.0   931.1  216.18   40.15   33.35  1854.0  216.30   32.98   28.12  2770.8  216.38   25.69   23.70    1.4     54003.166     13.50   47.10740   39.80800  "Undefined"       0.0     -241.62  0.00000000
04.04.2019 15:00:13.889   8.05200000   8051.12449   1.19  -47.4   33.2  28.0 30.00  216.0   913.1  216.35   40.30   33.43  1783.4  216.60   33.58   28.40  2487.7  216.89   28.05   24.80    1.4     54013.889     13.50   47.10740   39.80800  "Undefined"       0.0     -875.51  0.00000000
04.04.2019 15:00:13.889   8.05200000   8051.12449   1.19  -47.4   33.2  28.0  8.40  216.0  1050.4  216.14   39.23   32.63  2093.4  216.26   31.08   26.93  3131.6  216.34   22.77   22.15    1.4     54013.889     13.50   47.10740   39.80800  "Undefined"       0.0     -875.51  0.00000000
04.04.2019 15:01:01.333   8.05200000   8051.85861   2.26  -45.6   42.3  28.0 34.80  216.0   835.9  216.55   40.90   33.89  1560.0  216.88   35.36   29.53  2186.4  217.25   30.50   26.13    1.6     54061.333     13.50   47.10740   39.80800  "Undefined"      -0.0     -141.39  0.00000000
04.04.2019 15:01:01.333   8.05200000   8051.85861   2.26  -45.6   42.3  28.0 15.60  216.0   710.0  216.16   41.83   34.76  1407.3  216.28   36.48   30.53  2096.5  216.36   31.08   26.88    1.5     54061.333     13.50   47.10740   39.80800  "Undefined"      -0.0     -141.39  0.00000000
04.04.2019 15:01:13.166   8.05200000   8051.23725   2.26  -53.0   33.9  28.0 36.00  215.3   847.5  215.93   40.77   33.91  1541.4  216.33   35.44   29.77  2140.0  216.74   30.79   26.54    1.5     54073.166     13.50   47.10740   39.80800  "Undefined"      65.2     -762.75  0.00000000
04.04.2019 15:01:13.166   8.05200000   8051.23725   2.26  -53.0   33.9  28.0 18.60  215.3   742.4  215.54   41.55   34.63  1396.6  215.67   36.50   30.73  2028.5  215.77   31.53   27.41    1.5     54073.166     13.50   47.10740   39.80800  "Undefined"      65.2     -762.75  0.00000000
04.04.2019 15:01:36.976   8.05200000   8051.64434   2.26  -52.6   35.3  28.0 13.80  216.0   764.1  216.13   41.42   34.41  1518.5  216.25   35.61   29.92  2266.3  216.33   29.72   26.06    1.4     54096.976     13.50   47.10740   39.80800  "Undefined"       0.0     -355.66  0.00000000
04.04.2019 15:01:48.267   8.05200000   8051.71311   2.26  -42.5   45.4  28.0 19.80  216.0     0.0  216.01    0.00    0.00     0.0  216.01    0.00    0.00     0.0  216.01    0.00    0.00    1.5     54108.267     13.50   47.10740   39.80800  "Undefined"       0.0     -286.89  0.00000000
04.04.2019 15:01:48.267   8.05200000   8051.71311   2.26  -42.5   45.4  28.0 34.20  216.0   836.2  216.45   40.89   33.90  1574.1  216.76   35.24   29.48  2211.3  217.11   30.28   26.06    1.4     54108.267     13.50   47.10740   39.80800  "Undefined"       0.0     -286.89  0.00000000
04.04.2019 15:02:10.940   8.05200000   8051.77403   1.22  -48.6   42.0  28.0 31.20  216.7   877.5  217.09   40.63   33.54  1700.1  217.34   34.33   28.64  2388.6  217.63   28.97   25.00    1.5     54130.940     13.50   47.10740   39.80800  "Undefined"       0.0     -225.97  0.00000000
04.04.2019 15:02:10.940   8.05200000   8051.77403   1.22  -48.6   42.0  28.0 12.00  216.0   837.3  216.14   40.86   33.94  1666.3  216.26   34.46   29.12  2489.1  216.34   27.94   25.00    1.5     54130.940     13.50   47.10740   39.80800  "Undefined"       0.0     -225.97  0.00000000
04.04.2019 15:02:22.776   8.05200000   8051.47224   1.95  -49.5   40.2  28.0 37.20  215.3   913.1  216.32   40.30   33.44  1567.5  216.89   35.31   29.49  2128.2  217.42   30.99   26.37    1.7     54142.776     13.50   47.10740   39.80800  "Undefined"      67.0     -527.76  0.00000000
04.04.2019 15:02:22.776   8.05200000   8051.47224   1.95  -49.5   40.2  28.0 12.60  215.3   810.7  215.42   41.02   34.21  1612.7  215.54   34.79   29.60  2408.6  215.62   28.47   25.65    1.4     54142.776     13.50   47.10740   39.80800  "Undefined"      67.0     -527.76  0.00000000
04.04.2019 15:02:34.605   8.05200000   8051.79653   2.21  -49.1   38.9  28.0 34.20  215.3   835.3  215.79   40.85   34.01  1572.1  216.09   35.17   29.67  2207.4  216.43   30.21   26.31    1.5     54154.605     13.50   47.10740   39.80800  "Undefined"       0.0     -203.47  0.00000000
04.04.2019 15:02:34.605   8.05200000   8051.79653   2.21  -49.1   38.9  28.0 12.00  215.9   837.3  216.11   40.86   33.95  1666.3  216.23   34.45   29.13  2489.1  216.31   27.94   25.02    1.4     54154.605     13.50   47.10740   39.80800  "Undefined"       0.0     -203.47  0.00000000
04.04.2019 15:02:47.597   8.05200000   8051.61058   2.26  -47.0   40.9  28.0  9.60  215.9   967.8  216.12   39.87   33.13  1927.5  216.24   32.40   27.77  2880.9  216.32   24.79   23.24    1.4     54167.597     13.50   47.10740   39.80800  "Undefined"       0.0     -389.42  0.00000000
04.04.2019 15:02:47.597   8.05200000   8051.61058   2.26  -47.0   40.9  28.0 33.60  215.3   838.7  215.75   40.83   33.99  1589.9  216.03   35.03   29.59  2237.2  216.36   29.96   26.19    1.4     54167.597     13.50   47.10740   39.80800  "Undefined"       0.0     -389.42  0.00000000
04.04.2019 15:02:58.349   8.05200000   8051.84777   2.26  -41.7   44.2  28.0 31.80  216.0   863.8  216.38   40.68   33.74  1665.4  216.63   34.51   29.02  2343.6  216.92   29.20   25.48    1.4     54178.349     13.50   47.10740   39.80800  "Undefined"       0.0     -152.23  0.00000000
04.04.2019 15:02:58.349   8.05200000   8051.84777   2.26  -41.7   44.2  28.0 21.60  215.9  1014.2  216.28   39.52   32.82  1689.4  216.40   34.29   28.95  2412.3  216.51   28.58   25.30    1.4     54178.349     13.50   47.10740   39.80800  "Undefined"       0.0     -152.23  0.00000000
04.04.2019 15:03:09.118   8.05200000   8051.26331   1.26  -50.2   40.3  28.0 35.40  216.0   839.8  216.64   40.88   33.85  1549.6  217.00   35.46   29.56  2163.5  217.39   30.71   26.20    1.4     54189.118     13.50   47.10740   39.80800  "Undefined"       0.0     -736.69  0.00000000
04.04.2019 15:03:09.118   8.05200000   8051.26331   1.26  -50.2   40.3  28.0 13.20  215.3   786.4  215.41   41.20   34.37  1563.6  215.53   35.18   29.86  2334.5  215.62   29.06   26.00    1.4     54189.118     13.50   47.10740   39.80800  "Undefined"       0.0     -736.69  0.00000000
04.04.2019 15:03:20.980   8.05200000   8051.12103   2.26  -51.9   36.7  28.0 25.80  215.3   963.2  215.53   39.85   33.26  1908.0  215.72   32.48   28.03  2429.3  215.81   28.33   25.48    1.4     54200.980     13.50   47.10740   39.80800  "Undefined"      62.7     -878.97  0.00000000
04.04.2019 15:03:31.779   8.05200000   8051.57327   2.26  -39.5   48.4  28.0 33.00  216.0   845.2  216.38   40.82   33.86  1613.1  216.65   34.92   29.30  2275.6  216.97   29.75   25.79    1.4     54211.779     13.50   47.10740   39.80800  "Undefined"       0.0     -426.73  0.00000000
