
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 07:14:12.563   8.05200000   8051.84787   2.26  -71.2   16.7  28.0 17.40  217.4  1493.9  218.54   36.21   29.37  3175.6  219.49   23.22   20.39     0.0  217.39    0.00    0.00    1.5     26052.563     13.50   47.24000   39.71000  "Undefined"       0.0     -152.13  0.00000000
04.04.2019 07:14:35.456   8.05200000   8051.77454   2.26  -69.6   18.3  28.0 18.60  216.7  1448.8  217.94   36.48   29.78  3028.9  218.92   24.27   21.32  3911.6  219.32   17.30   17.23    1.5     26075.456     13.50   47.24000   39.71000  "Undefined"       0.0     -225.46  0.00000000
04.04.2019 07:14:35.456   8.05200000   8051.77454   2.26  -69.6   18.3  28.0 19.20  208.1  1381.9  209.25   36.12   32.23  2787.7  210.19   24.60   26.15  3551.5  210.59   18.29   23.24    1.4     26075.456     13.50   47.24000   39.71000  "Undefined"       0.0     -225.46  0.00000000
04.04.2019 07:15:20.537   8.05200000   8051.78610   2.26  -74.1    9.8  28.0  5.40  218.1  1452.0  218.39   36.51   29.65  3341.1  218.64   21.71   20.04     0.0  218.14    0.00    0.00    1.8     26120.537     13.50   47.24000   39.71000  "Undefined"       0.0     -213.90  0.00000000
04.04.2019 07:15:20.537   8.05200000   8051.78610   2.26  -74.1    9.8  28.0  7.20  217.5  1288.8  217.71   37.68   30.77  2988.2  217.98   24.39   21.92     0.0  217.45    0.00    0.00    1.8     26120.537     13.50   47.24000   39.71000  "Undefined"       0.0     -213.90  0.00000000
04.04.2019 07:15:40.943   8.05200000   8051.75567   2.23  -75.1   12.8  28.0 13.80  216.7   881.8  217.05   40.72   33.41  1782.3  217.27   33.81   28.10  2703.1  217.44   26.56   23.46    1.4     26140.943     13.50   47.24000   39.71000  "Undefined"       0.0     -244.33  0.00000000
04.04.2019 07:15:51.133   8.05200000   8051.77742   2.26  -73.9   10.0  28.0 11.40  213.8  1072.7  214.13   39.02   32.76  2175.7  214.37   30.27   27.06     0.0  213.81    0.00    0.00    2.0     26151.133     13.50   47.24000   39.71000  "Undefined"       0.0     -222.58  0.00000000
04.04.2019 07:16:01.702   8.05200000   8051.65503   2.26  -83.8   16.5  28.0 16.20  214.5  1542.1  215.63   35.49   29.83  2457.9  216.02   28.27   25.16     0.0  214.54    0.00    0.00    1.9     26161.702     13.50   47.24000   39.71000  "Undefined"      69.6     -344.97  0.00000000
04.04.2019 07:16:34.945   8.05200000   8051.54572   2.23  -74.2   14.5  28.0  7.80  215.3  1248.2  215.54   37.78   31.48  2859.9  215.81   24.99   23.44     0.0  215.27    0.00    0.00    1.7     26194.945     13.50   47.24000   39.71000  "Undefined"      66.0     -454.28  0.00000000
04.04.2019 07:17:42.616   8.05200000   8051.76993   2.26  -67.0   20.9  28.0 19.20  216.0  1433.5  217.26   36.52   30.03  2964.2  218.27   24.64   21.91  3799.3  218.67   18.04   18.05    1.4     26262.616     13.50   47.24000   39.71000  "Undefined"       0.0     -230.07  0.00000000
04.04.2019 07:17:54.280   8.05200000   8051.74015   2.26  -73.1   14.9  28.0 21.60  213.2  1511.2  214.76   35.63   30.22  2929.7  215.94   24.45   23.08  3624.2  216.38   18.91   19.97    1.3     26274.280     13.50   47.24000   39.71000  "Undefined"       0.0     -259.85  0.00000000
04.04.2019 07:18:27.405   8.05200000   8051.87687   2.26  -72.9   15.5  28.0 13.20  211.7   917.4  211.95   40.08   34.01  1864.0  212.17   32.49   29.22  2829.4  212.34   24.61   25.07    2.0     26307.405     13.50   47.24000   39.71000  "Undefined"      62.2     -123.13  0.00000000
04.04.2019 07:18:38.718   8.05200000   8051.76621   2.26  -72.6   15.3  28.0 14.40  214.5   852.2  214.83   40.79   33.94  1710.4  215.05   34.09   29.11  2587.8  215.22   27.08   24.88    1.5     26318.718     13.50   47.24000   39.71000  "Undefined"       0.0     -233.79  0.00000000
04.04.2019 07:18:49.264   8.05200000   8051.84532   2.26  -68.6   19.3  28.0 13.20  216.0   918.4  216.31   40.39   33.30  1862.3  216.53   33.08   27.90  2827.0  216.70   25.43   23.20    1.7     26329.264     13.50   47.24000   39.71000  "Undefined"       0.0     -154.68  0.00000000
04.04.2019 07:19:00.903   8.05200000   8051.66358   2.26  -77.4   14.9  28.0 14.40  216.0   857.5  216.33   40.86   33.68  1713.0  216.56   34.26   28.67  2587.9  216.74   27.35   24.28    1.8     26340.903     13.50   47.24000   39.71000  "Undefined"      69.3     -336.42  0.00000000
04.04.2019 07:19:11.465   8.05200000   8051.83811   2.26  -66.5   21.4  28.0 13.80  217.4   882.3  217.70   40.77   33.31  1782.5  217.92   33.90   27.91  2703.2  218.09   26.68   23.19    1.3     26351.465     13.50   47.24000   39.71000  "Undefined"       0.0     -161.89  0.00000000
04.04.2019 07:19:22.077   8.05200000   8051.30210   2.26  -73.5   16.3  28.0 16.20  206.6  1486.4  207.63   35.11   32.18  2353.3  207.98   27.92   28.66     0.0  206.63    0.00    0.00    1.9     26362.077     13.50   47.24000   39.71000  "Undefined"      66.3     -697.90  0.00000000
04.04.2019 07:19:22.077   8.05200000   8051.30210   2.26  -73.5   16.3  28.0 13.20  217.4   918.8  217.71   40.49   33.07  1862.3  217.94   33.28   27.47  2826.9  218.11   25.70   22.61    1.4     26362.077     13.50   47.24000   39.71000  "Undefined"      66.3     -697.90  0.00000000
04.04.2019 07:19:45.386   8.05200000   8051.78118   2.26  -72.2   15.8  28.0 15.60  214.6     0.0  214.60    0.00    0.00     0.0  214.60    0.00    0.00     0.0  214.60    0.00    0.00    1.5     26385.386     13.50   47.24000   39.71000  "Undefined"       0.0     -218.82  0.00000000
04.04.2019 07:19:56.655   8.05200000   8051.90368   2.26  -74.6   14.1  28.0 12.00  213.9  1012.1  214.16   39.50   33.10  2055.4  214.39   31.24   27.62     0.0  213.85    0.00    0.00    1.9     26396.655     13.50   47.24000   39.71000  "Undefined"      66.5      -96.32  0.00000000
04.04.2019 07:20:07.250   8.05200000   8051.75612   2.26  -66.8   19.1  28.0 17.40  217.5  1494.5  218.62   36.21   29.35  3178.1  219.57   23.22   20.34     0.0  217.47    0.00    0.00    1.4     26407.250     13.50   47.24000   39.71000  "Undefined"       0.0     -243.88  0.00000000
04.04.2019 07:20:07.250   8.05200000   8051.75612   2.26  -66.8   19.1  28.0 15.00  218.1     0.0  218.14    0.00    0.00     0.0  218.14    0.00    0.00     0.0  218.14    0.00    0.00    1.4     26407.250     13.50   47.24000   39.71000  "Undefined"       0.0     -243.88  0.00000000
04.04.2019 07:20:17.432   8.05200000   8051.84216   2.26  -64.2   23.7  28.0 12.00  216.8  1011.6  217.06   39.74   32.59  2053.0  217.29   31.69   26.68     0.0  216.76    0.00    0.00    1.6     26417.432     13.50   47.24000   39.71000  "Undefined"       0.0     -157.84  0.00000000
04.04.2019 07:20:28.021   8.05200000   8051.79666   2.26  -70.5   17.5  28.0 15.00  217.4     0.0  217.44    0.00    0.00     0.0  217.44    0.00    0.00     0.0  217.44    0.00    0.00    1.5     26428.021     13.50   47.24000   39.71000  "Undefined"       0.0     -203.34  0.00000000
04.04.2019 07:20:49.185   8.05200000   8051.72382   2.26  -69.8   18.1  28.0 12.60  216.0  1000.3  216.33   39.76   32.79  2038.5  216.58   31.70   26.98     0.0  216.00    0.00    0.00    1.6     26449.185     13.50   47.24000   39.71000  "Undefined"       0.0     -276.18  0.00000000
04.04.2019 07:20:59.354   8.05200000   8051.53030   2.26  -79.4   15.0  28.0 13.20  214.6   949.0  214.90   40.05   33.34  1936.7  215.14   32.30   27.95  2943.4  215.32   24.22   23.29    1.6     26459.354     13.50   47.24000   39.71000  "Undefined"      66.1     -469.70  0.00000000
04.04.2019 07:21:09.883   8.05200000   8051.77031   2.26  -69.5   18.4  28.0 14.40  216.7     0.0  216.68    0.00    0.00     0.0  216.68    0.00    0.00     0.0  216.68    0.00    0.00    1.7     26469.883     13.50   47.24000   39.71000  "Undefined"       0.0     -229.69  0.00000000
04.04.2019 07:21:21.164   8.05200000   8051.83252   2.26  -69.8   18.1  28.0 15.60  216.7     0.0  216.67    0.00    0.00     0.0  216.67    0.00    0.00     0.0  216.67    0.00    0.00    1.5     26481.164     13.50   47.24000   39.71000  "Undefined"       0.0     -167.48  0.00000000
04.04.2019 07:21:31.387   8.05200000   8051.81480   2.26  -73.5   14.4  28.0 13.80  216.7     0.0  216.73    0.00    0.00     0.0  216.73    0.00    0.00     0.0  216.73    0.00    0.00    1.7     26491.387     13.50   47.24000   39.71000  "Undefined"       0.0     -185.20  0.00000000
04.04.2019 07:21:41.930   8.05200000   8051.74932   2.26  -63.9   24.1  28.0 13.80  216.0   970.8  216.42   40.00   32.95  1895.8  216.69   32.84   27.67  2845.8  216.88   25.31   23.04    1.4     26501.930     13.50   47.24000   39.71000  "Undefined"       0.0     -250.68  0.00000000
04.04.2019 07:22:03.078   8.05200000   8051.79333   2.26  -71.2   16.7  28.0 17.40  208.1  1355.0  208.98   36.32   32.42     0.0  208.09    0.00    0.00     0.0  208.09    0.00    0.00    1.8     26523.078     13.50   47.24000   39.71000  "Undefined"       0.0     -206.67  0.00000000
04.04.2019 07:22:03.078   8.05200000   8051.79333   2.26  -71.2   16.7  28.0 16.80  219.6  1452.4  220.57   36.77   29.13  3111.7  221.42   24.17   19.82     0.0  219.61    0.00    0.00    1.5     26523.078     13.50   47.24000   39.71000  "Undefined"       0.0     -206.67  0.00000000
04.04.2019 07:22:13.283   8.05200000   8051.78115   2.26  -69.0   18.9  28.0 14.40  208.8     0.0  208.79    0.00    0.00     0.0  208.79    0.00    0.00     0.0  208.79    0.00    0.00    1.8     26533.283     13.50   47.24000   39.71000  "Undefined"       0.0     -218.85  0.00000000
04.04.2019 07:22:13.283   8.05200000   8051.78115   2.26  -69.0   18.9  28.0 11.40  216.7  1185.8  217.14   38.41   31.51  2362.2  217.41   29.27   25.09  3521.9  217.61   20.02   19.77    1.6     26533.283     13.50   47.24000   39.71000  "Undefined"       0.0     -218.85  0.00000000
04.04.2019 07:22:25.711   8.05200000   8051.76104   2.26  -67.5   20.4  28.0 14.40  214.6     0.0  214.57    0.00    0.00     0.0  214.57    0.00    0.00     0.0  214.57    0.00    0.00    1.6     26545.711     13.50   47.24000   39.71000  "Undefined"       0.0     -238.96  0.00000000
04.04.2019 07:22:36.266   8.05200000   8051.81773   2.26  -70.0   17.9  28.0 16.20  215.3  1474.2  216.25   36.09   30.05  3119.1  217.09   23.16   21.74     0.0  215.31    0.00    0.00    1.4     26556.266     13.50   47.24000   39.71000  "Undefined"       0.0     -182.27  0.00000000
04.04.2019 07:22:46.823   8.05200000   8051.75143   2.26  -66.6   21.4  28.0 13.80  216.7     0.0  216.71    0.00    0.00     0.0  216.71    0.00    0.00     0.0  216.71    0.00    0.00    1.6     26566.823     13.50   47.24000   39.71000  "Undefined"       0.0     -248.57  0.00000000
04.04.2019 07:23:08.657   8.05200000   8051.72072   2.26  -70.7   17.2  28.0 14.40  216.0     0.0  216.04    0.00    0.00     0.0  216.04    0.00    0.00     0.0  216.04    0.00    0.00    1.5     26588.657     13.50   47.24000   39.71000  "Undefined"       0.0     -279.28  0.00000000
04.04.2019 07:23:19.954   8.05200000   8051.77449   2.26  -65.3   22.6  28.0 14.40  216.7     0.0  216.67    0.00    0.00     0.0  216.67    0.00    0.00     0.0  216.67    0.00    0.00    1.4     26599.954     13.50   47.24000   39.71000  "Undefined"       0.0     -225.51  0.00000000
04.04.2019 07:23:30.504   8.05200000   8051.75280   2.26  -68.8   19.1  28.0 16.80  216.0  1431.8  216.93   36.50   30.12  3036.2  217.76   23.96   21.80     0.0  215.98    0.00    0.00    1.4     26610.504     13.50   47.24000   39.71000  "Undefined"       0.0     -247.20  0.00000000
04.04.2019 07:23:42.504   8.05200000   8051.76516   2.26  -67.9   20.1  28.0 11.40  215.3  1184.5  215.69   38.29   31.81  2363.7  215.97   29.01   25.61  3522.3  216.16   19.69   20.49    1.6     26622.504     13.50   47.24000   39.71000  "Undefined"       0.0     -234.84  0.00000000
04.04.2019 07:24:05.069   8.05200000   8051.47259   2.21  -76.2   13.0  28.0 14.40  217.5     0.0  217.47    0.00    0.00     0.0  217.47    0.00    0.00     0.0  217.47    0.00    0.00    1.6     26645.069     13.50   47.24000   39.71000  "Undefined"      63.0     -527.41  0.00000000
04.04.2019 07:24:15.626   8.05200000   8051.81598   2.26  -71.8   16.1  28.0 13.20  215.3   951.2  215.60   40.08   33.21  1939.3  215.84   32.38   27.72  2947.9  216.02   24.32   22.96    1.4     26655.626     13.50   47.24000   39.71000  "Undefined"       0.0     -184.02  0.00000000
04.04.2019 07:24:27.243   8.05200000   8051.79754   2.26  -64.2   23.7  28.0 13.20  216.0   953.6  216.32   40.12   33.08  1941.9  216.56   32.46   27.48  2952.1  216.75   24.43   22.63    1.4     26667.243     13.50   47.24000   39.71000  "Undefined"       0.0     -202.46  0.00000000
