
delt0=       1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0


Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number=  67.7 IG= 110.5   GMT time:10:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.21| 81.0|3.03|110.0| 0.00|  0.0|11.53|254.1|  62.4|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|108.0| 2.92 | 3.32 | 61.2 |
+==================================+

|  0| 5.00|36026.6|  1|52.03|51.79|  40.435|  40.123|  292.243|   8.8|   0.3|  478.6| 0.000|   0.0|  40.123|  41.359|148.73|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|51.79|51.29|  41.159|  37.547|  583.028|   9.0|   0.5|  951.3| 0.000|   0.0|  40.794|  38.775|148.26|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|51.29|50.39|  42.033|  34.925|  880.087|   9.3|   0.8| 1427.5| 0.000|   0.0|  41.585|  36.195|149.11|   0.0|    0.0|    0.0|F2F2F2          |
|  0| 5.00|36026.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|E               |
|  0| 5.00|36026.6|  1|36.18|35.30|  39.284|  38.393|  482.538|  -4.3|   0.1|  606.9| 0.000|   0.0|  39.554|  40.541|134.04|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.30|34.28|  38.685|  34.062|  965.675|  -4.2|   0.2| 1207.4| 0.000|   0.0|  38.993|  36.225|135.05|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.28|32.83|  37.953|  29.528| 1471.464|  -4.0|   0.4| 1827.1| 0.000|   0.0|  38.333|  31.805|137.78|   0.0|    0.0|    0.0|F2F2F2          |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0| 5.00|36090.4|  1|48.53|48.29|  39.187|  39.821|  325.511|  -7.9|   0.1|  496.6| 0.000|   0.0|  39.492|  41.202|145.90|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|48.29|47.83|  38.531|  36.956|  647.178|  -7.6|   0.4|  984.3| 0.000|   0.0|  38.858|  38.353|145.38|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|47.83|47.01|  37.822|  34.045|  974.068|  -7.3|   0.7| 1474.3| 0.000|   0.0|  38.174|  35.469|146.03|   0.0|    0.0|    0.0|F2F2F2          |
|  0| 5.00|36090.4|  1|30.67|28.24|  37.579|  35.160|  854.686|  -9.7|   0.1| 1005.1| 0.000|   0.0|  38.755|  38.910|127.46|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|28.24|27.70|  35.981|  30.906| 1337.465|  -9.5|   0.3| 1561.8| 0.000|   0.0|  36.825|  33.039|109.75|   0.0|    0.0|    0.0|EsF2            |
|  0| 5.00|36090.4|  1|40.74|40.22|  38.205|  39.148|  414.011| -15.8|   0.1|  554.0| 0.000|   0.0|  39.014|  40.882|138.70|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|40.22|39.54|  36.400|  35.628|  823.818| -15.6|   0.3| 1097.5| 0.000|   0.0|  37.313|  37.342|138.55|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|39.54|38.58|  34.265|  32.050| 1242.849| -15.3|   0.6| 1647.1| 0.000|   0.0|  35.366|  33.820|139.87|   0.0|    0.0|    0.0|F2F2F2          |
|  0| 5.00|36154.2|  1|51.02|50.68|  41.212|  40.154|  303.149|  19.3|   0.3|  485.4| 0.000|   0.0|  40.513|  41.379|148.27|   0.0|    0.0|    0.0|F2              |
