.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2016 12.1 0 0 1 1
-200. 2500. 000.0
102600 111500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  102600 .0 0.0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  102600 .0 0.0 0.0 000.0 .0 .0 0. 000.0
1
158
 6.13740001 29.93   19.0     0.0
 6.17700000 35.24   20.1     0.0
 6.21679998 31.54   21.9     0.0
 6.25660000 30.04   18.2     0.0
 6.29619999 28.34   20.5     0.0
 6.33600002 28.59   19.6     0.0
 6.37560001 28.62   19.5     0.0
 6.41539998 28.19   19.4     0.0
 6.45520001 29.03   19.2     0.0
 6.49480000 27.89   19.4     0.0
 6.53459998 27.69   20.0     0.0
 6.57420001 27.10   20.4     0.0
 6.61399999 28.90   20.4     0.0
 6.65380001 29.58   21.5     0.0
 6.69340001 27.56   19.7     0.0
 6.73319998 26.12   20.1     0.0
 6.77280002 30.83   18.9     0.0
 6.85240002 27.78   18.6     0.0
 6.89200001 27.64   19.0     0.0
 6.93179999 25.28   19.1     0.0
 6.97139998 28.30   18.9     0.0
 7.01120000 21.22   18.4     0.0
 7.05079999 25.86   19.6     0.0
 7.09060002 25.52   19.5     0.0
 7.13039999 26.08   19.3     0.0
 7.16999999 24.55   19.5     0.0
 7.20980001 25.07   19.9     0.0
 7.24940000 25.68   19.9     0.0
 7.28919998 24.12   20.1     0.0
 7.36859999 24.64   19.4     0.0
 7.40840002 24.65   19.9     0.0
 7.44800001 26.24   21.2     0.0
 7.48779998 24.63   19.7     0.0
 7.52760001 24.11   19.9     0.0
 7.56720000 24.54   20.5     0.0
 7.60700002 24.99   20.3     0.0
 7.64660001 25.77   19.9     0.0
 7.68639999 25.99   20.3     0.0
 7.72620001 25.52   20.2     0.0
 7.76580000 22.84   19.8     0.0
 7.80559998 22.90   20.1     0.0
 7.84520002 24.96   19.9     0.0
 7.88499999 22.90   19.8     0.0
 7.92480002 22.55   20.7     0.0
 7.96440001 26.92   20.0     0.0
 8.00419999 23.31   20.1     0.0
 8.04379998 25.66   20.6     0.0
 8.04379998 26.11   21.2     0.0
 8.08360000 29.05   21.0     0.0
 8.16300002 27.15   21.0     0.0
 8.20279999 22.24   20.5     0.0
 8.24239998 27.12   21.1     0.0
 8.28220001 22.43   20.3     0.0
 8.32180000 26.81   21.4     0.0
 8.36160002 22.93   20.8     0.0
 8.40140000 26.55   21.2     0.0
 8.48080001 26.27   21.0     0.0
 8.52040000 23.82   21.3     0.0
 8.56019998 26.99   21.0     0.0
 8.60000000 24.35   20.9     0.0
 8.63960000 28.04   20.8     0.0
 8.67940002 23.47   20.5     0.0
 8.71900001 29.23   20.9     0.0
 8.75879999 24.42   20.1     0.0
 8.79860001 29.50   21.4     0.0
 8.83820000 25.73   20.2     0.0
 8.87799998 24.91   21.0     0.0
 8.91760002 26.44   20.8     0.0
 8.95739999 20.72   21.1     0.0
 8.99720002 28.14   21.2     0.0
 9.03680001 24.01   20.7     0.0
 9.07659998 29.86   21.2     0.0
 9.11620002 26.23   20.9     0.0
 9.19559999 31.26   21.7     0.0
 9.23540001 25.11   20.6     0.0
 9.27519999 22.06   20.6     0.0
 9.35460000 25.52   20.4     0.0
 9.39420000 23.32   20.6     0.0
 9.43400002 34.58   23.0     0.0
 9.47380000 26.04   20.2     0.0
 9.51339999 24.20   20.0     0.0
 9.59280000 27.47   19.5     0.0
 9.63259998 25.28   20.1     0.0
 9.79140001 26.26   21.6     0.0
 9.87100001 24.90   20.5     0.0
 9.95040002 28.22   21.7     0.0
 9.99000001 27.36   20.9     0.0
10.02979999 25.70   21.3     0.0
10.06960001 26.82   21.2     0.0
10.10920000 26.41   20.8     0.0
10.14899998 26.53   21.0     0.0
10.18860002 28.40   21.2     0.0
10.22840000 27.71   21.6     0.0
10.30780001 29.17   21.6     0.0
10.34759999 28.65   21.9     0.0
10.38719998 28.04   21.6     0.0
10.46679998 27.30   21.3     0.0
10.50640002 34.19   25.0     0.0
10.50640002 26.03   21.3     0.0
10.54619999 31.85   25.4     0.0
10.54619999 26.64   21.8     0.0
10.58579998 26.17   22.8     0.0
10.62560001 34.30   25.4     0.0
10.62560001 26.86   21.6     0.0
10.70500002 34.95   25.3     0.0
10.70500002 26.40   21.4     0.0
10.74480000 25.60   21.4     0.0
10.78439999 35.84   25.3     0.0
10.78439999 25.32   20.9     0.0
10.82420001 33.38   24.9     0.0
10.82420001 25.42   21.0     0.0
10.86399999 32.61   24.9     0.0
10.86399999 26.54   21.5     0.0
10.90359998 34.03   24.5     0.0
10.90359998 26.47   21.4     0.0
10.94340001 32.74   24.7     0.0
10.94340001 25.69   21.0     0.0
10.98300000 33.98   24.7     0.0
10.98300000 25.34   20.4     0.0
11.02280002 25.57   21.0     0.0
11.06260000 25.69   21.1     0.0
11.10219999 26.16   21.5     0.0
11.14200001 32.64   24.2     0.0
11.14200001 25.32   20.8     0.0
11.18160000 32.91   23.6     0.0
11.18160000 25.53   21.2     0.0
11.22139998 31.26   23.7     0.0
11.22139998 26.27   21.2     0.0
11.26120000 31.23   23.5     0.0
11.26120000 26.33   18.3     0.0
11.30079999 32.35   23.6     0.0
11.30079999 25.85   21.0     0.0
11.34060002 31.71   23.6     0.0
11.34060002 26.73   21.4     0.0
11.38020001 31.02   23.3     0.0
11.38020001 26.46   20.9     0.0
11.41999999 31.03   23.3     0.0
11.41999999 26.21   21.3     0.0
11.45980001 30.65   23.1     0.0
11.45980001 26.77   20.7     0.0
11.49940000 30.37   23.8     0.0
11.49940000 26.43   21.5     0.0
11.53919998 31.17   23.2     0.0
11.53919998 27.28   21.6     0.0
11.57880001 30.78   23.4     0.0
11.57880001 27.80   21.5     0.0
11.61859999 30.76   23.4     0.0
11.61859999 28.18   21.9     0.0
11.65840002 16.17   67.6     0.0
11.69800001 30.32   23.0     0.0
11.69800001 28.01   22.1     0.0
11.73779998 27.14   21.7     0.0
11.77740002 28.11   21.4     0.0
11.81720000 29.40   23.1     0.0
11.81720000 27.75   22.1     0.0
11.85679999 29.99   22.7     0.0
11.85679999 28.58   22.1     0.0
11.89660001 28.92   22.5     0.0
0 0                       
22                        
