

New solution S0= 129.9

    0.00    0.00   56.130   46.080
   20.76   60.00   56.130   46.080
   21.09   60.95   56.110   45.742
   21.74   62.84   56.109   45.731
   23.03   66.62   56.108   45.711
   24.32   70.40   56.107   45.690
   25.61   74.18   56.105   45.669
   26.90   77.96   56.104   45.648
   27.54   79.85   56.103   45.638
   27.87   80.80   56.103   45.633
   28.19   81.74   56.103   45.628
   28.51   82.69   56.102   45.623
   28.67   83.16   56.102   45.620
   28.83   83.63   56.102   45.618
   28.99   84.10   56.102   45.615
   29.15   84.58   56.102   45.612
   29.31   85.05   56.102   45.610
   29.47   85.52   56.101   45.607
   29.63   86.00   56.101   45.605
   29.80   86.47   56.101   45.602
   29.96   86.94   56.101   45.600
   30.12   87.41   56.101   45.597
   30.28   87.89   56.101   45.594
   30.44   88.36   56.101   45.592
   30.60   88.83   56.100   45.589
   30.76   89.30   56.100   45.587
   30.92   89.78   56.100   45.584
   31.08   90.25   56.100   45.582
   31.24   90.72   56.100   45.579
   31.40   91.19   56.100   45.576
   31.48   91.43   56.099   45.575
   31.56   91.67   56.099   45.574
   31.64   91.90   56.099   45.573
   31.72   92.14   56.099   45.571
   31.80   92.38   56.099   45.570
   31.88   92.61   56.099   45.569
   31.96   92.85   56.099   45.567
   32.04   93.08   56.099   45.566
   32.12   93.32   56.099   45.565
   32.20   93.56   56.099   45.564
   32.28   93.79   56.099   45.562
   32.44   94.26   56.099   45.560
   32.60   94.73   56.098   45.557
   32.76   95.20   56.098   45.555
   32.92   95.68   56.098   45.552
   33.08   96.15   56.098   45.549
   33.24   96.62   56.098   45.547
   33.40   97.09   56.098   45.544
   33.56   97.55   56.097   45.542
   33.72   98.02   56.097   45.539
   33.89   98.49   56.097   45.537
   33.97   98.73   56.097   45.535
   34.05   98.96   56.097   45.534
   34.13   99.19   56.097   45.533
   34.21   99.43   56.097   45.531
   34.29   99.66   56.097   45.530
   34.37   99.89   56.097   45.529
   34.45  100.13   56.097   45.528
   34.53  100.36   56.096   45.526
   34.61  100.59   56.096   45.525
   34.69  100.83   56.096   45.524
   34.77  101.06   56.096   45.522
   34.93  101.52   56.096   45.520
   35.09  101.99   56.096   45.517
   35.25  102.45   56.096   45.515
   35.41  102.91   56.096   45.512
   35.57  103.38   56.095   45.510
   35.73  103.84   56.095   45.507
   35.89  104.30   56.095   45.504
   36.05  104.76   56.095   45.502
   36.21  105.23   56.095   45.499
   36.37  105.69   56.095   45.497
   36.53  106.15   56.094   45.494
   36.69  106.61   56.094   45.492
   36.85  107.07   56.094   45.489
   37.01  107.53   56.094   45.486
   37.18  107.99   56.094   45.484
   37.34  108.45   56.094   45.481
   37.50  108.91   56.094   45.479
   37.66  109.37   56.093   45.476
   37.82  109.82   56.093   45.474
   37.98  110.28   56.093   45.471
   38.14  110.74   56.093   45.468
   38.30  111.20   56.093   45.466
   38.46  111.66   56.093   45.463
   38.62  112.12   56.092   45.461
   38.78  112.58   56.092   45.458
   38.94  113.04   56.092   45.456
   39.10  113.50   56.092   45.453
   39.26  113.96   56.092   45.450
   39.42  114.42   56.092   45.448
   39.58  114.88   56.091   45.445
   39.74  115.34   56.091   45.443
   39.90  115.80   56.091   45.440
   40.06  116.26   56.091   45.438
   40.22  116.72   56.091   45.435
   40.38  117.18   56.091   45.433
   40.70  118.10   56.090   45.427
   41.01  119.02   56.090   45.422
   41.33  119.95   56.090   45.417
   41.65  120.87   56.089   45.412
   41.97  121.79   56.089   45.407
   42.29  122.72   56.089   45.402
   42.60  123.65   56.088   45.397
   42.92  124.57   56.088   45.392
   43.24  125.50   56.088   45.387
   43.56  126.43   56.088   45.382
   43.87  127.35   56.087   45.377
   44.19  128.28   56.087   45.371
   44.50  129.21   56.087   45.366
   44.82  130.14   56.086   45.361
   45.14  131.07   56.086   45.356
   45.45  131.99   56.086   45.351
   45.77  132.92   56.085   45.346
   46.08  133.85   56.085   45.341
   46.40  134.77   56.085   45.336
   46.71  135.70   56.084   45.331
   47.03  136.63   56.084   45.326
   47.34  137.55   56.084   45.321
   47.66  138.47   56.083   45.316
   47.97  139.40   56.083   45.311
   48.29  140.32   56.083   45.306
   48.92  142.16   56.082   45.296
   49.55  143.99   56.082   45.286
   50.18  145.82   56.081   45.275
   50.49  146.73   56.081   45.270
   50.81  147.64   56.080   45.265
   51.12  148.54   56.080   45.260
   51.43  149.45   56.080   45.255
   51.75  150.35   56.079   45.250
   52.06  151.25   56.079   45.245
   52.38  152.15   56.079   45.240
   52.69  153.04   56.078   45.235
   53.01  153.93   56.078   45.230
   53.32  154.82   56.078   45.225
   53.64  155.71   56.078   45.220
   53.95  156.59   56.077   45.215
   54.27  157.47   56.077   45.210
   54.58  158.35   56.077   45.205
   54.90  159.22   56.076   45.200
   55.22  160.09   56.076   45.195
   55.53  160.96   56.076   45.190
   55.85  161.82   56.075   45.185
   56.17  162.68   56.075   45.179
   56.49  163.54   56.075   45.174
   56.80  164.39   56.075   45.169
   57.12  165.24   56.074   45.164
   57.44  166.08   56.074   45.159
   57.76  166.92   56.074   45.154
   58.08  167.76   56.073   45.149
   58.72  169.42   56.073   45.139
   59.37  171.06   56.072   45.128
   60.02  172.69   56.072   45.118
   60.67  174.29   56.071   45.107
   61.32  175.88   56.071   45.097
   61.98  177.45   56.070   45.086
   62.64  179.01   56.069   45.076
   63.31  180.54   56.069   45.065
   63.98  182.05   56.068   45.054
   64.31  182.80   56.068   45.049
   64.65  183.55   56.068   45.043
   64.99  184.29   56.067   45.038
   65.33  185.02   56.067   45.032
   65.67  185.75   56.067   45.027
   66.02  186.48   56.067   45.021
   66.36  187.20   56.066   45.016
   66.70  187.91   56.066   45.010
   67.05  188.62   56.066   45.005
   67.40  189.33   56.066   44.999
   67.75  190.03   56.065   44.994
   68.10  190.72   56.065   44.988
   68.45  191.41   56.065   44.982
   68.80  192.09   56.065   44.977
   69.15  192.77   56.064   44.971
   69.50  193.44   56.064   44.965
   69.86  194.11   56.064   44.960
   70.22  194.77   56.064   44.954
   70.57  195.43   56.063   44.948
   70.93  196.08   56.063   44.943
   71.29  196.72   56.063   44.937
   71.65  197.36   56.063   44.931
   72.01  197.99   56.062   44.925
   72.37  198.62   56.062   44.919
   72.74  199.24   56.062   44.914
   73.10  199.85   56.062   44.908
   73.46  200.46   56.061   44.902
   73.83  201.06   56.061   44.896
   74.19  201.66   56.061   44.890
   74.56  202.25   56.061   44.884
   74.93  202.83   56.060   44.878
   75.29  203.41   56.060   44.872
   75.66  203.98   56.060   44.866
   76.03  204.54   56.060   44.861
   76.40  205.09   56.060   44.855
   76.77  205.64   56.059   44.849
   77.50  206.71   56.059   44.837
   78.24  207.76   56.059   44.825
   78.98  208.77   56.058   44.813
   79.72  209.75   56.058   44.801
   80.09  210.23   56.058   44.795
   80.46  210.70   56.058   44.789
