

New solution S0= 129.9

    0.00    0.00   56.130   46.080
   19.69   60.00   56.130   46.080
   20.00   60.95   56.111   45.759
   20.62   62.85   56.111   45.749
   21.85   66.65   56.110   45.729
   23.08   70.45   56.109   45.710
   24.31   74.25   56.107   45.690
   25.54   78.06   56.106   45.670
   26.16   79.96   56.106   45.660
   26.46   80.91   56.105   45.655
   26.77   81.86   56.105   45.650
   26.92   82.33   56.105   45.648
   27.08   82.81   56.105   45.646
   27.23   83.28   56.105   45.643
   27.38   83.76   56.104   45.641
   27.54   84.23   56.104   45.638
   27.69   84.71   56.104   45.636
   27.84   85.18   56.104   45.633
   28.00   85.66   56.104   45.631
   28.15   86.14   56.104   45.628
   28.30   86.61   56.104   45.626
   28.46   87.09   56.103   45.623
   28.61   87.56   56.103   45.621
   28.76   88.04   56.103   45.618
   28.91   88.51   56.103   45.616
   29.07   88.99   56.103   45.614
   29.22   89.46   56.103   45.611
   29.37   89.94   56.103   45.609
   29.53   90.41   56.102   45.606
   29.60   90.65   56.102   45.605
   29.68   90.89   56.102   45.604
   29.76   91.12   56.102   45.603
   29.83   91.36   56.102   45.601
   29.91   91.60   56.102   45.600
   29.99   91.84   56.102   45.599
   30.06   92.07   56.102   45.598
   30.14   92.31   56.102   45.596
   30.21   92.55   56.102   45.595
   30.29   92.78   56.102   45.594
   30.37   93.02   56.102   45.593
   30.44   93.26   56.101   45.592
   30.52   93.50   56.101   45.590
   30.60   93.73   56.101   45.589
   30.67   93.97   56.101   45.588
   30.75   94.21   56.101   45.587
   30.82   94.44   56.101   45.585
   30.98   94.91   56.101   45.583
   31.13   95.39   56.101   45.581
   31.28   95.86   56.101   45.578
   31.43   96.33   56.100   45.576
   31.59   96.80   56.100   45.573
   31.74   97.27   56.100   45.571
   31.82   97.50   56.100   45.570
   31.89   97.74   56.100   45.568
   31.97   97.97   56.100   45.567
   32.04   98.21   56.100   45.566
   32.12   98.44   56.100   45.565
   32.20   98.67   56.100   45.563
