

New solution S0= 129.9

    0.00    0.00   56.130   46.080
    9.53   60.00   56.130   46.080
    9.68   60.99   56.124   45.924
   10.00   62.96   56.123   45.919
   10.62   66.91   56.123   45.909
   11.24   70.86   56.122   45.899
   11.85   74.81   56.122   45.889
   12.47   78.77   56.122   45.879
   12.78   80.74   56.121   45.874
   12.94   81.73   56.121   45.872
   13.09   82.72   56.121   45.869
   13.17   83.21   56.121   45.868
   13.24   83.70   56.121   45.867
   13.32   84.20   56.121   45.866
   13.40   84.69   56.121   45.864
   13.48   85.19   56.121   45.863
   13.55   85.68   56.121   45.862
   13.63   86.17   56.121   45.861
   13.71   86.67   56.121   45.859
   13.78   87.16   56.121   45.858
   13.86   87.65   56.121   45.857
   13.94   88.15   56.121   45.856
   14.02   88.64   56.121   45.854
   14.09   89.14   56.120   45.853
   14.17   89.63   56.120   45.852
   14.25   90.12   56.120   45.851
   14.32   90.62   56.120   45.850
   14.40   91.11   56.120   45.848
   14.44   91.36   56.120   45.848
   14.48   91.60   56.120   45.847
   14.52   91.85   56.120   45.846
   14.55   92.09   56.120   45.846
   14.59   92.34   56.120   45.845
   14.63   92.59   56.120   45.845
   14.67   92.83   56.120   45.844
   14.71   93.08   56.120   45.843
   14.75   93.32   56.120   45.843
   14.78   93.57   56.120   45.842
   14.82   93.82   56.120   45.841
   14.90   94.31   56.120   45.840
   14.98   94.80   56.120   45.839
   15.05   95.29   56.120   45.838
   15.13   95.78   56.120   45.837
   15.21   96.26   56.120   45.835
   15.28   96.75   56.120   45.834
   15.36   97.24   56.120   45.833
   15.44   97.72   56.120   45.832
   15.51   98.21   56.119   45.830
   15.59   98.69   56.119   45.829
   15.63   98.93   56.119   45.829
   15.67   99.17   56.119   45.828
   15.70   99.41   56.119   45.827
   15.74   99.65   56.119   45.827
   15.78   99.89   56.119   45.826
   15.86  100.37   56.119   45.825
   15.93  100.85   56.119   45.824
   16.01  101.33   56.119   45.822
   16.09  101.81   56.119   45.821
   16.16  102.28   56.119   45.820
   16.24  102.75   56.119   45.819
   16.31  103.23   56.119   45.817
   16.39  103.70   56.119   45.816
   16.47  104.17   56.119   45.815
   16.54  104.64   56.119   45.814
   16.70  105.58   56.119   45.811
   16.77  106.05   56.118   45.810
   16.85  106.51   56.118   45.809
   16.92  106.98   56.118   45.808
   17.00  107.45   56.118   45.806
   17.08  107.91   56.118   45.805
   17.15  108.38   56.118   45.804
   17.23  108.85   56.118   45.803
   17.31  109.31   56.118   45.802
   17.38  109.78   56.118   45.800
   17.46  110.24   56.118   45.799
   17.53  110.71   56.118   45.798
   17.61  111.17   56.118   45.797
   17.69  111.64   56.118   45.795
   17.76  112.10   56.118   45.794
   17.84  112.57   56.118   45.793
   17.92  113.03   56.118   45.792
   17.99  113.50   56.117   45.791
   18.07  113.97   56.117   45.789
   18.15  114.43   56.117   45.788
   18.22  114.90   56.117   45.787
   18.30  115.37   56.117   45.786
   18.37  115.84   56.117   45.784
   18.45  116.30   56.117   45.783
   18.53  116.77   56.117   45.782
   18.60  117.24   56.117   45.781
   18.76  118.18   56.117   45.778
   18.91  119.12   56.117   45.776
   19.06  120.06   56.117   45.773
   19.21  121.01   56.116   45.771
   19.37  121.95   56.116   45.768
   19.52  122.90   56.116   45.766
   19.67  123.85   56.116   45.764
   19.83  124.79   56.116   45.761
   19.98  125.74   56.116   45.759
   20.13  126.69   56.116   45.756
   20.28  127.65   56.116   45.754
   20.43  128.60   56.115   45.751
   20.59  129.55   56.115   45.749
   20.74  130.50   56.115   45.746
   20.89  131.45   56.115   45.744
   21.04  132.40   56.115   45.742
   21.19  133.35   56.115   45.739
   21.35  134.30   56.115   45.737
   21.50  135.25   56.115   45.734
   21.65  136.20   56.115   45.732
   21.80  137.14   56.114   45.729
   21.95  138.09   56.114   45.727
   22.10  139.03   56.114   45.725
   22.25  139.97   56.114   45.722
   22.40  140.91   56.114   45.720
   22.55  141.84   56.114   45.717
   22.70  142.78   56.114   45.715
   22.85  143.71   56.114   45.713
   23.00  144.63   56.113   45.710
   23.14  145.56   56.113   45.708
   23.29  146.48   56.113   45.705
   23.59  148.30   56.113   45.701
   23.88  150.11   56.113   45.696
   24.17  151.90   56.112   45.691
   24.46  153.67   56.112   45.687
   24.74  155.42   56.112   45.682
   25.02  157.14   56.111   45.678
   25.31  158.84   56.111   45.673
   25.58  160.51   56.111   45.669
   25.86  162.15   56.111   45.664
   26.13  163.76   56.110   45.660
   26.40  165.34   56.110   45.656
   26.53  166.12   56.110   45.653
   26.67  166.89   56.110   45.651
   26.80  167.65   56.109   45.649
   26.93  168.40   56.109   45.647
   27.06  169.15   56.109   45.645
   27.19  169.88   56.109   45.643
   27.32  170.61   56.109   45.641
   27.45  171.32   56.108   45.639
   27.58  172.03   56.108   45.637
   27.71  172.73   56.108   45.635
   27.83  173.42   56.108   45.633
   27.96  174.10   56.108   45.631
   28.09  174.77   56.107   45.629
   28.21  175.43   56.107   45.627
   28.34  176.08   56.107   45.625
   28.46  176.73   56.107   45.623
   28.59  177.36   56.107   45.621
   28.83  178.60   56.106   45.617
   29.08  179.80   56.106   45.613
   29.32  180.96   56.105   45.609
   29.56  182.09   56.105   45.605
   29.80  183.17   56.104   45.601
   30.04  184.22   56.104   45.598
   30.28  185.24   56.103   45.594
   30.51  186.21   56.103   45.590
   30.75  187.15   56.102   45.586
   30.98  188.05   56.102   45.583
   31.22  188.92   56.101   45.579
   31.45  189.75   56.100   45.575
   31.69  190.55   56.100   45.572
   31.92  191.31   56.099   45.568
   32.15  192.04   56.099   45.564
   32.39  192.74   56.098   45.561
   32.62  193.40   56.097   45.557
   32.85  194.03   56.097   45.553
   33.09  194.63   56.096   45.550
   33.32  195.20   56.095   45.546
   33.55  195.74   56.095   45.542
   33.78  196.25   56.094   45.539
   34.02  196.73   56.094   45.535
   34.25  197.17   56.093   45.532
   34.48  197.59   56.092   45.528
   34.71  197.98   56.092   45.524
   34.83  198.17   56.091   45.522
   34.94  198.35   56.091   45.521
   35.06  198.52   56.091   45.519
   35.18  198.68   56.091   45.517
   35.29  198.84   56.090   45.515
   35.41  198.99   56.090   45.513
   35.52  199.13   56.090   45.512
   35.64  199.26   56.090   45.510
   35.76  199.39   56.089   45.508
   35.87  199.51   56.089   45.506
   35.99  199.63   56.089   45.504
   36.11  199.73   56.089   45.502
   36.22  199.83   56.088   45.500
   36.34  199.93   56.088   45.499
   36.46  200.01   56.088   45.497
   36.58  200.09   56.088   45.495
   36.70  200.16   56.088   45.493
   36.81  200.23   56.087   45.491
   36.93  200.29   56.087   45.489
   37.05  200.34   56.087   45.487
   37.18  200.38   56.087   45.485
   37.30  200.41   56.087   45.483
   37.42  200.44   56.086   45.481
   37.54  200.46   56.086   45.480
   37.67  200.47   56.086   45.478
   37.79  200.48   56.086   45.476
   37.92  200.48   56.086   45.474
   38.04  200.47   56.086   45.471
   38.17  200.45   56.086   45.469
   38.30  200.42   56.086   45.467
   38.43  200.39   56.086   45.465
   38.70  200.30   56.085   45.461
   38.83  200.25   56.085   45.459
   38.97  200.18   56.085   45.457
   39.11  200.11   56.085   45.454
   39.25  200.03   56.085   45.452
   39.54  199.84   56.085   45.447
   39.83  199.62   56.085   45.443
   39.98  199.50   56.085   45.440
   40.14  199.37   56.085   45.438
   40.29  199.24   56.085   45.435
   40.45  199.09   56.085   45.433
   40.61  198.94   56.085   45.430
   40.77  198.78   56.085   45.427
   40.94  198.61   56.085   45.425
   41.11  198.43   56.085   45.422
   41.28  198.24   56.085   45.419
   41.45  198.05   56.085   45.416
   41.63  197.85   56.085   45.413
   41.81  197.64   56.085   45.411
   41.99  197.42   56.085   45.408
   42.36  196.96   56.085   45.402
   42.75  196.47   56.085   45.395
   43.14  195.95   56.085   45.389
   43.34  195.68   56.085   45.386
   43.55  195.40   56.085   45.382
   43.76  195.11   56.085   45.379
   43.97  194.82   56.085   45.375
   44.18  194.52   56.085   45.372
   44.40  194.21   56.085   45.368
   44.62  193.89   56.085   45.365
   44.84  193.56   56.085   45.361
   45.07  193.23   56.085   45.358
   45.30  192.89   56.085   45.354
   45.53  192.54   56.085   45.350
   45.76  192.19   56.085   45.346
   46.00  191.82   56.085   45.342
   46.24  191.45   56.085   45.339
   46.48  191.07   56.085   45.335
   46.73  190.69   56.085   45.331
   46.97  190.29   56.085   45.327
   47.22  189.89   56.085   45.323
   47.48  189.48   56.085   45.319
   47.73  189.07   56.085   45.314
   47.99  188.64   56.084   45.310
   48.25  188.21   56.084   45.306
   48.52  187.78   56.084   45.302
   48.78  187.33   56.084   45.297
   49.05  186.88   56.084   45.293
   49.33  186.41   56.084   45.289
   49.60  185.95   56.084   45.284
   49.88  185.47   56.084   45.280
   50.16  184.98   56.084   45.275
   50.44  184.49   56.084   45.271
   50.72  183.99   56.083   45.266
   51.01  183.49   56.083   45.262
   51.29  182.97   56.083   45.257
   51.59  182.45   56.083   45.252
   51.88  181.92   56.083   45.248
   52.17  181.39   56.083   45.243
   52.47  180.84   56.083   45.238
   52.77  180.29   56.082   45.233
   53.07  179.73   56.082   45.228
   53.37  179.16   56.082   45.223
   53.68  178.59   56.082   45.218
   53.99  178.01   56.082   45.214
   54.30  177.42   56.081   45.209
   54.61  176.82   56.081   45.204
   55.24  175.60   56.081   45.193
   55.88  174.36   56.080   45.183
   56.20  173.72   56.080   45.178
   56.52  173.08   56.080   45.173
   56.84  172.43   56.080   45.168
   57.17  171.78   56.079   45.162
   57.50  171.11   56.079   45.157
   57.83  170.44   56.079   45.152
   58.16  169.77   56.079   45.146
   58.49  169.08   56.078   45.141
   58.83  168.39   56.078   45.136
   59.16  167.69   56.078   45.130
   59.50  166.99   56.078   45.125
   59.84  166.28   56.077   45.120
   60.18  165.56   56.077   45.114
   60.52  164.84   56.077   45.109
   60.86  164.10   56.076   45.103
   61.21  163.37   56.076   45.098
   61.55  162.62   56.076   45.092
   61.90  161.87   56.076   45.086
   62.25  161.12   56.075   45.081
   62.60  160.35   56.075   45.075
   62.95  159.59   56.075   45.070
   63.30  158.81   56.074   45.064
   63.65  158.03   56.074   45.058
   64.00  157.25   56.074   45.053
   64.36  156.46   56.073   45.047
   64.71  155.66   56.073   45.041
   65.07  154.86   56.073   45.036
   65.42  154.06   56.072   45.030
   65.78  153.24   56.072   45.024
   66.14  152.43   56.072   45.018
   66.50  151.61   56.071   45.013
   66.86  150.78   56.071   45.007
   67.22  149.96   56.071   45.001
   67.58  149.12   56.070   44.995
   67.95  148.28   56.070   44.990
   68.31  147.44   56.069   44.984
   68.67  146.60   56.069   44.978
   69.04  145.75   56.069   44.972
   69.40  144.90   56.068   44.966
   69.77  144.04   56.068   44.960
   70.13  143.19   56.068   44.955
   70.50  142.33   56.067   44.949
   70.87  141.46   56.067   44.943
   71.23  140.60   56.066   44.937
   71.60  139.73   56.066   44.931
   71.97  138.86   56.066   44.925
   72.34  137.99   56.065   44.919
   72.52  137.55   56.065   44.916
   72.71  137.11   56.065   44.913
   72.89  136.68   56.065   44.910
   73.08  136.24   56.065   44.907
   73.26  135.80   56.064   44.904
   73.44  135.36   56.064   44.902
   73.63  134.92   56.064   44.899
   73.81  134.48   56.064   44.896
   74.00  134.04   56.064   44.893
   74.18  133.61   56.063   44.890
   74.37  133.17   56.063   44.887
   74.55  132.73   56.063   44.884
