

New solution S0= 129.9

    0.00    0.00   56.130   46.080
   18.96   60.00   56.130   46.080
   19.26   60.95   56.111   45.771
   19.86   62.86   56.110   45.761
   21.05   66.68   56.109   45.742
   22.24   70.49   56.108   45.723
   23.43   74.30   56.107   45.704
   24.62   78.12   56.106   45.685
   25.21   80.03   56.105   45.676
   25.51   80.98   56.105   45.671
   25.81   81.94   56.104   45.666
   26.10   82.89   56.104   45.661
   26.25   83.37   56.104   45.659
   26.40   83.84   56.104   45.657
   26.55   84.32   56.104   45.654
   26.69   84.80   56.103   45.652
   26.84   85.27   56.103   45.650
   26.99   85.75   56.103   45.647
   27.14   86.23   56.103   45.645
   27.29   86.70   56.103   45.642
   27.43   87.18   56.103   45.640
   27.58   87.66   56.103   45.638
   27.73   88.14   56.102   45.635
   27.88   88.61   56.102   45.633
   28.03   89.09   56.102   45.631
   28.17   89.57   56.102   45.628
   28.32   90.04   56.102   45.626
   28.47   90.52   56.102   45.624
   28.62   91.00   56.102   45.621
   28.77   91.47   56.101   45.619
   28.91   91.95   56.101   45.616
   28.99   92.19   56.101   45.615
   29.06   92.43   56.101   45.614
   29.13   92.66   56.101   45.613
   29.21   92.90   56.101   45.612
   29.28   93.14   56.101   45.610
   29.43   93.62   56.101   45.608
   29.58   94.09   56.101   45.606
   29.73   94.57   56.100   45.603
   29.87   95.04   56.100   45.601
   30.02   95.52   56.100   45.599
   30.17   95.99   56.100   45.596
   30.32   96.46   56.100   45.594
   30.46   96.94   56.100   45.592
   30.61   97.41   56.099   45.589
   30.76   97.88   56.099   45.587
   30.90   98.36   56.099   45.585
   31.05   98.83   56.099   45.582
   31.20   99.30   56.099   45.580
   31.35   99.77   56.099   45.577
   31.49  100.24   56.099   45.575
   31.64  100.71   56.098   45.573
   31.79  101.18   56.098   45.570
   31.93  101.65   56.098   45.568
   32.08  102.11   56.098   45.566
   32.23  102.58   56.098   45.563
   32.37  103.05   56.098   45.561
   32.52  103.51   56.097   45.559
   32.67  103.98   56.097   45.556
   32.81  104.45   56.097   45.554
   32.96  104.91   56.097   45.552
   33.11  105.37   56.097   45.549
   33.25  105.84   56.097   45.547
   33.40  106.30   56.097   45.545
   33.55  106.77   56.096   45.542
   33.69  107.23   56.096   45.540
   33.84  107.69   56.096   45.538
   33.99  108.16   56.096   45.535
