
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 14:59:53.996   4.99600000   4995.99985   0.18  -56.4   42.6  28.0 28.20  352.1   394.9  352.15   50.62   39.04   794.4  352.22   54.18   38.16  1199.1  352.31   57.77   37.12    1.7     53993.996     13.50   47.10740   39.80800  "Undefined"       0.0       -0.15  0.00000000
04.04.2019 14:59:53.996   4.99600000   4995.99985   0.18  -56.4   42.6  28.0 52.80  352.1   432.4  352.78   50.96   39.03   853.0  353.37   54.72   38.28  1308.4  353.93   58.79   37.42    1.4     53993.996     13.50   47.10740   39.80800  "Undefined"       0.0       -0.15  0.00000000
04.04.2019 15:00:05.939   4.99600000   4995.99968   0.46  -54.6   42.2  28.0 36.00  352.8   566.2  353.08   52.16   38.81  1186.8  353.45   57.69   37.54  1787.6  353.82   63.05   36.04    1.3     54005.939     13.50   47.10740   39.80800  "Undefined"      67.2       -0.32  0.00000000
04.04.2019 15:00:17.760   4.99600000   4995.99983   0.18  -57.2   41.8  28.0 44.40  350.6   446.1  351.15   51.07   38.83   946.1  351.78   55.51   37.67  1443.6  352.38   59.94   36.40    1.3     54017.760     13.50   47.10740   39.80800  "Undefined"       0.0       -0.17  0.00000000
04.04.2019 15:00:30.696   4.99600000   4995.99982   0.46  -50.6   44.2  28.0 50.40  351.4   434.7  352.13   50.98   38.96   876.5  352.80   54.92   38.09  1347.5  353.43   59.12   37.12    1.8     54030.696     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 15:00:30.696   4.99600000   4995.99982   0.46  -50.6   44.2  28.0 25.20  352.8   431.4  352.85   50.96   39.04   866.6  352.92   54.83   38.14  1305.7  353.00   58.74   37.07    1.3     54030.696     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 15:00:42.545   4.99600000   4995.99993   0.35  -56.1   42.8  28.0 18.60  352.8   557.3  352.87   52.08   38.80  1118.0  352.95   57.07   37.55  1681.4  353.05   62.07   35.94    1.4     54042.545     13.50   47.10740   39.80800  "Undefined"      63.2       -0.07  0.00000000
04.04.2019 15:00:53.277   4.99600000   4995.99985   0.46  -51.8   44.1  28.0 25.20  352.1   431.4  352.14   50.95   38.97   866.5  352.21   54.82   37.98  1305.3  352.29   58.71   36.80    1.8     54053.277     13.50   47.10740   39.80800  "Undefined"      63.8       -0.15  0.00000000
04.04.2019 15:01:04.004   4.99600000   4995.99992   0.35  -54.5   44.0  28.0 13.80  352.8   710.4  352.86   53.44   38.48  1424.6  352.95   59.79   36.71  2140.7  353.10   66.13   34.19    1.7     54064.004     13.50   47.10740   39.80800  "Undefined"      62.7       -0.08  0.00000000
04.04.2019 15:01:15.952   4.99600000   4995.99995   0.13  -58.5   41.7  28.0 45.00  350.6   443.9  351.20   51.05   38.84   937.6  351.83   55.44   37.70  1434.8  352.45   59.86   36.46    2.0     54075.952     13.50   47.10740   39.80800  "Undefined"       0.0       -0.05  0.00000000
