
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 20:08:04.037   4.99600000   4995.99978   0.07  -69.5   15.7  28.0 18.00  352.8  1795.8  353.73   63.12   35.96  2961.7  354.79   73.49   31.58     0.0  352.80    0.00    0.00    1.5     72484.037     13.50   47.10740   39.80800  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 20:08:14.045   4.99600000   4995.99983   0.07  -69.6   17.6  28.0 19.20  352.8  1740.3  353.75   62.62   36.14  2877.5  354.77   72.75   32.10     0.0  352.82    0.00    0.00    1.3     72494.045     13.50   47.10740   39.80800  "Undefined"       0.0       -0.17  0.00000000
04.04.2019 20:08:24.045   4.99600000   4995.99972   0.11  -69.4   15.6  28.0 24.00  352.8  1009.4  353.26   56.11   37.90  2016.6  353.96   65.09   35.35  3081.9  355.08   74.57   31.18    1.3     72504.045     13.50   47.10740   39.80800  "Undefined"       0.0       -0.28  0.00000000
04.04.2019 20:08:34.110   4.99600000   4996.00001   0.07  -69.2   18.0  28.0 14.40  352.8   823.7  352.92   54.45   38.24  1654.7  353.10   61.84   36.06  2468.7  353.37   69.04   32.81    1.8     72514.110     13.50   47.10740   39.80800  "Undefined"       0.0        0.01  0.00000000
04.04.2019 20:08:44.077   4.99600000   4995.99983   0.07  -68.8   18.4  28.0 31.80  353.5   816.1  354.03   54.40   38.50  1660.6  354.74   61.95   36.93  2591.8  355.74   70.29   34.81    2.0     72524.077     13.50   47.10740   39.80800  "Undefined"       0.0       -0.17  0.00000000
04.04.2019 20:08:54.062   4.99600000   4995.99974   0.35  -35.2   44.7  28.0 46.80  350.6   591.1  351.58   52.36   38.54  1255.8  352.83   58.29   37.14     0.0  350.64    0.00    0.00    1.8     72534.062     13.50   47.10740   39.80800  "Undefined"       0.0       -0.26  0.00000000
04.04.2019 20:08:54.062   4.99600000   4995.99974   0.35  -35.2   44.7  28.0 22.80  353.5  1049.8  353.95   56.49   38.01  2093.8  354.63   65.81   35.58  3196.2  355.72   75.64   31.48    1.3     72534.062     13.50   47.10740   39.80800  "Undefined"       0.0       -0.26  0.00000000
04.04.2019 20:09:04.422   4.99600000   4995.99985   0.40  -35.3   44.1  28.0 24.00  353.5  1010.4  353.95   56.13   38.10  2021.9  354.63   65.17   35.82  3096.7  355.68   74.76   32.12    1.3     72544.422     13.50   47.10740   39.80800  "Undefined"       0.0       -0.15  0.00000000
04.04.2019 20:09:15.474   4.99600000   4996.00000   0.62  -35.7   41.9  28.0 24.00  354.2  1011.3  354.65   56.16   38.29  2026.8  355.30   65.24   36.30  3111.1  356.29   74.94   33.10    1.2     72555.474     13.50   47.10740   39.80800  "Undefined"       0.0       -0.00  0.00000000
04.04.2019 20:09:25.842   4.99600000   4995.99991   0.62  -37.7   39.9  28.0 21.60  354.2  1092.9  354.62   56.88   38.13  2174.9  355.28   66.56   35.84  3315.2  356.34   76.75   31.84    1.2     72565.842     13.50   47.10740   39.80800  "Undefined"       0.0       -0.09  0.00000000
04.04.2019 20:09:36.220   4.99600000   4995.99999   0.62  -36.7   40.8  28.0 24.00  354.9  1012.4  355.36   56.18   38.49  2032.3  355.98   65.31   36.79  3126.3  356.91   75.12   34.12    1.2     72576.220     13.50   47.10740   39.80800  "Undefined"       0.0       -0.01  0.00000000
04.04.2019 20:09:47.366   4.99600000   4995.99951   0.07  -73.1   14.1  28.0 19.80  354.2  1722.6  355.11   62.52   36.98  2862.5  356.02   72.72   33.98     0.0  354.24    0.00    0.00    1.8     72587.366     13.50   47.10740   39.80800  "Undefined"       0.0       -0.49  0.00000000
04.04.2019 20:09:58.551   4.99600000   4995.99959   0.22  -42.2   37.8  28.0 26.40  355.0   944.6  355.39   55.57   38.60  1907.2  356.01   64.20   37.11  2951.0  356.91   73.56   34.93    1.4     72598.551     13.50   47.10740   39.80800  "Undefined"       0.0       -0.41  0.00000000
04.04.2019 20:10:09.225   4.99600000   4995.99956   0.44  -41.0   38.0  28.0 22.80  354.2  1051.1  354.65   56.51   38.22  2100.1  355.30   65.89   36.08  3212.9  356.32   75.85   32.52    1.2     72609.225     13.50   47.10740   39.80800  "Undefined"       0.0       -0.44  0.00000000
04.04.2019 20:10:20.277   4.99600000   4995.99964   0.29  -39.1   41.8  28.0 48.60  355.0   580.6  355.97   52.32   39.21  1298.6  357.33   58.77   38.77     0.0  354.95    0.00    0.00    1.4     72620.277     13.50   47.10740   39.80800  "Undefined"       0.0       -0.36  0.00000000
04.04.2019 20:10:20.277   4.99600000   4995.99964   0.29  -39.1   41.8  28.0 22.20  353.5  1070.1  353.97   56.67   37.98  2130.3  354.65   66.13   35.47  3246.5  355.76   76.09   31.17    1.1     72620.277     13.50   47.10740   39.80800  "Undefined"       0.0       -0.36  0.00000000
04.04.2019 20:10:32.428   4.99600000   4996.00024   0.62  -39.9   37.6  28.0 21.60  353.5  1091.6  353.96   56.86   37.93  2168.6  354.65   66.47   35.33  3298.7  355.77   76.55   30.79    1.2     72632.428     13.50   47.10740   39.80800  "Undefined"       0.0        0.24  0.00000000
04.04.2019 20:10:43.489   4.99600000   4996.00045   0.53  -39.7   38.5  28.0 50.39  355.7   575.3  356.83   52.27   39.34     0.0  355.67    0.00    0.00     0.0  355.67    0.00    0.00    1.3     72643.489     13.50   47.10740   39.80800  "Undefined"       0.0        0.45  0.00000000
04.04.2019 20:10:43.489   4.99600000   4996.00045   0.53  -39.7   38.5  28.0 22.80  354.2  1051.1  354.64   56.51   38.22  2100.0  355.30   65.89   36.08  3212.8  356.32   75.84   32.51    1.2     72643.489     13.50   47.10740   39.80800  "Undefined"       0.0        0.45  0.00000000
04.04.2019 20:10:53.858   4.99600000   4996.00013   0.38  -41.4   38.3  28.0 47.40  352.8   587.6  353.76   52.36   38.87  1264.6  355.01   58.43   37.93     0.0  352.79    0.00    0.00    1.6     72653.858     13.50   47.10740   39.80800  "Undefined"       0.0        0.13  0.00000000
04.04.2019 20:10:53.858   4.99600000   4996.00013   0.38  -41.4   38.3  28.0 22.80  354.2  1051.1  354.65   56.51   38.22  2100.0  355.30   65.89   36.08  3212.9  356.32   75.85   32.52    1.2     72653.858     13.50   47.10740   39.80800  "Undefined"       0.0        0.13  0.00000000
04.04.2019 20:11:04.929   4.99600000   4995.99983   0.53  -44.1   34.1  28.0 19.20  352.8  1740.4  353.74   62.62   36.14  2877.5  354.77   72.75   32.10     0.0  352.81    0.00    0.00    1.3     72664.929     13.50   47.10740   39.80800  "Undefined"       0.0       -0.17  0.00000000
