
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 09:59:52.074   4.99600000   4995.99990   0.62  -44.5   49.5  28.0 15.00  353.5   666.2  353.55   53.19   38.59  1336.0  353.63   59.16   37.13  2008.3  353.74   65.13   35.10    1.2     35992.074     13.50   47.24000   39.71000  "Undefined"      62.3       -0.10  0.00000000
04.04.2019 10:00:05.911   4.99600000   4995.99991   0.62  -43.3   51.3  28.0  6.60  352.8  1166.2  352.92   57.63   37.31  2334.9  353.12   67.97   33.14  3498.9  353.61   78.08   23.36    1.4     36005.911     13.50   47.24000   39.71000  "Undefined"      66.6       -0.09  0.00000000
04.04.2019 10:00:17.564   4.99600000   4995.99989   0.58  -48.1   46.9  28.0 16.20  352.8   626.2  352.86   52.82   38.55  1255.8  352.93   58.42   37.07  1887.9  353.05   64.03   35.08    1.7     36017.564     13.50   47.24000   39.71000  "Undefined"      69.7       -0.11  0.00000000
04.04.2019 10:00:28.138   4.99600000   4995.99992   0.42  -46.5   48.7  28.0 11.40  353.5   822.2  353.58   54.58   38.29  1648.3  353.69   61.94   36.28  2476.8  353.86   69.28   33.13    1.8     36028.138     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:00:28.138   4.99600000   4995.99992   0.42  -46.5   48.7  28.0 46.20  355.7   512.3  355.20   51.83   39.09  1072.8  354.91   56.84   38.15  1700.0  354.79   62.44   36.74    1.5     36028.138     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:00:39.833   4.99600000   4995.99992   0.40  -52.6   45.4  28.0 55.20  347.0   417.9  346.94   50.89   38.36   869.8  346.98   54.83   36.66  1387.5  347.12   59.30   34.29    1.7     36039.833     13.50   47.24000   39.71000  "Undefined"      65.7       -0.08  0.00000000
04.04.2019 10:00:52.599   4.99600000   4995.99993   0.42  -52.4   46.5  28.0 29.40  353.5   386.5  353.54   50.69   39.09   780.5  353.57   54.21   38.37  1184.9  353.61   57.81   37.50    1.9     36052.599     13.50   47.24000   39.71000  "Undefined"      63.4       -0.07  0.00000000
04.04.2019 10:01:48.705   4.99600000   4995.99990   0.49  -50.5   46.1  28.0 19.80  354.2   530.1  354.26   51.98   38.94  1064.1  354.31   56.75   37.99  1601.1  354.38   61.54   36.78    1.7     36108.705     13.50   47.24000   39.71000  "Undefined"      69.4       -0.10  0.00000000
04.04.2019 10:02:10.957   4.99600000   4995.99992   0.46  -47.7   47.0  28.0 45.60  352.1   521.7  351.76   51.88   38.62  1094.0  351.63   56.95   37.10  1733.2  351.67   62.59   34.86    1.8     36130.957     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:02:10.957   4.99600000   4995.99992   0.46  -47.7   47.0  28.0 16.80  354.2   607.8  354.27   52.68   38.81  1219.5  354.33   58.14   37.67  1833.8  354.41   63.62   36.14    1.4     36130.957     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:02:22.621   4.99600000   4995.99991   0.58  -45.6   48.3  28.0 19.20  353.5   543.9  353.54   52.10   38.82  1091.6  353.60   56.98   37.71  1642.2  353.68   61.88   36.29    1.4     36142.621     13.50   47.24000   39.71000  "Undefined"       0.0       -0.09  0.00000000
04.04.2019 10:02:33.325   4.99600000   4995.99991   0.62  -44.9   48.6  28.0 19.80  352.8   530.1  352.85   51.97   38.75  1064.1  352.91   56.72   37.57  1601.1  353.00   61.49   36.07    1.2     36153.325     13.50   47.24000   39.71000  "Undefined"       0.0       -0.09  0.00000000
04.04.2019 10:02:43.928   4.99600000   4995.99990   0.55  -46.4   48.4  28.0 20.40  353.5   516.9  353.55   51.86   38.87  1037.8  353.60   56.50   37.83  1561.9  353.68   61.17   36.53    1.8     36163.928     13.50   47.24000   39.71000  "Undefined"      62.9       -0.10  0.00000000
04.04.2019 10:02:54.508   4.99600000   4995.99992   0.46  -48.8   45.9  28.0 20.40  354.2   516.9  354.27   51.86   38.96  1037.8  354.31   56.52   38.04  1561.8  354.38   61.19   36.88    1.8     36174.508     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:03:05.139   4.99600000   4995.99994   0.44  -52.2   45.0  28.0 21.00  354.2   504.4  354.26   51.75   38.98  1012.8  354.30   56.30   38.09  1524.6  354.37   60.86   36.97    1.7     36185.139     13.50   47.24000   39.71000  "Undefined"      62.7       -0.06  0.00000000
04.04.2019 10:04:50.166   4.99600000   4995.99988   0.51  -50.8   44.2  28.0 12.00  353.5   791.7  353.58   54.31   38.35  1586.9  353.67   61.39   36.46  2384.4  353.84   68.46   33.57    1.7     36290.166     13.50   47.24000   39.71000  "Undefined"      62.4       -0.12  0.00000000
04.04.2019 10:05:00.744   4.99600000   4995.99989   0.44  -52.3   42.7  28.0 12.00  352.8   791.7  352.85   54.30   38.20  1586.8  352.96   61.36   36.09  2384.0  353.14   68.40   32.90    1.4     36300.744     13.50   47.24000   39.71000  "Undefined"       0.0       -0.11  0.00000000
04.04.2019 10:05:26.578   4.99600000   4995.99992   0.46  -51.9   40.9  28.0 15.60  353.5   645.7  353.55   53.01   38.63  1295.1  353.62   58.79   37.23  1946.7  353.73   64.59   35.32    1.5     36326.578     13.50   47.24000   39.71000  "Undefined"       0.0       -0.08  0.00000000
04.04.2019 10:05:37.146   4.99600000   4995.99989   0.46  -49.4   45.4  28.0 19.80  352.8   528.5  352.84   51.95   38.75  1061.4  352.90   56.70   37.57  1598.0  352.98   61.46   36.07    1.2     36337.146     13.50   47.24000   39.71000  "Undefined"      -0.0       -0.11  0.00000000
04.04.2019 10:05:48.784   4.99600000   4995.99995   0.46  -50.6   44.2  28.0 16.80  352.8   606.4  352.84   52.65   38.59  1217.4  352.91   58.08   37.17  1831.8  353.02   63.53   35.27    1.5     36348.784     13.50   47.24000   39.71000  "Undefined"       0.0       -0.05  0.00000000
04.04.2019 10:06:00.441   4.99600000   4995.99995   0.46  -51.7   44.0  28.0 16.80  353.5   606.3  353.56   52.66   38.70  1217.3  353.63   58.10   37.42  1831.6  353.73   63.57   35.72    1.9     36360.441     13.50   47.24000   39.71000  "Undefined"      62.7       -0.05  0.00000000
04.04.2019 10:06:58.758   4.99600000   4995.99991   0.42  -53.6   44.4  28.0 51.60  358.6   514.0  357.64   51.86   39.40  1047.9  356.88   56.65   38.78  1583.4  356.40   61.44   37.86    1.9     36418.758     13.50   47.24000   39.71000  "Undefined"      62.4       -0.09  0.00000000
