
[strDate]   [strTime]   [Frq_rpu]    [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]  [Cource]  [BaseLat]  [BaseLon]  [TypeSignalName]  [DispApd]  [Dopler]  [Delay]
04.04.2019 15:59:45.629   4.99600000   4995.79111   0.15  -73.6   22.0  28.0 47.40  348.5   425.9  348.64   50.86   38.61   860.2  348.85   54.67   37.23  1315.4  349.11   58.66   35.54    1.6     57585.629     13.50   47.10740   39.80800  "Undefined"       0.0     -208.89  0.00000000
04.04.2019 15:59:45.629   4.99600000   4995.99955   0.29  -56.4   36.5  28.0 19.20  351.4   547.5  351.43   51.97   38.62  1096.4  351.51   56.84   37.16  1647.3  351.63   61.70   35.30    1.7     57585.629     13.50   47.10740   39.80800  "Undefined"       0.0       -0.45  0.00000000
04.04.2019 15:59:59.625   4.99600000   4995.99980   0.55  -44.8   48.0  28.0 46.80  351.4   432.7  351.51   50.95   38.90   872.8  351.70   54.86   37.84  1333.0  351.95   58.94   36.57    1.3     57599.625     13.50   47.10740   39.80800  "Undefined"      62.9       -0.20  0.00000000
04.04.2019 16:00:12.752   4.99600000   4995.99977   0.46  -44.3   44.5  28.0 44.40  350.6   459.8  350.80   51.19   38.75   923.9  350.99   55.29   37.53  1403.7  351.25   59.54   36.05    1.5     57612.752     13.50   47.10740   39.80800  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 16:00:36.527   4.99600000   4995.99980   0.53  -41.4   50.8  28.0 41.40  351.3   506.8  351.51   51.61   38.72  1001.7  351.71   56.00   37.49  1507.9  351.99   60.49   36.00    1.3     57636.527     13.50   47.10740   39.80800  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 16:00:47.268   4.99600000   4995.99980   0.31  -48.1   46.4  28.0 48.00  352.1   419.5  352.24   50.84   39.00   848.6  352.43   54.66   38.08  1299.2  352.67   58.67   36.96    1.9     57647.268     13.50   47.10740   39.80800  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 16:01:02.325   4.99600000   4995.99982   0.33  -49.4   42.9  28.0 48.00  352.8   419.6  352.96   50.85   39.08   848.7  353.14   54.68   38.24  1299.4  353.38   58.69   37.23    1.8     57662.325     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 16:01:02.325   4.99600000   4995.99982   0.33  -49.4   42.9  28.0 18.60  354.3   562.2  354.30   52.14   38.99  1126.3  354.36   57.18   37.98  1692.7  354.44   62.23   36.68    1.6     57662.325     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 16:01:17.542   4.99600000   4995.72749   0.07  -95.2    4.1  28.0 45.00  352.8   452.6  352.96   51.15   39.01   910.8  353.14   55.23   38.10  1385.9  353.38   59.46   37.00    1.5     57677.542     13.50   47.10740   39.80800  "Undefined"       0.0     -272.51  0.00000000
04.04.2019 16:01:17.542   4.99600000   4995.99977   0.46  -43.2   47.6  28.0 45.60  352.1   446.0  352.24   51.08   38.95   898.0  352.42   55.10   37.95  1368.1  352.67   59.28   36.76    1.2     57677.542     13.50   47.10740   39.80800  "Undefined"       0.0       -0.23  0.00000000
04.04.2019 16:01:30.486   4.99600000   4995.99980   0.29  -47.8   47.1  28.0 19.20  351.4   547.5  351.43   51.97   38.62  1096.4  351.51   56.84   37.16  1647.3  351.63   61.70   35.30    1.6     57690.486     13.50   47.10740   39.80800  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 16:01:30.486   4.99600000   4995.99980   0.29  -47.8   47.1  28.0 48.60  349.9   413.1  350.08   50.76   38.80   836.5  350.29   54.50   37.63  1282.4  350.54   58.44   36.21    1.5     57690.486     13.50   47.10740   39.80800  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 16:01:43.414   4.99600000   4996.00085   0.40  -53.2   40.2  28.0 40.20  357.1   529.0  357.25   51.86   39.44  1040.2  357.42   56.45   39.05  1559.5  357.62   61.12   38.61    1.5     57703.414     13.50   47.10740   39.80800  "Undefined"       0.0        0.85  0.00000000
04.04.2019 16:01:56.486   4.99600000   4995.79975   0.09  -84.8   15.2  28.0 38.40  352.1   564.2  352.27   52.13   38.70  1102.8  352.50   56.92   37.45  1635.3  352.79   61.65   35.96    1.9     57716.486     13.50   47.10740   39.80800  "Undefined"       0.0     -200.25  0.00000000
04.04.2019 16:01:56.486   4.99600000   4995.99971   0.35  -44.1   49.9  28.0 19.80  351.3   533.9  351.41   51.85   38.65  1069.4  351.49   56.60   37.23  1606.9  351.60   61.34   35.45    1.4     57716.486     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 16:01:56.486   4.99600000   4995.99971   0.35  -44.1   49.9  28.0 46.80  351.4   432.7  351.53   50.95   38.90   872.8  351.72   54.86   37.85  1333.0  351.97   58.94   36.58    1.2     57716.486     13.50   47.10740   39.80800  "Undefined"       0.0       -0.29  0.00000000
04.04.2019 16:02:09.427   4.99600000   4995.99982   0.46  -47.9   44.8  28.0 45.00  349.9   452.5  350.07   51.11   38.69   910.5  350.27   55.16   37.39  1385.3  350.53   59.34   35.82    1.4     57729.427     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 16:02:20.164   4.99600000   4995.99982   0.46  -44.5   48.3  28.0 40.80  349.2   518.2  349.37   51.68   38.42  1020.8  349.60   56.11   36.85  1531.5  349.90   60.59   34.93    1.8     57740.164     13.50   47.10740   39.80800  "Undefined"       0.0       -0.18  0.00000000
04.04.2019 16:02:30.947   4.99600000   4995.99980   0.40  -47.7   41.7  28.0 40.80  352.8   518.1  352.96   51.73   38.89  1020.7  353.16   56.21   37.85  1532.5  353.42   60.77   36.60    1.8     57750.947     13.50   47.10740   39.80800  "Undefined"       0.0       -0.20  0.00000000
04.04.2019 16:02:46.214   4.99600000   4995.99983   0.46  -44.2   50.6  28.0 34.80  352.8   639.6  353.06   52.81   38.66  1228.0  353.35   58.06   37.40  1805.6  353.67   63.20   35.89    1.5     57766.214     13.50   47.10740   39.80800  "Undefined"       0.0       -0.17  0.00000000
04.04.2019 16:02:57.066   4.99600000   4995.99978   0.38  -51.5   42.2  28.0 34.20  349.2   655.5  349.53   52.89   38.04  1256.1  349.90   58.18   36.07  1844.3  350.32   63.34   33.66    2.0     57777.066     13.50   47.10740   39.80800  "Undefined"       0.0       -0.22  0.00000000
04.04.2019 16:03:08.016   4.99600000   4995.99979   0.55  -41.6   51.2  28.0 45.60  351.4   446.0  351.51   51.07   38.87   897.9  351.71   55.08   37.78  1368.0  351.96   59.25   36.46    1.4     57788.016     13.50   47.10740   39.80800  "Undefined"      63.1       -0.21  0.00000000
04.04.2019 16:03:19.872   4.99600000   4995.99979   0.58  -37.1   52.8  28.0 10.20  351.4   890.2  351.45   55.01   37.74  1780.5  351.61   62.87   34.74  2670.2  351.88   70.64   29.82    1.6     57799.872     13.50   47.10740   39.80800  "Undefined"       0.0       -0.21  0.00000000
04.04.2019 16:03:19.872   4.99600000   4995.99979   0.58  -37.1   52.8  28.0 42.00  354.2   495.6  354.38   51.54   39.11   983.8  354.56   55.91   38.32  1485.6  354.80   60.39   37.38    1.2     57799.872     13.50   47.10740   39.80800  "Undefined"       0.0       -0.21  0.00000000
04.04.2019 16:03:30.680   4.99600000   4995.99981   0.46  -42.2   50.6  28.0 45.60  352.8   446.0  352.94   51.09   39.02   898.1  353.13   55.12   38.12  1368.3  353.37   59.31   37.04    1.4     57810.680     13.50   47.10740   39.80800  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 16:03:30.680   4.99600000   4995.99981   0.46  -42.2   50.6  28.0 16.20  352.8   628.5  352.86   52.71   38.65  1258.3  352.95   58.31   37.18  1889.7  353.06   63.91   35.20    1.3     57810.680     13.50   47.10740   39.80800  "Undefined"       0.0       -0.19  0.00000000
04.04.2019 16:03:43.695   4.99600000   4995.71914   0.07  -96.5    4.7  28.0 20.40  351.4   520.9  351.42   51.73   38.68  1043.4  351.50   56.37   37.31  1568.1  351.61   61.00   35.60    1.7     57823.695     13.50   47.10740   39.80800  "Undefined"       0.0     -280.86  0.00000000
04.04.2019 16:03:43.695   4.99600000   4995.99988   0.46  -43.2   49.5  28.0 36.00  352.8   613.3  353.02   52.58   38.71  1184.0  353.29   57.66   37.49  1743.3  353.59   62.64   36.04    1.5     57823.695     13.50   47.10740   39.80800  "Undefined"       0.0       -0.12  0.00000000
04.04.2019 16:03:43.695   4.99600000   4995.99988   0.46  -43.2   49.5  28.0 15.00  352.1   668.3  352.13   53.05   38.44  1337.8  352.23   59.00   36.67  2008.6  352.37   64.92   34.23    1.2     57823.695     13.50   47.10740   39.80800  "Undefined"       0.0       -0.12  0.00000000
