
h0=  50.0 hm= 457.9
400.19    6.568 -17.48729  -2.04592  -0.32682  151.090   30.490
404.31    6.484 -16.65337  -3.69375  -0.32365  151.090   30.490
408.43    6.399 -15.84630  -5.25218  -0.31991  151.090   30.490
412.55    6.315 -15.06651  -6.72115  -0.31576  151.090   30.490
416.67    6.231 -14.31503  -8.10094  -0.31105  151.090   30.490
420.79    6.146 -13.59096  -9.39337  -0.30604  151.090   30.490
424.91    6.063 -12.89477 -10.60039  -0.30063  151.090   30.490
429.03    5.979 -12.22611 -11.72533  -0.29490  151.090   30.490
433.15    5.896 -11.58495 -12.76884  -0.28896  151.090   30.490
437.27    5.814 -10.97055 -13.73364  -0.28279  151.090   30.490
441.39    5.732 -10.38295 -14.62228  -0.27642  151.090   30.490
445.51    5.651  -9.82154 -15.43928  -0.26988  151.090   30.490
449.63    5.571  -9.28529 -16.18663  -0.26327  151.090   30.490
453.75    5.492  -8.77382 -16.86555  -0.25654  151.090   30.490
457.87    5.414  -8.28613 -17.48128  -0.24979  151.090   30.490
