.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2017 2.1 0 0 1 1
-200. 2500. 000.0
095600 101500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  095600 .0 0.0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  095600 .0 0.0 0.0 000.0 .0 .0 0. 000.0
2
80
 4.90600000 42.96   23.8     0.0
 4.94580002 42.23   29.9     0.0
 4.98540001 43.94   22.6     0.0
 5.06500001 41.54   19.3     0.0
 5.10460000 44.56   24.0     0.0
 5.14440003 53.49   27.6     0.0
 5.18400002 41.67   20.4     0.0
 5.22380000 38.15   23.1     0.0
 5.30320001 40.78   21.9     0.0
 5.34300003 38.74   22.0     0.0
 5.38260003 41.96   21.7     0.0
 5.58120003 46.06   24.8     0.0
 5.58120003 45.76   19.8     0.0
 5.62100001 42.51   27.5     0.0
 5.66060000 45.02   23.0     0.0
 5.70040002 46.73   22.3     0.0
 5.74020000 45.61   17.3     0.0
 5.74020000 40.43   17.9     0.0
 5.89900003 40.16   20.7     0.0
 5.93880001 49.61   20.9     0.0
 5.97840000 43.62   17.4     0.0
 6.01820002 44.58   23.8     0.0
 6.05780001 44.53   18.8     0.0
 6.09760004 47.73   20.1     0.0
 6.13740001 29.35   13.3     0.0
 6.17700000 44.54   18.0     0.0
 6.21680003 42.02   28.4     0.0
 6.21680003 46.64   23.2     0.0
 6.25660000 44.98   19.6     0.0
 6.29640003 46.23   21.3     0.0
 6.33620000 41.94   22.4     0.0
 6.37579999 49.33   15.9     0.0
 6.37579999 45.27   22.6     0.0
 6.41560002 46.30   15.6     0.0
 6.45520001 46.60   20.4     0.0
 6.49500003 46.29   20.4     0.0
 6.53480001 46.37   21.0     0.0
 6.57440000 44.03   22.1     0.0
 6.61420002 46.07   20.8     0.0
 6.65380001 45.34   21.4     0.0
 6.69360004 47.01   21.8     0.0
 6.73340002 46.03   23.8     0.0
 6.77300001 42.10   23.0     0.0
 6.97160001 48.62   21.7     0.0
 7.01140004 47.27   21.2     0.0
 7.05100003 47.06   21.9     0.0
 7.09080000 46.85   22.1     0.0
 7.17020002 47.18   20.7     0.0
 7.28940001 48.75   21.4     0.0
 7.28940001 47.55   21.8     0.0
 7.32920003 47.30   20.4     0.0
 7.32920003 47.73   21.1     0.0
 7.36880002 44.67   26.1     0.0
 7.36880002 49.78   19.8     0.0
 7.40860000 46.76   23.3     0.0
 7.48800002 45.06   19.5     0.0
 7.52779999 45.03   22.8     0.0
 7.56740003 45.06   20.6     0.0
 7.60720001 46.08   18.6     0.0
 7.64680000 47.49   22.2     0.0
 7.68660002 44.17   22.0     0.0
 7.72640000 46.33   21.9     0.0
 7.76600004 41.52   23.8     0.0
 7.76600004 46.68   23.5     0.0
 7.80580001 44.32   15.1     0.0
 7.80580001 45.41   20.7     0.0
 7.88520003 46.74   19.5     0.0
 7.88520003 47.22   20.5     0.0
 7.88520003 48.97   20.9     0.0
 7.88520003 45.82   20.2     0.0
 7.92500000 49.20   18.1     0.0
 7.92500000 47.68   20.9     0.0
 7.92500000 45.72   20.9     0.0
 7.96460000 45.27   16.9     0.0
 8.00440002 47.68   18.4     0.0
 8.04400001 44.14   14.8     0.0
 8.08380003 41.72   11.3     0.0
 8.12340002 47.56   17.6     0.0
 8.12340002 45.73   13.3     0.0
 8.12340002 46.24   14.5     0.0
1 1
22                        
