.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2016 12.1 0 0 1 1
-200. 2500. 000.0
102800 111500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  102800 .0 0.0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  102800 .0 0.0 0.0 000.0 .0 .0 0. 000.0
1
167
 6.01799999 23.99   19.8     0.0
 6.05779996 29.72   20.3     0.0
 6.13719998 28.63   17.7     0.0
 6.17699995 32.99   18.2     0.0
 6.21659999 30.47   19.4     0.0
 6.25639997 28.46   19.7     0.0
 6.29619999 26.66   20.7     0.0
 6.33579998 29.38   20.0     0.0
 6.37559996 30.43   19.6     0.0
 6.41520000 30.48   18.9     0.0
 6.45499998 28.29   20.2     0.0
 6.53439999 26.55   20.0     0.0
 6.57419997 27.38   22.1     0.0
 6.61379996 26.56   24.1     0.0
 6.65359998 28.56   20.6     0.0
 6.69339996 27.12   21.6     0.0
 6.73300000 26.41   22.4     0.0
 6.81239996 30.18   17.9     0.0
 6.85219999 23.94   20.4     0.0
 6.89199996 25.99   18.7     0.0
 6.97159996 26.79   19.9     0.0
 7.01119996 23.28   17.7     0.0
 7.05099998 26.05   18.3     0.0
 7.09079996 26.04   18.9     0.0
 7.13039999 26.07   20.9     0.0
 7.17019997 23.19   20.2     0.0
 7.20979996 27.61   21.0     0.0
 7.24959999 26.33   19.4     0.0
 7.28919998 23.79   19.2     0.0
 7.36879998 24.39   19.5     0.0
 7.40839997 23.66   20.2     0.0
 7.44819999 30.09   22.7     0.0
 7.48779998 25.82   19.4     0.0
 7.52759996 24.89   19.9     0.0
 7.56739998 24.67   19.8     0.0
 7.60699997 27.79   20.4     0.0
 7.64680000 29.85   22.0     0.0
 7.68639999 26.25   20.4     0.0
 7.72619996 24.69   20.4     0.0
 7.76599999 23.84   19.8     0.0
 7.80559998 23.98   20.1     0.0
 7.84539996 24.86   20.2     0.0
 7.88499999 21.63   20.3     0.0
 7.92479997 29.98   20.8     0.0
 7.96460000 22.22   20.7     0.0
 8.00419999 28.58   21.0     0.0
 8.04399996 22.33   20.4     0.0
 8.08359995 30.49   21.4     0.0
 8.16319995 29.71   21.5     0.0
 8.20279999 25.71   21.4     0.0
 8.24259997 29.81   21.5     0.0
 8.28219996 27.79   21.4     0.0
 8.32199998 30.08   21.2     0.0
 8.36179996 26.53   21.7     0.0
 8.40140000 31.04   21.8     0.0
 8.44119997 28.34   21.4     0.0
 8.48079997 19.96   22.2     0.0
 8.56039997 21.51   21.7     0.0
 8.59999996 27.88   21.7     0.0
 8.63979998 25.26   20.3     0.0
 8.67939997 29.23   21.3     0.0
 8.71920000 26.06   20.8     0.0
 8.75899997 29.45   22.3     0.0
 8.79859996 27.36   21.3     0.0
 8.83839999 22.37   21.2     0.0
 8.87799998 28.28   22.0     0.0
 8.91779995 25.21   20.8     0.0
 8.95759998 32.01   23.5     0.0
 8.99719997 26.83   21.8     0.0
 9.03699999 24.04   21.2     0.0
 9.07659998 31.60   23.0     0.0
 9.11639996 26.31   21.8     0.0
