
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
08.12.2016 10:28:34.460  9.95059996  9950.27770   0.01  -88.9    7.1  28.0 38.63   23.9     0.0   23.92    0.00    0.00     0.0   23.92    0.00    0.00     0.0   23.92    0.00    0.00   16.8     37714.460      5.50   47.24000   39.71000  "Undefined"           4.61
08.12.2016 10:28:34.658  9.99020000  9989.87773   0.01  -84.9   11.1  28.0 39.45   24.1     0.0   24.09    0.00    0.00     0.0   24.09    0.00    0.00     0.0   24.09    0.00    0.00    8.7     37714.658      5.50   47.24000   39.71000  "Undefined"           4.61
08.12.2016 10:28:34.858 10.02999998 10029.67771   0.01  -85.6   12.4  28.0 40.38   25.7     0.0   25.70    0.00    0.00     0.0   25.70    0.00    0.00     0.0   25.70    0.00    0.00   11.1     37714.858      5.50   47.24000   39.71000  "Undefined"           4.61
08.12.2016 10:28:35.055 10.06959997 10069.28274   0.01  -86.4   13.6  28.0 38.94   23.8     0.0   23.82    0.00    0.00     0.0   23.82    0.00    0.00     0.0   23.82    0.00    0.00    7.6     37715.055      5.50   47.24000   39.71000  "Undefined"           4.59
08.12.2016 10:28:35.453 10.14919997 10148.87267   0.01  -92.8    7.2  28.0 42.82   16.7     0.0   16.65    0.00    0.00     0.0   16.65    0.00    0.00     0.0   16.65    0.00    0.00   15.7     37715.453      5.50   47.24000   39.71000  "Undefined"           4.64
08.12.2016 10:28:35.453 10.14919997 10148.88777   0.01  -88.1   11.9  28.0 39.65   23.4     0.0   23.41    0.00    0.00     0.0   23.41    0.00    0.00     0.0   23.41    0.00    0.00    6.6     37715.453      5.50   47.24000   39.71000  "Undefined"           4.56
08.12.2016 10:28:35.651 10.18879996 10188.48776   0.01  -82.8   19.2  28.0 38.42   25.7     0.0   25.70    0.00    0.00     0.0   25.70    0.00    0.00     0.0   25.70    0.00    0.00    6.5     37715.651      5.50   47.24000   39.71000  "Undefined"           4.56
08.12.2016 10:28:35.851 10.22859998 10228.29282   0.01  -87.6   10.4  28.0 37.66   26.1     0.0   26.08    0.00    0.00     0.0   26.08    0.00    0.00     0.0   26.08    0.00    0.00   22.2     37715.851      5.50   47.24000   39.71000  "Undefined"           4.54
08.12.2016 10:28:36.247 10.30800000 10307.68277   0.01  -90.5    9.5  28.0 39.17   15.6     0.0   15.59    0.00    0.00     0.0   15.59    0.00    0.00     0.0   15.59    0.00    0.00   12.5     37716.247      5.50   47.24000   39.71000  "Undefined"           4.59
08.12.2016 10:28:36.247 10.30800000 10307.69787   0.01  -86.2   13.8  28.0 38.13   21.3     0.0   21.26    0.00    0.00     0.0   21.26    0.00    0.00     0.0   21.26    0.00    0.00   10.4     37716.247      5.50   47.24000   39.71000  "Undefined"           4.51
08.12.2016 10:28:36.447 10.34779997 10347.49785   0.01  -80.4   21.6  28.0 39.01   24.4     0.0   24.44    0.00    0.00     0.0   24.44    0.00    0.00     0.0   24.44    0.00    0.00    4.8     37716.447      5.50   47.24000   39.71000  "Undefined"           4.51
08.12.2016 10:28:36.644 10.38739996 10387.08777   0.01  -90.1   13.9  28.0 41.42   17.2     0.0   17.17    0.00    0.00     0.0   17.17    0.00    0.00     0.0   17.17    0.00    0.00    6.5     37716.644      5.50   47.24000   39.71000  "Undefined"           4.56
08.12.2016 10:28:36.644 10.38739996 10387.10288   0.01  -79.4   24.6  28.0 38.98   24.6     0.0   24.60    0.00    0.00     0.0   24.60    0.00    0.00     0.0   24.60    0.00    0.00    4.7     37716.644      5.50   47.24000   39.71000  "Undefined"           4.49
08.12.2016 10:28:36.844 10.42719999 10426.90290   0.01  -77.1   12.9  28.0 38.71   24.9     0.0   24.86    0.00    0.00     0.0   24.86    0.00    0.00     0.0   24.86    0.00    0.00    3.8     37716.844      5.50   47.24000   39.71000  "Undefined"           4.49
08.12.2016 10:28:37.240 10.50659995 10506.29280   0.01  -88.0   14.0  28.0 39.92   18.3     0.0   18.33    0.00    0.00     0.0   18.33    0.00    0.00     0.0   18.33    0.00    0.00   15.1     37717.240      5.50   47.24000   39.71000  "Undefined"           4.54
08.12.2016 10:28:37.438 10.54619999 10545.90794   0.01  -77.6   24.4  28.0 37.89   24.4     0.0   24.42    0.00    0.00     0.0   24.42    0.00    0.00     0.0   24.42    0.00    0.00    3.1     37717.438      5.50   47.24000   39.71000  "Undefined"           4.46
08.12.2016 10:28:37.836 10.62579999 10625.51298   0.01  -81.8   24.2  28.0 39.08   20.9     0.0   20.88    0.00    0.00     0.0   20.88    0.00    0.00     0.0   20.88    0.00    0.00    8.7     37717.836      5.50   47.24000   39.71000  "Undefined"           4.44
08.12.2016 10:28:38.035 10.66539998 10665.11297   0.01  -77.9   18.1  28.0 37.77   22.3     0.0   22.28    0.00    0.00     0.0   22.28    0.00    0.00     0.0   22.28    0.00    0.00    4.9     37718.035      5.50   47.24000   39.71000  "Undefined"           4.44
08.12.2016 10:28:38.233 10.70519996 10704.91294   0.01  -73.6   30.4  28.0 38.28   21.5     0.0   21.46    0.00    0.00     0.0   21.46    0.00    0.00     0.0   21.46    0.00    0.00    4.8     37718.233      5.50   47.24000   39.71000  "Undefined"           4.44
08.12.2016 10:28:38.431 10.74480000 10744.51802   0.01  -81.9   10.1  28.0 33.08   24.4     0.0   24.44    0.00    0.00     0.0   24.44    0.00    0.00     0.0   24.44    0.00    0.00   12.3     37718.431      5.50   47.24000   39.71000  "Undefined"           4.41
08.12.2016 10:28:38.829 10.82440000 10824.12305   0.01  -82.2   19.8  28.0 36.86   26.2     0.0   26.21    0.00    0.00     0.0   26.21    0.00    0.00     0.0   26.21    0.00    0.00    2.8     37718.829      5.50   47.24000   39.71000  "Undefined"           4.38
08.12.2016 10:28:39.028 10.86399999 10863.72304   0.01  -83.0   21.0  28.0 36.09   25.3     0.0   25.29    0.00    0.00     0.0   25.29    0.00    0.00     0.0   25.29    0.00    0.00    4.2     37719.028      5.50   47.24000   39.71000  "Undefined"           4.38
08.12.2016 10:28:39.226 10.90379997 10903.52806   0.01  -82.9   19.1  28.0 35.35   25.8     0.0   25.82    0.00    0.00     0.0   25.82    0.00    0.00     0.0   25.82    0.00    0.00   10.0     37719.226      5.50   47.24000   39.71000  "Undefined"           4.36
08.12.2016 10:28:39.424 10.94339996 10943.12805   0.01  -80.3   21.7  28.0 38.09   25.8     0.0   25.80    0.00    0.00     0.0   25.80    0.00    0.00     0.0   25.80    0.00    0.00   12.7     37719.424      5.50   47.24000   39.71000  "Undefined"           4.36
08.12.2016 10:28:39.624 10.98319998 10982.93311   0.01  -80.2   19.8  28.0 35.31   25.6     0.0   25.58    0.00    0.00     0.0   25.58    0.00    0.00     0.0   25.58    0.00    0.00   14.8     37719.624      5.50   47.24000   39.71000  "Undefined"           4.33
08.12.2016 10:28:40.417 11.14199996 11141.73812   0.01  -85.3   16.7  28.0 35.26   25.5     0.0   25.46    0.00    0.00     0.0   25.46    0.00    0.00     0.0   25.46    0.00    0.00    5.1     37720.417      5.50   47.24000   39.71000  "Undefined"           4.31
08.12.2016 10:28:40.617 11.18179999 11181.53815   0.01  -84.5   19.5  28.0 33.86   25.0     0.0   24.97    0.00    0.00     0.0   24.97    0.00    0.00     0.0   24.97    0.00    0.00   14.2     37720.617      5.50   47.24000   39.71000  "Undefined"           4.31
08.12.2016 10:28:40.815 11.22159996 11221.33812   0.01  -85.4   10.6  28.0 33.37   25.7     0.0   25.74    0.00    0.00     0.0   25.74    0.00    0.00     0.0   25.74    0.00    0.00   16.3     37720.815      5.50   47.24000   39.71000  "Undefined"           4.31
08.12.2016 10:28:41.013 11.26119996 11260.94315   0.01  -81.4   18.6  28.0 35.87   25.0     0.0   24.96    0.00    0.00     0.0   24.96    0.00    0.00     0.0   24.96    0.00    0.00   15.5     37721.013      5.50   47.24000   39.71000  "Undefined"           4.28
08.12.2016 10:28:41.213 11.30099998 11300.74317   0.01  -81.2   20.8  28.0 36.55   24.5     0.0   24.53    0.00    0.00     0.0   24.53    0.00    0.00     0.0   24.53    0.00    0.00   14.6     37721.213      5.50   47.24000   39.71000  "Undefined"           4.28
08.12.2016 10:28:41.411 11.34059997 11340.34316   0.01  -82.9   19.1  28.0 36.27   24.4     0.0   24.35    0.00    0.00     0.0   24.35    0.00    0.00     0.0   24.35    0.00    0.00   15.0     37721.411      5.50   47.24000   39.71000  "Undefined"           4.28
08.12.2016 10:28:41.609 11.38039999 11380.14319   0.01  -80.8   19.2  28.0 36.32   24.1     0.0   24.10    0.00    0.00     0.0   24.10    0.00    0.00     0.0   24.10    0.00    0.00   14.7     37721.609      5.50   47.24000   39.71000  "Undefined"           4.28
08.12.2016 10:28:41.809 11.42019997 11419.94820   0.01  -78.8   23.2  28.0 35.62   24.4     0.0   24.41    0.00    0.00     0.0   24.41    0.00    0.00     0.0   24.41    0.00    0.00   14.4     37721.809      5.50   47.24000   39.71000  "Undefined"           4.26
08.12.2016 10:28:42.006 11.45979996 11459.54819   0.01  -74.8   21.2  28.0 35.89   24.3     0.0   24.25    0.00    0.00     0.0   24.25    0.00    0.00     0.0   24.25    0.00    0.00   13.5     37722.006      5.50   47.24000   39.71000  "Undefined"           4.26
08.12.2016 10:28:42.206 11.49959999 11499.34822   0.01  -74.1   19.9  28.0 35.23   24.6     0.0   24.56    0.00    0.00     0.0   24.56    0.00    0.00     0.0   24.56    0.00    0.00   15.2     37722.206      5.50   47.24000   39.71000  "Undefined"           4.26
08.12.2016 10:28:42.404 11.53919998 11538.94821   0.01  -76.2   21.8  28.0 35.36   24.1     0.0   24.09    0.00    0.00     0.0   24.09    0.00    0.00     0.0   24.09    0.00    0.00   13.6     37722.404      5.50   47.24000   39.71000  "Undefined"           4.26
08.12.2016 10:28:42.602 11.57900000 11578.75327   0.01  -76.7   25.3  28.0 35.03   23.8     0.0   23.80    0.00    0.00     0.0   23.80    0.00    0.00     0.0   23.80    0.00    0.00   14.3     37722.602      5.50   47.24000   39.71000  "Undefined"           4.23
08.12.2016 10:28:43.198 11.69819999 11697.95829   0.01  -78.6   11.4  28.0 33.33   23.9     0.0   23.89    0.00    0.00     0.0   23.89    0.00    0.00     0.0   23.89    0.00    0.00   16.8     37723.198      5.50   47.24000   39.71000  "Undefined"           4.21
08.12.2016 10:28:43.795 11.81739998 11817.15828   0.01  -74.5   11.5  28.0 32.94   23.7     0.0   23.68    0.00    0.00     0.0   23.68    0.00    0.00     0.0   23.68    0.00    0.00   16.4     37723.795      5.50   47.24000   39.71000  "Undefined"           4.21
08.12.2016 10:28:44.191 11.89680000 11896.56333   0.01  -76.3    7.7  28.0 34.75   23.2     0.0   23.22    0.00    0.00     0.0   23.22    0.00    0.00     0.0   23.22    0.00    0.00   16.5     37724.191      5.50   47.24000   39.71000  "Undefined"           4.18
08.12.2016 10:28:44.588 11.97619996 11975.96330   0.01  -73.9   18.1  28.0 34.07   22.8     0.0   22.82    0.00    0.00     0.0   22.82    0.00    0.00     0.0   22.82    0.00    0.00   14.0     37724.588      5.50   47.24000   39.71000  "Undefined"           4.18
