
h0=  50.0 hm= 328.8
297.79    4.900  67.31574  72.56529  -0.07048   37.300   34.530
300.61    4.879  66.36357  71.20379  -0.07600   37.300   34.530
303.42    4.856  65.39289  69.85164  -0.08110   37.300   34.530
306.24    4.832  64.40679  68.49640  -0.08577   37.300   34.530
309.05    4.807  63.40831  67.14126  -0.09004   37.300   34.530
311.87    4.780  62.40018  65.78990  -0.09391   37.300   34.530
314.69    4.751  61.38496  64.44863  -0.09739   37.300   34.530
317.50    4.722  60.36511  63.12058  -0.10050   37.300   34.530
320.32    4.691  59.34281  61.80672  -0.10324   37.300   34.530
323.13    4.660  58.32017  60.50871  -0.10565   37.300   34.530
325.95    4.628  57.29904  59.22817  -0.10772   37.300   34.530
328.77    4.594  56.28116  57.96656  -0.10948   37.300   34.530
