
delt0=     0.1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0

lonIon=  40.000 latIon=  47.500 it= 6.00 h_tec=450.0  TEC= 1.40000e+17
lonIon=  40.000 latIon=  47.500 it= 6.25 h_tec=450.0  TEC= 1.40000e+17
lonIon=  40.000 latIon=  47.500 it= 6.50 h_tec=450.0  TEC= 1.40000e+17
lonIon=  40.000 latIon=  47.500 it= 6.75 h_tec=450.0  TEC= 1.40000e+17

Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number=  45.9 IG=  45.9   GMT time:06:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 82.0|1.96|110.0| 0.00|  0.0| 5.79|259.0|  83.8|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|109.6| 2.53 | 2.99 | 62.3 |
+==================================+

|  0|17.65|21608.4|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21608.4|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21619.4|  1| 9.81|14.64|  63.410|  46.102| 1866.329|  92.9|  -0.3| 1977.4| 0.000|   0.0|  53.306|  44.034|201.41|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|14.64|15.63|  79.200|  51.649| 3322.222|  92.8|  -0.4| 3535.0| 0.000|   0.0|  71.853|  48.672|180.21|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21619.4|  1| 0.01| 7.29|  73.356|  48.953| 2740.274|  92.2|  -0.1| 2814.4| 0.000|   0.0|  61.473|  45.437|162.97|   0.0|    0.0|    0.0|F2              |
|  0|17.65|21619.4|  1| 9.83|14.63|  63.036|  46.622| 1858.686|  94.9|  -0.3| 1969.2| 0.000|   0.0|  53.116|  44.335|200.96|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|14.63|15.53|  78.489|  52.495| 3317.053|  94.8|  -0.4| 3529.0| 0.000|   0.0|  71.299|  49.366|180.46|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21630.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21640.8|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21651.6|  1| 0.62| 7.30|  71.560|  50.479| 2683.809|  97.1|  -0.0| 2758.6| 0.000|   0.0|  60.152|  46.414|164.03|   0.0|    0.0|    0.0|F2              |
|  0|17.65|21662.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21662.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21673.0|  1| 8.96|13.73|  63.410|  46.900| 1898.319|  95.5|  -0.2| 2002.2| 0.000|   0.0|  53.443|  44.484|196.06|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|13.73|14.50|  79.045|  53.104| 3394.618|  95.4|  -0.3| 3594.1| 0.000|   0.0|  71.774|  49.803|176.51|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21673.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21683.8|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21694.5|  1| 4.67| 9.83|  66.484|  49.017| 2227.526|  98.5|  -0.1| 2311.1| 0.000|   0.0|  55.893|  45.605|177.05|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2| 9.83| 9.96|  83.317|  57.628| 4003.024|  98.5|  -0.1| 4164.6| 0.000|   0.0|  75.437|  53.042|163.00|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21694.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21694.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21694.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21705.3|  1|11.63|16.52|  62.615|  46.176| 1809.242|  93.9|  -0.3| 1936.7| 0.000|   0.0|  52.644|  44.085|210.72|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|16.52|17.56|  77.863|  51.551| 3216.051|  93.7|  -0.5| 3459.6| 0.000|   0.0|  70.773|  48.681|188.93|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21716.0|  1|11.31|16.17|  62.984|  45.732| 1820.600|  92.1|  -0.3| 1945.2| 0.000|   0.0|  52.832|  43.828|209.23|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|16.17|17.28|  78.607|  50.869| 3234.634|  91.9|  -0.5| 3472.7| 0.000|   0.0|  71.368|  48.114|187.12|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21716.0|  1| 0.10| 7.06|  72.478|  50.305| 2743.257|  95.9|  -0.0| 2817.0| 0.000|   0.0|  60.863|  46.283|162.26|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|17.65|21726.7|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21737.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21737.5|  1| 5.90|10.89|  65.793|  47.751| 2114.592|  95.8|  -0.1| 2202.8| 0.000|   0.0|  55.224|  44.890|182.03|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|10.89|11.27|  82.497|  55.173| 3780.974|  95.7|  -0.2| 3950.2| 0.000|   0.0|  74.761|  51.232|165.16|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21737.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21748.2|  1|13.82|20.32|  67.535|  46.644| 2198.366|  91.2|  -0.7| 2414.1| 0.000|   0.0|  54.893|  44.025|232.27|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.32|20.98|  82.785|  52.196| 3623.384|  90.9|  -1.0| 3999.0| 0.000|   0.0|  75.831|  49.286|206.68|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21748.2|  1| 9.83|14.53|  62.746|  46.945| 1850.401|  96.3|  -0.2| 1959.5| 0.000|   0.0|  52.995|  44.530|199.52|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|14.53|15.32|  78.033|  53.052| 3315.577|  96.2|  -0.3| 3525.3| 0.000|   0.0|  70.907|  49.805|180.02|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21748.2|  1|11.85|16.74|  62.460|  46.313| 1802.972|  94.5|  -0.3| 1932.4| 0.000|   0.0|  52.542|  44.163|211.54|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|16.74|17.75|  77.580|  51.757| 3206.377|  94.3|  -0.5| 3453.6| 0.000|   0.0|  70.541|  48.854|189.94|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21759.0|  1|11.16|15.93|  62.264|  46.723| 1804.883|  96.0|  -0.3| 1925.5| 0.000|   0.0|  52.525|  44.402|206.73|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.93|16.83|  77.266|  52.503| 3225.646|  95.9|  -0.4| 3457.0| 0.000|   0.0|  70.242|  49.419|186.26|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21759.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21769.7|  1|10.48|15.18|  62.256|  47.098| 1820.347|  97.3|  -0.2| 1934.1| 0.000|   0.0|  52.653|  44.624|202.50|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.18|15.97|  77.219|  53.211| 3264.177|  97.2|  -0.3| 3482.9| 0.000|   0.0|  70.189|  49.950|183.01|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21769.7|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|17.65|21769.7|  1|13.73|19.59|  64.732|  46.728| 1990.578|  93.8|  -0.5| 2173.6| 0.000|   0.0|  53.837|  44.290|228.17|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|19.59|20.39|  79.683|  52.299| 3395.454|  93.5|  -0.8| 3727.5| 0.000|   0.0|  72.945|  49.421|203.36|   0.0|    0.0|    0.0|F2F2            |
|  0|17.65|21780.5|  1|11.62|16.42|  62.011|  46.885| 1792.773|  96.8|  -0.3| 1917.8| 0.000|   0.0|  52.398|  44.504|209.05|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|16.42|17.30|  76.793|  52.716| 3202.725|  96.7|  -0.4| 3442.3| 0.000|   0.0|  69.863|  49.611|188.60|   0.0|    0.0|    0.0|F2F2            |
