|   |     |       |  2|31.98|33.24|  18.518|  41.407| 1587.673| -76.9|  -0.5| 1942.0| 0.000|   0.0|  23.638|  41.318|213.01|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|33.24|34.25|   8.810|  42.249| 2312.981| -77.2|  -0.8| 2845.5| 0.000|   0.0|  13.580|  41.700|207.70|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43445.6|  1|32.40|33.43|  29.353|  41.569|  790.159| -76.8|  -0.2|  977.1| 0.000|   0.0|  34.515|  41.990|221.80|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.43|34.68|  19.245|  41.445| 1534.431| -77.1|  -0.5| 1908.8| 0.000|   0.0|  24.216|  41.369|216.36|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.68|35.72|   9.834|  42.224| 2237.149| -77.5|  -0.9| 2799.9| 0.000|   0.0|  14.461|  41.710|211.22|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43445.6|  1|30.85|31.89|  28.945|  41.541|  820.407| -76.8|  -0.2|  997.0| 0.000|   0.0|  34.342|  41.970|218.71|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.89|33.14|  18.461|  41.459| 1592.169| -77.1|  -0.5| 1945.7| 0.000|   0.0|  23.601|  41.355|213.02|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.14|34.15|   8.735|  42.332| 2320.159| -77.4|  -0.8| 2851.4| 0.000|   0.0|  13.456|  41.771|207.67|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43445.6|  1|23.43|24.60|  26.569|  40.572| 1005.781| -71.4|  -0.1| 1139.7| 0.000|   0.0|  33.093|  41.404|203.54|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|24.60|25.98|  13.703|  40.045| 1931.843| -71.5|  -0.2| 2198.6| 0.000|   0.0|  20.014|  40.110|195.54|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|25.98|26.91|   1.845|  40.869| 2791.256| -71.6|  -0.3| 3189.8| 0.000|   0.0|   7.612|  40.297|188.68|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|34.03|35.05|  29.728|  41.668|  761.559| -77.5|  -0.3|  960.2| 0.000|   0.0|  34.747|  42.052|225.27|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.05|36.28|  19.989|  41.578| 1480.336| -77.8|  -0.6| 1878.2| 0.000|   0.0|  24.790|  41.491|220.11|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.28|37.32|  10.902|  42.340| 2160.609| -78.2|  -1.0| 2759.0| 0.000|   0.0|  15.333|  41.842|215.21|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|33.52|34.53|  29.599|  41.721|  770.596| -78.0|  -0.3|  965.5| 0.000|   0.0|  34.631|  42.071|224.21|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.53|35.74|  19.754|  41.700| 1498.313| -78.3|  -0.6| 1888.7| 0.000|   0.0|  24.604|  41.577|219.11|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.74|36.75|  10.589|  42.547| 2187.704| -78.7|  -1.0| 2775.0| 0.000|   0.0|  15.056|  42.005|214.27|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|32.91|33.93|  29.462|  41.651|  781.332| -77.4|  -0.2|  971.9| 0.000|   0.0|  34.552|  42.032|222.93|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.93|35.16|  19.473|  41.586| 1518.422| -77.7|  -0.5| 1900.1| 0.000|   0.0|  24.376|  41.483|217.69|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.16|36.18|  10.174|  42.408| 2215.642| -78.1|  -0.9| 2789.6| 0.000|   0.0|  14.745|  41.874|212.75|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|33.16|34.17|  29.509|  41.740|  777.072| -78.2|  -0.3|  969.4| 0.000|   0.0|  34.532|  42.075|223.36|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|34.17|35.37|  19.587|  41.752| 1511.017| -78.5|  -0.6| 1896.3| 0.000|   0.0|  24.452|  41.611|218.36|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.37|36.37|  10.360|  42.641| 2206.537| -78.8|  -0.9| 2786.1| 0.000|   0.0|  14.898|  42.073|213.59|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|32.95|33.96|  29.456|  41.749|  780.896| -78.2|  -0.2|  971.8| 0.000|   0.0|  34.609|  42.088|223.10|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.96|35.16|  19.488|  41.779| 1518.492| -78.5|  -0.5| 1900.8| 0.000|   0.0|  24.381|  41.629|217.94|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.16|36.15|  10.225|  42.691| 2217.575| -78.9|  -0.9| 2792.7| 0.000|   0.0|  14.739|  42.115|213.13|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|32.96|33.96|  29.452|  41.798|  780.868| -78.7|  -0.3|  971.8| 0.000|   0.0|  34.604|  42.112|223.13|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.96|35.15|  19.493|  41.875| 1518.906| -79.0|  -0.6| 1901.4| 0.000|   0.0|  24.382|  41.702|218.05|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.15|36.12|  10.245|  42.833| 2219.126| -79.4|  -1.0| 2794.5| 0.000|   0.0|  14.740|  42.235|213.30|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|33.80|34.80|  29.649|  41.833|  766.021| -78.9|  -0.3|  963.0| 0.000|   0.0|  34.708|  42.134|224.85|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.80|35.98|  19.880|  41.911| 1490.486| -79.2|  -0.6| 1885.1| 0.000|   0.0|  24.687|  41.740|219.90|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.98|36.95|  10.798|  42.845| 2178.425| -79.6|  -1.0| 2772.1| 0.000|   0.0|  15.261|  42.256|215.32|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|33.92|34.91|  29.672|  41.870|  764.055| -79.2|  -0.3|  961.9| 0.000|   0.0|  34.715|  42.153|225.11|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.91|36.09|  19.934|  41.980| 1487.025| -79.5|  -0.6| 1883.4| 0.000|   0.0|  24.724|  41.793|220.21|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.09|37.05|  10.884|  42.942| 2174.109| -79.9|  -1.0| 2770.5| 0.000|   0.0|  15.332|  42.339|215.72|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|37.31|38.22|  30.346|  42.544|  712.730| -85.0|  -0.4|  937.4| 0.000|   0.0|  35.027|  42.504|232.52|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|38.22|39.18|  21.398|  43.199| 1393.098| -85.4|  -0.8| 1843.0| 0.000|   0.0|  25.818|  42.750|228.79|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|39.18|39.88|  13.111|  44.610| 2050.317| -86.0|  -1.4| 2728.1| 0.000|   0.0|  17.150|  43.792|225.88|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43488.3|  1|32.56|33.55|  29.346|  41.843|  788.383| -79.0|  -0.2|  976.6| 0.000|   0.0|  34.434|  42.124|222.13|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.55|34.73|  19.303|  41.979| 1533.842| -79.3|  -0.5| 1910.8| 0.000|   0.0|  24.246|  41.774|217.29|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.73|35.68|   9.993|  43.007| 2241.708| -79.8|  -1.0| 2808.8| 0.000|   0.0|  14.563|  42.368|212.65|   0.0|    0.0|    0.0|F2F2F2          |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|43615.9|  1|31.32|32.20|  28.973|  42.558|  815.996| -84.8|  -0.3|  996.1| 0.000|   0.0|  34.344|  42.487|220.46|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.20|33.17|  18.755|  43.437| 1596.170| -85.1|  -0.6| 1957.5| 0.000|   0.0|  23.762|  42.858|216.44|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.17|33.81|   9.392|  45.231| 2349.846| -85.5|  -1.0| 2894.6| 0.000|   0.0|  13.965|  44.205|213.25|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43615.9|  1|30.68|31.70|  28.882|  41.511|  825.302| -76.6|  -0.2| 1001.0| 0.000|   0.0|  34.297|  41.952|218.71|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.70|32.94|  18.317|  41.411| 1602.475| -76.8|  -0.4| 1954.3| 0.000|   0.0|  23.518|  41.315|213.15|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.94|33.95|   8.511|  42.279| 2335.550| -77.2|  -0.8| 2864.3| 0.000|   0.0|  13.322|  41.716|207.84|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43658.4|  1|25.98|26.38|  29.094|  47.013|  965.647|-115.7|  -0.2| 1115.6| 0.000|   0.0|  34.040|  44.803|212.21|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.38|27.21|  19.806|  52.276| 1945.220|-115.8|  -0.3| 2254.0| 0.000|   0.0|  24.092|  49.648|213.57|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|27.21|29.13|  11.835|  58.033| 2913.313|-115.7|  -0.2| 3393.7| 0.000|   0.0|  15.551|  55.224|210.86|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43701.1|  1|33.32|32.97|  49.797|  39.628|  806.595|  61.1|   0.4| 1001.4| 0.000|   0.0|  44.858|  40.978|226.92|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.97|32.00|  61.922|  37.457| 1679.341|  61.4|   0.7| 2079.0| 0.000|   0.0|  55.681|  38.370|232.20|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|43701.1|  1|30.07|31.11|  28.782|  41.120|  837.680| -73.7|  -0.2| 1009.5| 0.000|   0.0|  34.263|  41.751|217.57|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.11|32.41|  17.998|  40.672| 1623.491| -73.9|  -0.4| 1967.3| 0.000|   0.0|  23.300|  40.744|211.55|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.41|33.52|   7.918|  41.232| 2360.046| -74.1|  -0.6| 2876.3| 0.000|   0.0|  12.825|  40.823|205.61|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43743.6|  1|13.70|15.23|  20.154|  40.225| 1469.385| -71.9|   0.0| 1565.5| 0.000|   0.0|  29.763|  40.991|183.96|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.23|16.46|   2.108|  40.947| 2773.962| -71.8|   0.1| 2962.5| 0.000|   0.0|  10.696|  40.242|171.98|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|16.46|16.73| -13.496|  44.025| 3992.103| -71.8|   0.1| 4270.9| 0.000|   0.0|  -6.074|  42.243|166.23|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43743.6|  1|35.06|35.86|  29.876|  42.929|  750.863| -88.1|  -0.3|  958.0| 0.000|   0.0|  34.707|  42.692|228.40|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.86|36.66|  20.551|  44.024| 1474.056| -88.5|  -0.7| 1889.4| 0.000|   0.0|  25.134|  43.350|225.54|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.66|37.17|  11.963|  45.924| 2180.526| -89.1|  -1.3| 2807.1| 0.000|   0.0|  16.074|  44.873|223.27|   0.0|    0.0|    0.0|F2F2F2          |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|43743.6|  1|14.62|16.08|  20.985|  40.593| 1407.458| -73.4|   0.0| 1506.3| 0.000|   0.0|  30.214|  41.223|186.07|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|16.08|17.31|   3.737|  41.399| 2665.830| -73.4|   0.0| 2860.1| 0.000|   0.0|  12.039|  40.676|174.97|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|17.31|17.66| -11.268|  44.384| 3846.554| -73.4|  -0.0| 4134.9| 0.000|   0.0|  -4.056|  42.650|169.24|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43786.6|  1|34.43|35.40|  29.769|  41.743|  757.841| -78.1|  -0.3|  960.1| 0.000|   0.0|  34.678|  42.082|226.66|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.40|36.56|  20.067|  41.716| 1475.312| -78.4|  -0.6| 1880.4| 0.000|   0.0|  24.851|  41.599|222.00|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.56|37.58|  11.013|  42.539| 2156.144| -78.8|  -1.0| 2765.4| 0.000|   0.0|  15.468|  42.006|217.40|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43786.6|  1|31.20|32.19|  29.013|  41.468|  816.177| -76.2|  -0.2|  995.6| 0.000|   0.0|  34.351|  41.932|220.08|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.19|33.42|  18.537|  41.306| 1585.838| -76.5|  -0.5| 1945.0| 0.000|   0.0|  23.690|  41.242|214.71|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.42|34.46|   8.787|  42.101| 2311.796| -76.8|  -0.8| 2851.6| 0.000|   0.0|  13.534|  41.578|209.38|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43786.6|  1|32.88|33.85|  29.410|  41.697|  784.765| -77.8|  -0.2|  975.7| 0.000|   0.0|  34.543|  42.056|223.55|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.85|35.02|  19.361|  41.685| 1527.280| -78.1|  -0.5| 1909.7| 0.000|   0.0|  24.288|  41.554|218.61|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.02|36.03|  10.009|  42.568| 2231.038| -78.5|  -0.9| 2806.2| 0.000|   0.0|  14.604|  42.002|213.84|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43829.4|  1|26.78|27.78|  27.618|  41.621|  917.407| -77.9|  -0.2| 1069.8| 0.000|   0.0|  33.558|  41.971|211.22|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.78|28.98|  15.949|  41.851| 1780.594| -78.1|  -0.4| 2085.7| 0.000|   0.0|  21.657|  41.567|205.64|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.98|29.85|   5.280|  43.209| 2595.709| -78.3|  -0.6| 3054.0| 0.000|   0.0|  10.459|  42.388|200.29|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43872.2|  1|29.29|29.52|  30.343|  47.039|  883.759|-119.4|  -0.2| 1053.0| 0.000|   0.0|  34.881|  44.764|220.16|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.52|30.23|  22.081|  52.173| 1785.835|-119.6|  -0.4| 2133.5| 0.000|   0.0|  25.937|  49.599|221.80|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.23|32.16|  14.877|  57.754| 2688.027|-119.5|  -0.3| 3229.5| 0.000|   0.0|  18.324|  54.973|220.49|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43872.2|  1|24.34|25.10|  26.975|  44.371|  999.161| -95.9|  -0.2| 1139.5| 0.000|   0.0|  33.246|  43.352|208.22|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.10|25.75|  15.405|  47.351| 1978.868| -96.1|  -0.4| 2263.1| 0.000|   0.0|  20.976|  45.708|206.13|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|25.75|26.23|   5.123|  51.425| 2956.705| -96.3|  -0.6| 3390.1| 0.000|   0.0|   9.894|  49.340|204.83|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43872.2|  1|33.69|34.48|  29.548|  42.862|  774.927| -87.4|  -0.3|  972.0| 0.000|   0.0|  34.618|  42.651|225.99|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.48|35.31|  19.899|  43.942| 1521.250| -87.8|  -0.7| 1916.7| 0.000|   0.0|  24.649|  43.270|222.86|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.31|35.84|  11.025|  45.867| 2249.179| -88.3|  -1.2| 2845.7| 0.000|   0.0|  15.360|  44.782|220.64|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43915.0|  1|32.53|31.76|  50.842|  42.201|  828.969|  82.0|   0.4| 1017.6| 0.000|   0.0|  45.366|  42.299|226.68|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.76|30.03|  62.703|  42.942| 1723.917|  82.4|   0.8| 2103.3| 0.000|   0.0|  56.702|  42.376|232.41|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.03|26.88|  75.773|  45.430| 2772.242|  82.9|   1.3| 3348.2| 0.000|   0.0|  69.135|  43.916|247.32|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43915.0|  1|28.89|29.84|  28.280|  41.787|  867.635| -78.9|  -0.2| 1032.6| 0.000|   0.0|  33.892|  42.072|215.64|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.84|30.99|  17.225|  42.052| 1688.540| -79.1|  -0.4| 2019.0| 0.000|   0.0|  22.640|  41.764|210.72|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.99|31.88|   7.067|  43.353| 2467.299| -79.5|  -0.8| 2964.2| 0.000|   0.0|  12.002|  42.569|205.82|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|43957.7|  1|30.08|31.04|  28.669|  41.510|  840.952| -76.7|  -0.2| 1013.3| 0.000|   0.0|  34.140|  41.942|218.14|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.04|32.24|  17.877|  41.447| 1635.006| -76.9|  -0.4| 1980.2| 0.000|   0.0|  23.177|  41.328|212.93|   0.0|    0.0|    0.0|F2F2            |
