
delt0=       1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0


Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number= 140.4 IG= 123.0   GMT time:14:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 82.5|1.70|110.0| 0.00|  0.0| 9.16|282.6|  88.2|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|109.6| 2.17 | 2.65 | 63.6 |
+==================================+

+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
|  0|13.60|50505.6|  1|15.18|17.57|  21.804|  40.537| 1348.651| -73.0|  -0.3| 1453.6| 0.000|   0.0|  30.514|  41.184|201.85|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|17.57|18.42|   4.554|  41.219| 2603.300| -73.2|  -0.5| 2817.2| 0.000|   0.0|  13.044|  40.546|196.88|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|18.42|19.18| -11.068|  44.260| 3827.027| -73.3|  -0.6| 4153.4| 0.000|   0.0|  -3.692|  42.500|194.46|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50548.0|  1|10.47|13.13|  17.726|  40.320| 1643.386| -72.5|  -0.2| 1731.9| 0.000|   0.0|  28.244|  40.877|191.52|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|13.13|14.31|  -3.033|  42.062| 3170.609| -72.6|  -0.3| 3354.3| 0.000|   0.0|   6.962|  40.732|187.49|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|50548.0|  1|33.20|36.11|  27.650|  41.640|  914.977| -78.0|  -0.4| 1164.1| 0.000|   0.0|  33.565|  41.967|251.68|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|36.11|37.18|  17.119|  41.846| 1694.151| -78.3|  -0.7| 2176.6| 0.000|   0.0|  22.233|  41.596|240.54|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|37.18|37.66|   7.418|  42.990| 2432.074| -78.7|  -1.1| 3144.0| 0.000|   0.0|  12.225|  42.288|237.49|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50548.0|  1|11.76|14.33|  19.059|  40.106| 1548.505| -71.5|  -0.2| 1640.8| 0.000|   0.0|  29.131|  40.843|194.23|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|14.33|15.39|  -0.748|  41.237| 2984.906| -71.6|  -0.3| 3175.0| 0.000|   0.0|   8.848|  40.249|189.71|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|50548.0|  1| 0.02| 7.01|   0.733|  40.494| 2863.132| -70.4|   0.1| 2944.4| 0.000|   0.0|  16.842|  39.776|174.29|   0.0|    0.0|    0.0|F2              |
|  0|13.60|50548.0|  1|16.79|19.15|  22.853|  40.650| 1272.157| -73.3|  -0.3| 1384.2| 0.000|   0.0|  31.037|  41.281|205.65|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|19.15|19.95|   6.597|  41.145| 2454.312| -73.5|  -0.5| 2681.8| 0.000|   0.0|  14.563|  40.600|200.29|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|19.95|20.66|  -8.329|  43.776| 3610.053| -73.7|  -0.7| 3956.4| 0.000|   0.0|  -1.208|  42.229|198.38|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50590.5|  1|23.35|25.67|  25.935|  41.160| 1044.213| -75.3|  -0.4| 1191.7| 0.000|   0.0|  32.632|  41.655|221.31|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|25.67|26.45|  12.772|  41.359| 2008.359| -75.7|  -0.8| 2305.1| 0.000|   0.0|  19.169|  41.052|214.61|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.45|26.96|   0.379|  43.028| 2950.931| -75.9|  -1.0| 3399.2| 0.000|   0.0|   6.343|  42.025|213.23|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50590.5|  1|34.65|38.37|  26.446|  41.797| 1003.417| -79.2|  -0.2| 1313.1| 0.000|   0.0|  32.958|  42.024|261.99|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|38.37|39.47|  16.250|  42.211| 1762.793| -79.4|  -0.4| 2332.0| 0.000|   0.0|  21.197|  41.865|246.79|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|39.47|39.94|   7.023|  43.477| 2473.827| -79.8|  -0.8| 3295.1| 0.000|   0.0|  11.590|  42.721|243.25|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50590.5|  1|31.91|34.61|  27.754|  41.651|  907.245| -78.0|  -0.4| 1133.5| 0.000|   0.0|  33.618|  41.973|246.40|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.61|35.63|  17.001|  41.877| 1703.229| -78.4|  -0.8| 2147.2| 0.000|   0.0|  22.327|  41.610|236.80|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.63|36.08|   7.030|  43.089| 2463.239| -78.8|  -1.2| 3123.1| 0.000|   0.0|  11.934|  42.352|234.00|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50643.6|  1|30.76|33.34|  27.673|  41.709|  912.925| -78.5|  -0.5| 1124.0| 0.000|   0.0|  33.560|  41.998|242.58|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.34|34.32|  16.713|  42.016| 1726.015| -78.9|  -0.9| 2143.1| 0.000|   0.0|  22.138|  41.705|233.75|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.32|34.76|   6.528|  43.349| 2507.151| -79.2|  -1.2| 3129.5| 0.000|   0.0|  11.465|  42.557|231.17|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50643.6|  1|30.34|32.92|  27.640|  41.521|  916.447| -77.2|  -0.5| 1122.8| 0.000|   0.0|  33.489|  41.894|241.06|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.92|33.90|  16.538|  41.671| 1735.300| -77.5|  -0.8| 2143.8| 0.000|   0.0|  22.043|  41.435|232.39|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.90|34.35|   6.166|  42.880| 2521.851| -77.9|  -1.2| 3131.9| 0.000|   0.0|  11.278|  42.137|229.93|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50643.6|  1|32.93|35.88|  27.587|  41.609|  919.816| -77.8|  -0.4| 1166.7| 0.000|   0.0|  33.533|  41.949|251.49|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.88|36.96|  16.995|  41.802| 1702.878| -78.1|  -0.7| 2181.2| 0.000|   0.0|  22.137|  41.557|240.20|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.96|37.44|   7.239|  42.944| 2444.229| -78.5|  -1.1| 3150.3| 0.000|   0.0|  11.955|  42.256|236.86|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50643.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|50643.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|50686.3|  1|29.93|32.52|  27.577|  41.417|  921.963| -76.5|  -0.5| 1124.4| 0.000|   0.0|  33.443|  41.836|240.01|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|32.52|33.50|  16.356|  41.490| 1747.058| -76.8|  -0.8| 2148.3| 0.000|   0.0|  21.930|  41.289|231.35|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.50|33.96|   5.845|  42.647| 2539.742| -77.2|  -1.2| 3139.3| 0.000|   0.0|  11.018|  41.927|228.87|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50686.3|  1|32.62|35.54|  27.596|  41.597|  919.184| -77.7|  -0.4| 1161.0| 0.000|   0.0|  33.495|  41.938|250.48|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.54|36.63|  16.946|  41.784| 1706.316| -78.1|  -0.8| 2176.3| 0.000|   0.0|  22.114|  41.541|239.41|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.63|37.10|   7.123|  42.932| 2452.470| -78.4|  -1.1| 3147.2| 0.000|   0.0|  11.875|  42.239|236.15|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50686.3|  1|29.71|32.29|  27.549|  41.401|  924.133| -76.4|  -0.5| 1124.2| 0.000|   0.0|  33.480|  41.832|239.37|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.29|33.26|  16.276|  41.467| 1752.763| -76.7|  -0.8| 2149.6| 0.000|   0.0|  21.745|  41.269|230.53|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.26|33.72|   5.707|  42.627| 2549.487| -77.1|  -1.2| 3142.7| 0.000|   0.0|  10.913|  41.905|228.31|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50686.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|50686.3|  1|30.60|33.25|  27.647|  41.419|  916.806| -76.4|  -0.4| 1127.3| 0.000|   0.0|  33.536|  41.845|242.39|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.25|34.26|  16.568|  41.475| 1731.370| -76.8|  -0.8| 2147.2| 0.000|   0.0|  21.962|  41.286|233.08|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.26|34.73|   6.211|  42.587| 2511.426| -77.2|  -1.2| 3131.6| 0.000|   0.0|  11.309|  41.893|230.55|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50686.3|  1|28.62|31.13|  27.374|  41.348|  937.403| -76.1|  -0.5| 1126.3| 0.000|   0.0|  33.348|  41.794|235.90|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.13|32.07|  15.834|  41.408| 1784.658| -76.4|  -0.8| 2160.8| 0.000|   0.0|  21.437|  41.208|227.60|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.07|32.52|   4.981|  42.614| 2602.449| -76.8|  -1.2| 3166.1| 0.000|   0.0|  10.245|  41.871|225.46|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50739.4|  1|30.02|32.58|  27.540|  41.795|  922.350| -79.1|  -0.5| 1125.9| 0.000|   0.0|  33.477|  42.037|240.84|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.58|33.55|  16.452|  42.208| 1747.768| -79.5|  -0.9| 2151.0| 0.000|   0.0|  21.939|  41.840|232.25|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.55|33.98|   6.160|  43.668| 2543.201| -79.9|  -1.3| 3146.0| 0.000|   0.0|  11.232|  42.799|230.02|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50739.4|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|50739.4|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|50739.4|  1|33.42|36.56|  27.305|  41.922|  939.462| -80.0|  -0.4| 1201.7| 0.000|   0.0|  33.411|  42.105|255.22|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|36.56|37.67|  16.897|  42.396| 1717.320| -80.3|  -0.7| 2219.2| 0.000|   0.0|  22.038|  42.012|242.98|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|37.67|38.12|   7.419|  43.769| 2452.440| -80.7|  -1.1| 3189.6| 0.000|   0.0|  12.009|  42.970|239.52|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50739.4|  1|31.45|34.21|  27.639|  41.561|  916.231| -77.4|  -0.4| 1139.1| 0.000|   0.0|  33.508|  41.918|245.98|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.21|35.26|  16.767|  41.732| 1719.041| -77.8|  -0.8| 2156.6| 0.000|   0.0|  22.151|  41.490|236.12|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.26|35.73|   6.677|  42.912| 2484.901| -78.2|  -1.2| 3135.4| 0.000|   0.0|  11.570|  42.197|233.08|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50781.8|  1|18.83|21.11|  23.848|  41.798| 1195.897| -79.2|  -0.4| 1318.6| 0.000|   0.0|  31.552|  41.923|212.26|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|21.11|21.92|   9.100|  43.046| 2308.899| -79.5|  -0.7| 2557.5| 0.000|   0.0|  16.288|  42.174|206.62|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.92|22.49|  -4.348|  46.061| 3408.368| -79.7|  -0.9| 3787.4| 0.000|   0.0|   2.140|  44.356|205.84|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50824.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|50866.9|  1| 0.06| 6.94|   1.118|  40.197| 2830.212| -69.8|   0.1| 2909.9| 0.000|   0.0|  17.084|  39.626|174.88|   0.0|    0.0|    0.0|F2              |
|  0|13.60|50909.3|  1|25.22|27.67|  26.439|  41.509| 1004.914| -77.4|  -0.5| 1167.1| 0.000|   0.0|  32.863|  41.851|227.97|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.67|28.55|  14.028|  41.909| 1923.016| -77.8|  -0.9| 2248.0| 0.000|   0.0|  20.053|  41.521|220.36|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.55|28.99|   2.424|  43.617| 2818.282| -78.1|  -1.2| 3308.1| 0.000|   0.0|   8.017|  42.613|218.85|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50909.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|50909.3|  1|31.26|34.10|  27.503|  41.718|  925.391| -78.6|  -0.5| 1148.7| 0.000|   0.0|  33.456|  41.997|246.85|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|34.10|35.17|  16.638|  42.046| 1731.966| -79.0|  -0.9| 2169.9| 0.000|   0.0|  21.903|  41.728|236.44|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|35.17|35.63|   6.613|  43.374| 2501.513| -79.3|  -1.2| 3152.4| 0.000|   0.0|  11.539|  42.579|233.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50909.3|  1| 0.01| 7.11|   1.151|  41.247| 2848.975| -72.2|   0.1| 2930.2| 0.000|   0.0|  16.854|  40.254|175.83|   0.0|    0.0|    0.0|F2              |
|  0|13.60|50909.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
