
delt0=       1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0


Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number= 139.8 IG= 122.8   GMT time:15:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 84.0|0.77|110.0| 0.00|  0.0| 8.00|290.2|  98.0|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|110.4| 1.99 | 2.50 | 62.9 |
+==================================+

+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
|  0|13.60|54381.8|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54381.8|  1| 0.00| 7.84|   3.310|  41.039| 2689.463| -72.4|  -0.2| 2767.5| 0.000|   0.0|  17.495|  40.243|189.19|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54413.8|  1|20.59|24.68|  23.506|  40.518| 1226.212| -72.5|  -0.5| 1384.4| 0.000|   0.0|  31.182|  41.198|242.56|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|24.68|26.41|   9.488|  40.681| 2239.031| -72.9|  -0.9| 2550.9| 0.000|   0.0|  16.300|  40.352|223.86|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|26.41|27.10|  -3.162|  42.449| 3191.250| -73.3|  -1.3| 3658.0| 0.000|   0.0|   2.897|  41.389|218.84|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54445.8|  1|16.91|20.99|  21.888|  40.287| 1344.651| -71.8|  -0.5| 1477.5| 0.000|   0.0|  30.264|  40.997|231.53|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.99|22.53|   6.379|  40.659| 2462.534| -72.2|  -0.9| 2725.6| 0.000|   0.0|  13.916|  40.183|213.85|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|22.53|23.16|  -7.609|  42.969| 3528.847| -72.6|  -1.3| 3924.8| 0.000|   0.0|  -0.813|  41.588|210.28|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54445.8|  1| 6.91|11.78|  13.490|  40.013| 1946.962| -71.4|  -0.4| 2036.3| 0.000|   0.0|  25.236|  40.383|204.13|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|11.78|13.24|  -8.107|  42.553| 3550.226| -71.6|  -0.6| 3731.1| 0.000|   0.0|   2.114|  40.794|191.22|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54445.8|  1| 5.62|10.76|  11.848|  40.039| 2064.396| -71.3|  -0.3| 2150.4| 0.000|   0.0|  24.211|  40.293|200.88|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|10.76|12.30| -10.720|  43.125| 3757.695| -71.6|  -0.6| 3933.1| 0.000|   0.0|  -0.338|  41.091|188.55|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54477.6|  1|21.42|25.45|  23.680|  40.966| 1209.951| -74.8|  -0.5| 1375.3| 0.000|   0.0|  31.376|  41.460|246.11|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.45|27.23|  10.063|  41.439| 2207.121| -75.3|  -1.0| 2532.2| 0.000|   0.0|  16.635|  40.969|227.25|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|27.23|27.96|  -2.074|  43.405| 3141.979| -75.7|  -1.4| 3628.0| 0.000|   0.0|   3.714|  42.263|221.91|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54477.6|  1| 0.57| 7.99|   4.228|  40.743| 2618.159| -71.9|  -0.2| 2696.4| 0.000|   0.0|  18.391|  40.133|190.33|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54551.9|  1|15.60|17.91|  23.987|  49.494| 1470.793|-115.0|  -0.3| 1596.0| 0.000|   0.0|  31.014|  45.979|238.06|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|17.91|20.90|  13.000|  56.791| 2739.143|-115.1|  -0.4| 2991.1| 0.000|   0.0|  17.949|  53.219|220.96|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|20.90|22.25|   4.384|  64.288| 3917.338|-115.1|  -0.4| 4305.4| 0.000|   0.0|   8.385|  60.592|211.77|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54583.9|  1|16.99|21.10|  21.844|  40.348| 1347.214| -72.1|  -0.5| 1481.5| 0.000|   0.0|  30.360|  41.043|233.07|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|21.10|22.68|   6.395|  40.776| 2463.070| -72.5|  -0.9| 2728.6| 0.000|   0.0|  13.908|  40.274|214.79|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|22.68|23.33|  -7.485|  43.120| 3525.171| -72.9|  -1.3| 3924.6| 0.000|   0.0|  -0.744|  41.725|211.01|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54583.9|  1| 0.39| 7.95|   3.912|  39.964| 2628.587| -69.9|  -0.2| 2706.1| 0.000|   0.0|  18.170|  39.626|189.26|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54583.9|  1| 1.68| 8.41|   6.015|  40.090| 2480.921| -70.6|  -0.2| 2560.0| 0.000|   0.0|  19.949|  39.880|192.22|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|54615.9|  1|14.59|18.72|  20.387|  40.419| 1451.523| -72.7|  -0.5| 1572.4| 0.000|   0.0|  29.533|  41.012|226.56|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|18.72|20.21|   3.845|  41.269| 2655.447| -73.1|  -0.9| 2895.0| 0.000|   0.0|  11.854|  40.524|209.10|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|20.21|20.88| -10.849|  44.272| 3811.700| -73.4|  -1.2| 4173.7| 0.000|   0.0|  -3.820|  42.540|206.08|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54615.9|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54647.8|  1| 1.34| 8.29|   5.474|  40.362| 2523.086| -71.2|  -0.2| 2602.1| 0.000|   0.0|  19.469|  39.999|192.23|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54647.8|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54647.8|  1|22.13|26.31|  23.725|  40.982| 1206.625| -74.9|  -0.5| 1381.3| 0.000|   0.0|  31.293|  41.462|250.33|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.31|28.18|  10.330|  41.441| 2187.703| -75.3|  -0.9| 2529.4| 0.000|   0.0|  16.787|  40.984|230.40|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.18|28.95|  -1.546|  43.338| 3101.239| -75.8|  -1.4| 3610.5| 0.000|   0.0|   4.231|  42.218|224.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54647.8|  1| 0.02| 7.91|   3.355|  40.834| 2682.371| -71.9|  -0.2| 2760.6| 0.000|   0.0|  17.552|  40.115|190.24|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54647.8|  1|24.13|28.80|  23.844|  40.628| 1200.749| -72.9|  -0.3| 1404.4| 0.000|   0.0|  31.382|  41.286|259.16|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|28.80|30.84|  10.918|  40.733| 2136.404| -73.3|  -0.7| 2528.2| 0.000|   0.0|  17.193|  40.463|236.52|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.84|31.64|  -0.549|  42.190| 2994.854| -73.8|  -1.2| 3572.8| 0.000|   0.0|   5.047|  41.298|229.88|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54647.8|  1| 1.63| 8.40|   5.936|  40.404| 2490.644| -71.4|  -0.2| 2570.1| 0.000|   0.0|  19.827|  40.061|192.92|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54679.7|  1|22.71|26.97|  23.800|  41.000| 1201.055| -74.9|  -0.4| 1382.8| 0.000|   0.0|  31.343|  41.477|252.95|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.97|28.89|  10.583|  41.444| 2169.316| -75.4|  -0.9| 2523.5| 0.000|   0.0|  16.982|  40.998|232.44|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.89|29.68|  -1.107|  43.287| 3067.547| -75.9|  -1.4| 3594.3| 0.000|   0.0|   4.559|  42.202|226.46|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54679.7|  1| 0.23| 7.95|   3.670|  40.230| 2649.705| -70.5|  -0.2| 2727.6| 0.000|   0.0|  17.896|  39.767|189.84|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54711.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54711.6|  1|20.94|25.13|  23.383|  40.683| 1233.565| -73.4|  -0.5| 1398.1| 0.000|   0.0|  31.086|  41.281|246.65|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|25.13|26.97|   9.523|  40.992| 2240.286| -73.8|  -0.9| 2563.1| 0.000|   0.0|  16.247|  40.594|226.80|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.97|27.71|  -2.848|  42.853| 3180.878| -74.3|  -1.4| 3662.9| 0.000|   0.0|   3.179|  41.737|221.39|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54711.6|  1| 0.02| 7.92|   3.341|  40.465| 2676.936| -71.0|  -0.2| 2754.9| 0.000|   0.0|  17.564|  39.884|189.96|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54743.6|  1| 0.63| 8.09|   4.394|  41.300| 2616.367| -73.3|  -0.2| 2695.7| 0.000|   0.0|  18.342|  40.480|192.68|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54743.6|  1| 3.16| 9.19|   8.296|  40.396| 2321.592| -71.9|  -0.3| 2403.5| 0.000|   0.0|  21.588|  40.235|196.96|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2| 9.19|10.96| -15.680|  44.831| 4183.510| -72.1|  -0.5| 4353.5| 0.000|   0.0|  -4.646|  42.059|186.58|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54743.6|  1| 7.81|12.56|  14.395|  40.423| 1883.331| -72.8|  -0.4| 1976.7| 0.000|   0.0|  25.774|  40.669|209.01|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|12.56|14.07|  -6.212|  42.951| 3427.525| -73.1|  -0.7| 3615.3| 0.000|   0.0|   3.497|  41.244|194.53|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54743.6|  1|16.16|20.23|  21.248|  40.669| 1388.075| -73.7|  -0.5| 1518.3| 0.000|   0.0|  29.901|  41.177|232.09|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.23|21.81|   5.539|  41.491| 2537.187| -74.1|  -0.9| 2794.6| 0.000|   0.0|  13.122|  40.787|213.97|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.81|22.50|  -8.394|  44.258| 3633.190| -74.5|  -1.3| 4021.0| 0.000|   0.0|  -1.663|  42.653|210.31|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54743.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54743.6|  1| 0.01| 7.93|   3.329|  40.467| 2677.784| -71.0|  -0.2| 2755.8| 0.000|   0.0|  17.548|  39.884|190.10|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54743.6|  1|15.86|19.94|  21.079|  40.642| 1400.482| -73.6|  -0.5| 1528.9| 0.000|   0.0|  29.773|  41.152|231.16|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|19.94|21.51|   5.226|  41.486| 2559.793| -74.0|  -0.9| 2813.9| 0.000|   0.0|  12.870|  40.767|213.17|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.51|22.20|  -8.829|  44.308| 3666.702| -74.4|  -1.3| 4049.7| 0.000|   0.0|  -2.163|  42.697|209.40|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54775.7|  1| 0.00| 7.94|   3.307|  40.222| 2675.376| -70.4|  -0.2| 2753.2| 0.000|   0.0|  17.544|  39.730|189.85|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54775.7|  1| 0.03| 7.94|   3.353|  40.136| 2670.743| -70.2|  -0.2| 2748.5| 0.000|   0.0|  17.595|  39.680|189.76|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54775.7|  1| 1.49| 8.40|   5.722|  40.346| 2505.114| -71.3|  -0.3| 2584.6| 0.000|   0.0|  19.639|  40.006|193.23|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54775.7|  1|15.73|19.91|  21.030|  40.376| 1405.467| -72.4|  -0.5| 1533.6| 0.000|   0.0|  29.761|  41.004|230.89|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|19.91|21.48|   5.044|  41.024| 2564.441| -72.8|  -0.9| 2817.7| 0.000|   0.0|  12.770|  40.397|212.51|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.48|22.14|  -9.203|  43.697| 3670.211| -73.2|  -1.3| 4051.7| 0.000|   0.0|  -2.434|  42.152|208.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54775.7|  1| 0.08| 7.96|   3.440|  40.252| 2666.358| -70.5|  -0.2| 2744.3| 0.000|   0.0|  17.666|  39.759|190.06|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54775.7|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54775.7|  1| 0.01| 7.94|   3.323|  40.221| 2674.189| -70.4|  -0.2| 2752.0| 0.000|   0.0|  17.560|  39.730|189.86|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54807.8|  1| 8.27|12.94|  14.862|  40.561| 1850.157| -73.3|  -0.4| 1945.3| 0.000|   0.0|  26.173|  40.783|210.95|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|12.94|14.47|  -5.337|  43.044| 3367.408| -73.6|  -0.7| 3558.3| 0.000|   0.0|   4.157|  41.379|195.88|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54807.8|  1|16.45|20.61|  21.416|  40.436| 1377.335| -72.6|  -0.5| 1509.9| 0.000|   0.0|  30.104|  41.069|233.42|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.61|22.23|   5.774|  41.032| 2511.930| -73.0|  -0.9| 2773.7| 0.000|   0.0|  13.330|  40.441|214.58|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|22.23|22.90|  -8.171|  43.572| 3591.017| -73.4|  -1.3| 3984.8| 0.000|   0.0|  -1.413|  42.078|210.71|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54807.8|  1| 2.34| 8.79|   7.053|  40.403| 2410.740| -71.7|  -0.3| 2491.5| 0.000|   0.0|  20.661|  40.144|195.42|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54839.7|  1| 0.02| 7.97|   3.352|  40.220| 2672.160| -70.4|  -0.2| 2750.1| 0.000|   0.0|  17.596|  39.731|190.23|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54839.7|  1| 0.00| 7.97|   3.321|  40.264| 2675.074| -70.5|  -0.2| 2753.0| 0.000|   0.0|  17.563|  39.756|190.26|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54839.7|  1| 0.01| 7.97|   3.337|  40.263| 2673.887| -70.5|  -0.2| 2751.9| 0.000|   0.0|  17.578|  39.756|190.27|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54871.7|  1| 0.03| 7.99|   3.385|  40.466| 2673.795| -71.0|  -0.2| 2752.0| 0.000|   0.0|  17.518|  39.884|190.76|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54871.7|  1| 0.00| 7.98|   3.334|  40.429| 2676.821| -70.9|  -0.2| 2755.0| 0.000|   0.0|  17.473|  39.857|190.63|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54871.7|  1| 7.89|12.88|  14.652|  39.347| 1864.792| -69.1|  -0.4| 1958.6| 0.000|   0.0|  26.096|  40.084|208.84|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|12.88|14.25|  -6.299|  40.999| 3373.438| -69.4|  -0.7| 3560.9| 0.000|   0.0|   3.709|  39.700|193.16|   0.0|    0.0|    0.0|F2F2            |
+==============================================================================+
|   Medium characteristics Sunspot number= 139.8 IG= 122.8   GMT time:15:14    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 84.5|0.62|110.0| 0.00|  0.0| 7.67|292.3| 100.5|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|110.6| 1.94 | 2.47 | 62.3 |
+==================================+

|  0|13.60|54903.7|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54946.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|54946.0|  1|18.16|21.34|  22.293|  43.741| 1336.213| -88.4|  -0.5| 1477.8| 0.000|   0.0|  30.455|  42.871|241.92|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|21.34|23.13|   8.520|  46.762| 2472.591| -88.9|  -1.0| 2752.9| 0.000|   0.0|  14.999|  45.058|226.14|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|23.13|24.53|  -2.937|  51.022| 3541.428| -89.2|  -1.3| 3965.8| 0.000|   0.0|   2.490|  48.785|220.17|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|54946.0|  1| 0.01| 8.00|   3.353|  40.512| 2676.873| -71.1|  -0.2| 2755.3| 0.000|   0.0|  17.486|  39.909|191.18|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54946.0|  1| 0.00| 8.00|   3.336|  40.513| 2678.061| -71.1|  -0.2| 2756.5| 0.000|   0.0|  17.470|  39.908|191.17|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54946.0|  1| 0.96| 8.27|   4.884|  40.456| 2566.634| -71.4|  -0.3| 2646.0| 0.000|   0.0|  18.865|  40.000|193.14|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54946.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54946.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54946.0|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|54946.0|  1| 1.61| 8.50|   5.910|  40.490| 2493.712| -71.7|  -0.3| 2573.9| 0.000|   0.0|  19.717|  40.104|194.64|   0.0|    0.0|    0.0|F2              |
|  0|13.60|54978.2|  1| 9.06|13.29|  15.496|  42.189| 1818.382| -79.1|  -0.4| 1917.3| 0.000|   0.0|  26.488|  41.721|216.36|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|13.29|15.07|  -3.459|  45.696| 3327.449| -79.5|  -0.8| 3526.2| 0.000|   0.0|   5.418|  43.581|201.21|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|54978.2|  1|11.03|15.73|  17.738|  39.358| 1647.556| -68.7|  -0.4| 1753.8| 0.000|   0.0|  27.885|  40.266|218.26|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.73|17.13|  -1.071|  40.105| 2983.099| -69.1|  -0.8| 3193.5| 0.000|   0.0|   8.020|  39.331|200.21|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55010.2|  1|18.41|22.56|  22.224|  40.739| 1317.034| -73.9|  -0.5| 1464.0| 0.000|   0.0|  30.552|  41.272|241.23|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|22.56|24.32|   7.473|  41.365| 2394.487| -74.4|  -1.0| 2683.4| 0.000|   0.0|  14.578|  40.786|221.33|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|24.32|25.06|  -5.583|  43.715| 3408.466| -74.8|  -1.4| 3841.4| 0.000|   0.0|   0.751|  42.338|216.45|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55010.2|  1| 4.62|10.18|  10.322|  40.500| 2177.098| -72.5|  -0.3| 2262.9| 0.000|   0.0|  23.034|  40.440|202.41|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|10.18|11.88| -12.405|  44.314| 3925.697| -72.8|  -0.6| 4100.6| 0.000|   0.0|  -2.076|  41.933|189.19|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55010.2|  1| 0.01| 8.02|   3.346|  40.597| 2678.788| -71.3|  -0.2| 2757.4| 0.000|   0.0|  17.483|  39.960|191.67|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|55010.2|  1| 2.56| 8.97|   7.361|  40.240| 2386.693| -71.3|  -0.3| 2468.3| 0.000|   0.0|  20.866|  40.066|196.82|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55010.2|  1| 0.76| 8.27|   5.511|  45.758| 2660.196| -84.5|  -0.2| 2744.6| 0.000|   0.0|  18.446|  43.276|201.90|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55010.2|  1|14.82|18.90|  20.257|  40.965| 1459.300| -75.1|  -0.5| 1583.5| 0.000|   0.0|  29.415|  41.300|230.73|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|18.90|20.50|   4.032|  42.256| 2663.309| -75.5|  -0.9| 2908.8| 0.000|   0.0|  11.823|  41.305|212.42|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|20.50|21.26| -10.126|  45.571| 3813.413| -75.9|  -1.3| 4184.1| 0.000|   0.0|  -3.318|  43.690|208.82|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55010.2|  1|22.33|26.85|  23.388|  40.671| 1233.337| -73.3|  -0.4| 1418.0| 0.000|   0.0|  31.095|  41.282|255.32|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.85|28.88|   9.944|  40.931| 2209.023| -73.7|  -0.8| 2567.0| 0.000|   0.0|  16.435|  40.569|232.93|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.88|29.69|  -1.936|  42.641| 3108.184| -74.2|  -1.3| 3638.8| 0.000|   0.0|   3.825|  41.616|226.41|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55127.3|  1| 0.01| 8.10|   3.988|  44.555| 2731.935| -80.9|  -0.2| 2814.7| 0.000|   0.0|  17.264|  42.464|198.90|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55159.3|  1| 0.73| 8.22|   5.223|  45.189| 2661.278| -83.1|  -0.3| 2745.3| 0.000|   0.0|  18.279|  42.913|201.64|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55159.3|  1| 0.05| 8.08|   3.378|  39.488| 2659.885| -68.6|  -0.2| 2737.9| 0.000|   0.0|  17.672|  39.272|190.77|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55159.3|  1|11.50|15.93|  17.811|  40.415| 1637.103| -72.9|  -0.5| 1746.2| 0.000|   0.0|  27.852|  40.858|221.86|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.93|17.46|  -0.335|  41.923| 2972.298| -73.3|  -0.9| 3188.3| 0.000|   0.0|   8.343|  40.800|203.98|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55191.1|  1|22.51|27.18|  23.153|  40.713| 1249.956| -73.6|  -0.4| 1441.3| 0.000|   0.0|  30.982|  41.300|258.40|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.18|29.26|   9.766|  41.034| 2223.196| -74.0|  -0.8| 2591.6| 0.000|   0.0|  16.227|  40.643|234.84|   0.0|    0.0|    0.0|F2F2            |
