
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 10:40:14.926  8.07909999  8078.92123   0.00  -89.8   20.2  28.0 12.90  202.3     0.0  202.26    0.00    0.00     0.0  202.26    0.00    0.00     0.0  202.26    0.00    0.00    8.0     38414.926      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 10:40:15.720  8.15849998  8158.29982   0.00 -105.0    7.0  28.0 13.96  203.3     0.0  203.29    0.00    0.00     0.0  203.29    0.00    0.00     0.0  203.29    0.00    0.00   12.3     38415.720      5.50   47.24000   39.71000  "Undefined"           5.00
06.01.2017 10:40:15.720  8.15849998  8158.29605   0.00 -101.4   10.6  28.0 13.26  204.0     0.0  203.99    0.00    0.00     0.0  203.99    0.00    0.00     0.0  203.99    0.00    0.00   18.3     38415.720      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 10:40:15.720  8.15849998  8158.32248   0.00  -94.8   17.2  28.0 15.16  202.7     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00   13.3     38415.720      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 10:40:16.515  8.23799999  8237.79857   0.00 -100.5    9.5  28.0 18.17  204.1     0.0  204.06    0.00    0.00     0.0  204.06    0.00    0.00     0.0  204.06    0.00    0.00    8.4     38416.515      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 10:40:16.515  8.23799999  8237.81997   0.00  -91.0   19.0  28.0 13.85  203.0     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00     0.0  203.04    0.00    0.00   10.9     38416.515      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:17.309  8.31739998  8317.22122   0.00  -86.2   13.8  28.0  9.35  202.8     0.0  202.83    0.00    0.00     0.0  202.83    0.00    0.00     0.0  202.83    0.00    0.00    7.9     38417.309      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 10:40:18.102  8.39689999  8396.71997   0.00  -95.1   16.9  28.0  6.77  201.6     0.0  201.64    0.00    0.00     0.0  201.64    0.00    0.00     0.0  201.64    0.00    0.00    5.2     38418.102      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:18.898  8.47629998  8476.11996   0.00  -95.8   12.2  28.0  6.35  203.0     0.0  203.01    0.00    0.00     0.0  203.01    0.00    0.00     0.0  203.01    0.00    0.00    8.6     38418.898      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:19.691  8.55569999  8555.51998   0.00  -94.7   17.3  28.0  8.10  202.7     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00     0.0  202.67    0.00    0.00    4.4     38419.691      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:20.486  8.63519998  8635.00108   0.00 -105.9    6.1  28.0 17.07  196.8     0.0  196.85    0.00    0.00     0.0  196.85    0.00    0.00     0.0  196.85    0.00    0.00   20.2     38420.486      5.50   47.24000   39.71000  "Undefined"           4.99
06.01.2017 10:40:20.486  8.63519998  8635.01996   0.00  -85.9   26.1  28.0  3.12  203.2     0.0  203.16    0.00    0.00     0.0  203.16    0.00    0.00     0.0  203.16    0.00    0.00    3.9     38420.486      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:21.280  8.71459999  8714.42250   0.00  -92.6    9.4  28.0 10.24  202.0     0.0  201.99    0.00    0.00     0.0  201.99    0.00    0.00     0.0  201.99    0.00    0.00    5.2     38421.280      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 10:40:21.280  8.71459999  8714.41998   0.00  -89.3   12.7  28.0  3.78  202.8     0.0  202.80    0.00    0.00     0.0  202.80    0.00    0.00     0.0  202.80    0.00    0.00    9.0     38421.280      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:22.075  8.79399998  8793.79731   0.00 -104.0    6.0  28.0  5.56  202.7     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00     0.0  202.71    0.00    0.00   14.1     38422.075      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 10:40:22.075  8.79399998  8793.81997   0.00  -83.5   26.5  28.0  3.24  203.9     0.0  203.90    0.00    0.00     0.0  203.90    0.00    0.00     0.0  203.90    0.00    0.00    2.1     38422.075      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:22.869  8.87349999  8873.29732   0.00 -102.5    7.5  28.0  0.29  204.1     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00   12.4     38422.869      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 10:40:22.869  8.87349999  8873.32123   0.00  -85.1   24.9  28.0  1.28  203.4     0.0  203.43    0.00    0.00     0.0  203.43    0.00    0.00     0.0  203.43    0.00    0.00    1.4     38422.869      5.50   47.24000   39.71000  "Undefined"           4.79
06.01.2017 10:40:23.664  8.95289998  8952.69857   0.00 -103.6    6.4  28.0 11.21  204.2     0.0  204.20    0.00    0.00     0.0  204.20    0.00    0.00     0.0  204.20    0.00    0.00   25.8     38423.664      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 10:40:23.664  8.95289998  8952.71997   0.00  -85.0   25.0  28.0  7.00  203.1     0.0  203.12    0.00    0.00     0.0  203.12    0.00    0.00     0.0  203.12    0.00    0.00    2.8     38423.664      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:24.457  9.03239999  9032.19857   0.00 -103.3    6.7  28.0  0.06  204.7     0.0  204.68    0.00    0.00     0.0  204.68    0.00    0.00     0.0  204.68    0.00    0.00   12.9     38424.457      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 10:40:24.457  9.03239999  9032.22375   0.00  -94.2   15.8  28.0  0.07  203.5     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00     0.0  203.51    0.00    0.00    4.8     38424.457      5.50   47.24000   39.71000  "Undefined"           4.76
06.01.2017 10:40:24.457  9.03239999  9032.21872   0.00  -87.9   22.1  28.0 13.66  205.4     0.0  205.42    0.00    0.00     0.0  205.42    0.00    0.00     0.0  205.42    0.00    0.00    5.7     38424.457      5.50   47.24000   39.71000  "Undefined"           4.81
06.01.2017 10:40:25.253  9.11179998  9111.59857   0.00 -105.1    8.9  28.0 25.15  199.7     0.0  199.72    0.00    0.00     0.0  199.72    0.00    0.00     0.0  199.72    0.00    0.00   11.4     38425.253      5.50   47.24000   39.71000  "Undefined"           5.01
06.01.2017 10:40:25.253  9.11179998  9111.61997   0.00  -89.2   24.8  28.0  9.47  203.6     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00     0.0  203.56    0.00    0.00    4.5     38425.253      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:26.046  9.19120000  9190.99732   0.00 -105.6    8.4  28.0 16.23  203.9     0.0  203.87    0.00    0.00     0.0  203.87    0.00    0.00     0.0  203.87    0.00    0.00   16.4     38426.046      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 10:40:26.046  9.19120000  9191.02376   0.00 -102.8   11.2  28.0  0.52  204.0     0.0  204.03    0.00    0.00     0.0  204.03    0.00    0.00     0.0  204.03    0.00    0.00    7.6     38426.046      5.50   47.24000   39.71000  "Undefined"           4.76
06.01.2017 10:40:26.046  9.19120000  9191.01998   0.00  -85.1   28.9  28.0  8.42  203.5     0.0  203.52    0.00    0.00     0.0  203.52    0.00    0.00     0.0  203.52    0.00    0.00    6.8     38426.046      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:26.842  9.27069998  9270.52248   0.00  -91.7   18.3  28.0  3.73  203.6     0.0  203.61    0.00    0.00     0.0  203.61    0.00    0.00     0.0  203.61    0.00    0.00    4.3     38426.842      5.50   47.24000   39.71000  "Undefined"           4.77
06.01.2017 10:40:26.842  9.27069998  9270.51996   0.00  -89.4   20.6  28.0  6.33  206.2     0.0  206.24    0.00    0.00     0.0  206.24    0.00    0.00     0.0  206.24    0.00    0.00   10.7     38426.842      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:27.635  9.35009999  9349.89732   0.00 -102.6    9.4  28.0 14.31  202.0     0.0  201.96    0.00    0.00     0.0  201.96    0.00    0.00     0.0  201.96    0.00    0.00    9.4     38427.635      5.50   47.24000   39.71000  "Undefined"           5.03
06.01.2017 10:40:27.635  9.35009999  9349.90110   0.00 -101.7   10.3  28.0 10.28  203.3     0.0  203.34    0.00    0.00     0.0  203.34    0.00    0.00     0.0  203.34    0.00    0.00   14.6     38427.635      5.50   47.24000   39.71000  "Undefined"           4.99
06.01.2017 10:40:27.635  9.35009999  9349.91998   0.00  -84.4   27.6  28.0  5.58  205.1     0.0  205.06    0.00    0.00     0.0  205.06    0.00    0.00     0.0  205.06    0.00    0.00    6.8     38427.635      5.50   47.24000   39.71000  "Undefined"           4.80
06.01.2017 10:40:28.430  9.42949999  9429.29605   0.00 -102.0    6.0  28.0  7.35  203.2     0.0  203.20    0.00    0.00     0.0  203.20    0.00    0.00     0.0  203.20    0.00    0.00   17.3     38428.430      5.50   47.24000   39.71000  "Undefined"           5.04
06.01.2017 10:40:28.430  9.42949999  9429.29983   0.00 -100.5    7.5  28.0 18.90  204.5     0.0  204.50    0.00    0.00     0.0  204.50    0.00    0.00     0.0  204.50    0.00    0.00   18.2     38428.430      5.50   47.24000   39.71000  "Undefined"           5.00
