
h0=  50.0 hm= 387.0
 50.00    0.000   0.00000  -0.00000  -0.00000   33.383   54.833
 53.40    0.002   0.00000   0.00002   0.00001   33.383   54.833
 56.81    0.000   0.00000  -0.00000   0.00000   33.383   54.833
 60.21    0.000   0.00000  -0.00000   0.00000   33.383   54.833
 63.62    0.041   0.00104   0.00504   0.00235   33.383   54.833
 67.02    0.084   0.00397   0.02412   0.00161   33.383   54.833
 70.42    0.114   0.00645   0.04734   0.00241   33.383   54.833
 73.83    0.140   0.00912   0.07275   0.00236   33.383   54.833
 77.23    0.160   0.01168   0.09403   0.00196   33.383   54.833
 80.64    0.177   0.01408   0.11042   0.00211   33.383   54.833
 84.04    0.209   0.02115   0.14883   0.01510   33.383   54.833
 87.44    0.480   0.11377   0.78783   0.13127   33.383   54.833
 90.85    0.977   0.40645   2.90876   0.37310   33.383   54.833
 94.25    1.600   0.90680   6.31091   0.64136   33.383   54.833
 97.65    2.200   1.41558   8.99930   0.70410   33.383   54.833
101.06    2.647   1.73009   9.50083   0.50103   33.383   54.833
104.46    2.902   1.84002   8.63670   0.21303   33.383   54.833
107.87    3.009   1.85300   7.96268   0.03774   33.383   54.833
111.27    3.047   1.85804   7.81549  -0.05944   33.383   54.833
114.67    3.024   1.80040   7.42396  -0.13510   33.383   54.833
118.08    2.998   1.82278   7.64483  -0.04904   33.383   54.833
121.48    3.071   1.75952   9.56147   0.16511   33.383   54.833
124.89    3.199   1.81380   9.22910   0.11820   33.383   54.833
128.29    3.276   1.24872   8.24636   0.08125   33.383   54.833
131.69    3.349   0.57608   7.50505   0.08754   33.383   54.833
135.10    3.419  -0.18882   6.65180   0.09522   33.383   54.833
138.50    3.486  -1.05513   5.67194   0.10351   33.383   54.833
141.91    3.551  -2.04993   4.53065   0.11367   33.383   54.833
145.31    3.615  -3.21141   3.17804   0.12631   33.383   54.833
148.71    3.679  -4.59990   1.53568   0.14266   33.383   54.833
152.12    3.744  -6.31666  -0.53288   0.16496   33.383   54.833
155.52    3.813  -8.57386  -3.23994   0.19646   33.383   54.833
158.92    3.898 -11.90651  -7.88552   0.27365   33.383   54.833
162.33    4.008 -16.62518 -15.33641   0.34070   33.383   54.833
165.73    4.148 -21.21822 -23.17517   0.49769   33.383   54.833
169.14    4.333 -27.03232 -26.77238   0.59312   33.383   54.833
172.54    4.532 -29.68685 -27.49641   0.68748   33.383   54.833
175.94    4.728 -30.96884 -27.37352   0.71128   33.383   54.833
179.35    4.910 -32.67063 -27.17227   0.74828   33.383   54.833
182.75    5.081 -33.75215 -26.40452   0.75416   33.383   54.833
186.16    5.233 -34.02902 -25.47815   0.74702   33.383   54.833
189.56    5.372 -34.83969 -23.95635   0.74975   33.383   54.833
192.96    5.504 -35.20697 -21.65531   0.75133   33.383   54.833
196.37    5.631 -35.17491 -18.51949   0.73921   33.383   54.833
199.77    5.754 -34.66183 -14.49543   0.71534   33.383   54.833
203.18    5.873 -33.64930  -9.55552   0.67881   33.383   54.833
206.58    5.991 -32.10993  -3.68786   0.63006   33.383   54.833
209.98    6.107 -30.04919   3.07860   0.57280   33.383   54.833
213.39    6.225 -27.49630  10.84340   0.50838   33.383   54.833
216.79    6.342 -24.36061  19.42255   0.42316   33.383   54.833
220.20    6.456 -20.75228  28.68369   0.32568   33.383   54.833
223.60    6.565 -16.70259  38.83207   0.21487   33.383   54.833
227.00    6.668 -12.69966  48.80323   0.12312   33.383   54.833
230.41    6.765  -9.36697  57.24270   0.03013   33.383   54.833
233.81    6.853  -6.20488  63.18217  -0.06276   33.383   54.833
237.21    6.930  -3.14475  65.97099  -0.13903   33.383   54.833
240.62    7.000  -1.57405  67.52059  -0.17316   33.383   54.833
244.02    7.067  -0.72931  68.67715  -0.18591   33.383   54.833
247.43    7.132   0.37878  69.87691  -0.19725   33.383   54.833
250.83    7.190   1.36000  70.94868  -0.20703   33.383   54.833
254.23    7.240   2.24494  71.92325  -0.21163   33.383   54.833
257.64    7.282   3.05616  72.82671  -0.21304   33.383   54.833
261.04    7.315   3.77703  73.66265  -0.21086   33.383   54.833
264.45    7.338   4.41289  74.44030  -0.20528   33.383   54.833
267.85    7.350   4.96658  75.16867  -0.19986   33.383   54.833
271.25    7.350   5.67359  75.75947  -0.20624   33.383   54.833
274.66    7.333   6.29050  76.17813  -0.21313   33.383   54.833
278.06    7.300   6.85172  76.43293  -0.21852   33.383   54.833
281.47    7.251   7.35195  76.53027  -0.22356   33.383   54.833
284.87    7.187   7.78941  76.47686  -0.22792   33.383   54.833
288.27    7.107   8.16683  76.27987  -0.23183   33.383   54.833
291.68    7.013   8.48542  75.94665  -0.23534   33.383   54.833
295.08    6.905   8.74689  75.48487  -0.23856   33.383   54.833
